Year,Name,Mean_Abs_Diff_MWh,Mean_Rel_Diff_%,Peak_Abs_Diff_MWh,Peak_Rel_Diff_%
2035,Arizona,178.56,1.4,353.25,1.81
2035,Arkansas,72.79,1.21,188.96,2.44
2035,California,412.01,0.99,717.36,1.22
2035,Colorado,91.02,1.07,243.35,2.23
2035,Connecticut,49.81,1.3,98.23,1.93
2035,Delaware,21.15,1.34,45.71,2.06
2035,District of Columbia,26.43,1.56,64.31,2.72
2035,Florida,491.48,1.33,888.22,1.71
2035,Georgia,230.07,1.27,361.13,1.41
2035,Idaho,40.33,1.12,94.63,1.99
2035,Illinois,217.8,1.19,480.48,1.92
2035,Indiana,146.1,1.09,345.3,1.95
2035,Iowa,66.91,1.1,130.64,1.61
2035,Kansas,72.76,1.38,196.37,2.81
2035,Kentucky,120.35,1.24,230.93,1.71
2035,Louisiana,124.88,1.11,311.64,2.14
2035,Maine,22.04,1.52,33.16,1.7
2035,Maryland,125.21,1.44,299.35,2.47
2035,Massachusetts,101.17,1.31,195.51,1.91
2035,Michigan,138.6,1.03,292.6,1.65
2035,Minnesota,98.9,1.13,139.34,1.16
2035,Mississippi,67.13,1.13,130.61,1.64
2035,Missouri,139.47,1.28,355.91,2.5
2035,Montana,18.27,0.99,36.05,1.58
2035,Nebraska,51.87,1.31,124.93,2.36
2035,Nevada,67.78,1.16,129.16,1.45
2035,New Hampshire,20.77,1.43,34.13,1.75
2035,New Jersey,144.4,1.31,329.24,2.15
2035,New Mexico,33.67,1.14,61.16,1.5
2035,New York,270.91,1.28,641.58,2.26
2035,North Carolina,263.8,1.47,462.12,1.82
2035,North Dakota,31.18,1.53,22.79,0.77
2035,Ohio,259.63,1.34,516.05,1.88
2035,Oklahoma,113.22,1.4,289.17,2.67
2035,Oregon,76.24,1.13,109.26,1.29
2035,Pennsylvania,258.17,1.34,565.69,2.09
2035,Rhode Island,13.57,1.34,25.09,1.86
2035,South Carolina,156.23,1.43,267.65,1.74
2035,South Dakota,19.29,1.26,32.68,1.56
2035,Tennessee,186.69,1.36,345.89,1.82
2035,Texas,811.87,1.4,1650.64,2.06
2035,Utah,48.88,0.98,119.83,1.91
2035,Vermont,10.04,1.48,15.8,1.73
2035,Virginia,206.21,1.36,476.84,2.26
2035,Washington,119.31,0.86,112.86,0.65
2035,West Virginia,49.25,1.4,83.79,1.65
2035,Wisconsin,94.86,1.09,142.9,1.21
2035,Wyoming,19.71,1.01,40.53,1.69
2040,Alabama,146.32,1.31,274.82,1.79
2040,Arizona,163.24,1.24,384.68,1.92
2040,Arkansas,73.59,1.23,170.56,2.21
2040,California,432.61,1.0,869.36,1.43
2040,Colorado,117.76,1.32,299.07,2.62
2040,Connecticut,54.43,1.4,90.63,1.82
2040,Delaware,17.67,1.16,32.68,1.57
2040,District of Columbia,18.72,1.16,36.87,1.69
2040,Florida,398.33,1.12,629.46,1.19
2040,Georgia,259.85,1.39,489.0,1.88
2040,Idaho,48.88,1.32,107.38,2.18
2040,Illinois,201.44,1.11,432.48,1.81
2040,Indiana,163.48,1.24,376.88,2.23
2040,Iowa,68.87,1.12,125.52,1.56
2040,Kansas,91.87,1.65,219.6,2.86
2040,Kentucky,124.22,1.26,260.12,2.0
2040,Louisiana,121.37,1.09,263.13,1.85
2040,Maine,24.79,1.7,31.78,1.67
2040,Maryland,96.24,1.17,168.72,1.5
2040,Massachusetts,107.09,1.37,186.29,1.86
2040,Michigan,131.68,0.99,260.76,1.54
2040,Minnesota,100.71,1.16,94.45,0.81
2040,Mississippi,69.07,1.15,134.05,1.7
2040,Missouri,174.23,1.56,420.42,2.83
2040,Montana,23.18,1.21,49.15,2.08
2040,Nebraska,61.93,1.54,127.75,2.26
2040,Nevada,78.7,1.31,160.77,1.79
2040,New Hampshire,22.25,1.52,32.65,1.73
2040,New Jersey,129.33,1.19,275.73,1.89
2040,New Mexico,36.87,1.22,65.13,1.54
2040,New York,273.7,1.31,531.3,1.95
2040,North Carolina,233.0,1.3,414.84,1.7
2040,North Dakota,31.9,1.58,19.47,0.66
2040,Ohio,228.44,1.18,470.77,1.81
2040,Oklahoma,138.64,1.65,296.58,2.52
2040,Oregon,96.21,1.39,144.67,1.7
2040,Pennsylvania,217.34,1.17,439.15,1.75
2040,Rhode Island,13.95,1.35,25.5,1.92
2040,South Carolina,135.35,1.23,236.12,1.58
2040,South Dakota,20.83,1.38,27.13,1.28
2040,Tennessee,199.57,1.45,379.13,2.02
2040,Texas,724.29,1.23,1433.65,1.73
2040,Utah,54.56,1.06,130.01,1.99
2040,Vermont,10.98,1.62,14.86,1.69
2040,Virginia,168.14,1.16,325.16,1.65
2040,Washington,160.66,1.12,212.69,1.21
2040,West Virginia,40.56,1.18,68.55,1.45
2040,Wisconsin,91.45,1.08,103.65,0.93
2040,Wyoming,23.34,1.17,44.24,1.78
2045,Alabama,150.15,1.37,349.92,2.4
2045,Arizona,142.51,1.07,319.24,1.58
2045,Arkansas,86.09,1.44,216.2,2.82
2045,California,379.63,0.89,614.37,1.01
2045,Colorado,121.96,1.36,306.24,2.62
2045,Connecticut,70.88,1.72,118.42,2.13
2045,Delaware,22.84,1.43,46.27,2.1
2045,District of Columbia,23.46,1.42,43.95,1.9
2045,Florida,411.4,1.13,838.16,1.57
2045,Georgia,261.78,1.41,610.52,2.46
2045,Idaho,37.99,1.02,92.47,1.87
2045,Illinois,242.15,1.3,436.53,1.71
2045,Indiana,157.85,1.17,305.97,1.72
2045,Iowa,79.2,1.3,158.67,1.98
2045,Kansas,124.35,2.18,328.01,4.33
2045,Kentucky,135.84,1.43,217.48,1.64
2045,Louisiana,132.34,1.2,302.82,2.14
2045,Maine,30.43,2.01,34.16,1.62
2045,Maryland,121.79,1.42,221.0,1.84
2045,Massachusetts,139.86,1.67,258.14,2.3
2045,Michigan,158.47,1.16,276.22,1.54
2045,Minnesota,105.65,1.18,191.13,1.63
2045,Mississippi,72.4,1.23,172.14,2.26
2045,Missouri,196.5,1.71,508.95,3.41
2045,Montana,22.12,1.19,42.96,1.84
2045,Nebraska,73.59,1.87,154.12,2.82
2045,Nevada,67.69,1.09,165.66,1.82
2045,New Hampshire,28.27,1.86,38.26,1.83
2045,New Jersey,172.23,1.47,379.33,2.38
2045,New Mexico,39.74,1.28,80.36,1.88
2045,New York,342.02,1.53,638.6,2.1
2045,North Carolina,269.83,1.5,570.0,2.28
2045,North Dakota,34.67,1.79,36.35,1.3
2045,Ohio,282.65,1.42,497.35,1.78
2045,Oklahoma,176.51,2.03,458.87,3.93
2045,Oregon,52.11,0.75,88.8,1.03
2045,Pennsylvania,279.4,1.44,568.85,2.12
2045,Rhode Island,18.5,1.65,35.37,2.37
2045,South Carolina,160.36,1.46,339.63,2.25
2045,South Dakota,24.92,1.7,34.92,1.7
2045,Tennessee,205.46,1.5,465.49,2.53
2045,Texas,811.03,1.32,1862.04,2.24
2045,Utah,46.68,0.9,126.2,1.92
2045,Vermont,13.42,1.95,16.12,1.69
2045,Virginia,210.18,1.42,406.7,1.97
2045,Washington,88.35,0.61,151.73,0.85
2045,West Virginia,51.56,1.55,65.16,1.33
2045,Wisconsin,107.86,1.23,158.03,1.34
2045,Wyoming,20.81,1.04,41.05,1.63
2050,Alabama,158.62,1.38,427.35,2.77
2050,Arizona,170.09,1.27,311.34,1.5
2050,Arkansas,76.16,1.27,184.34,2.37
2050,California,463.99,1.04,761.15,1.2
2050,Colorado,127.58,1.39,268.39,2.25
2050,Connecticut,73.83,1.76,120.35,2.08
2050,Delaware,21.3,1.33,42.35,1.89
2050,District of Columbia,22.41,1.32,42.47,1.77
2050,Florida,389.03,1.01,677.33,1.2
2050,Georgia,278.23,1.41,716.81,2.68
2050,Idaho,32.61,0.89,71.41,1.47
2050,Illinois,230.91,1.2,439.38,1.66
2050,Indiana,153.32,1.11,331.12,1.82
2050,Iowa,73.37,1.28,79.82,0.98
2050,Kansas,105.75,1.85,272.54,3.58
2050,Kentucky,129.43,1.31,284.34,2.09
2050,Louisiana,125.26,1.12,281.05,1.94
2050,Maine,32.15,2.14,29.91,1.4
2050,Maryland,114.75,1.31,210.29,1.69
2050,Massachusetts,147.72,1.74,248.35,2.14
2050,Michigan,144.53,1.06,241.13,1.32
2050,Minnesota,101.07,1.17,110.71,0.92
2050,Mississippi,79.91,1.31,216.92,2.74
2050,Missouri,170.11,1.47,421.84,2.77
2050,Montana,17.74,0.97,31.51,1.38
2050,Nebraska,61.84,1.59,127.71,2.36
2050,Nevada,68.76,1.11,129.13,1.37
2050,New Hampshire,29.51,1.96,33.93,1.6
2050,New Jersey,170.54,1.44,380.07,2.33
2050,New Mexico,42.43,1.39,57.5,1.33
2050,New York,357.1,1.55,694.44,2.21
2050,North Carolina,261.13,1.4,640.14,2.49
2050,North Dakota,38.66,2.0,18.74,0.64
2050,Ohio,260.85,1.31,445.66,1.56
2050,Oklahoma,168.56,1.91,440.27,3.73
2050,Oregon,43.9,0.64,68.53,0.81
2050,Pennsylvania,250.97,1.32,477.5,1.78
2050,Rhode Island,19.58,1.71,35.97,2.31
2050,South Carolina,152.11,1.33,383.94,2.47
2050,South Dakota,22.6,1.61,19.75,0.97
2050,Tennessee,259.17,1.78,726.48,3.73
2050,Texas,755.83,1.23,1683.01,1.99
2050,Utah,48.58,0.93,108.75,1.63
2050,Vermont,13.9,2.06,13.98,1.47
2050,Virginia,199.64,1.32,388.42,1.82
2050,Washington,69.52,0.48,134.06,0.77
2050,West Virginia,46.16,1.41,56.11,1.14
2050,Wisconsin,104.14,1.22,92.4,0.77
2050,Wyoming,20.04,0.99,36.56,1.44
2055,Alabama,128.27,1.18,279.94,1.89
2055,Arizona,190.86,1.45,294.7,1.44
2055,Arkansas,49.05,0.93,52.7,0.73
2055,California,539.92,1.15,787.3,1.16
2055,Colorado,120.13,1.32,146.25,1.21
2055,Connecticut,79.89,1.81,116.0,1.95
2055,Delaware,17.94,1.12,43.72,2.07
2055,District of Columbia,22.68,1.33,56.55,2.52
2055,Florida,562.35,1.5,1079.23,2.05
2055,Georgia,268.36,1.45,602.95,2.39
2055,Idaho,38.98,1.11,44.16,0.89
2055,Illinois,200.54,1.06,321.11,1.23
2055,Indiana,122.84,0.95,179.45,1.02
2055,Iowa,77.3,1.35,41.67,0.51
2055,Kansas,60.29,1.12,98.79,1.34
2055,Kentucky,101.96,1.1,185.29,1.44
2055,Louisiana,99.67,0.9,237.58,1.7
2055,Maine,36.48,2.23,35.56,1.58
2055,Maryland,111.29,1.26,279.54,2.4
2055,Massachusetts,158.14,1.76,244.4,2.04
2055,Michigan,121.67,0.91,167.35,0.94
2055,Minnesota,105.54,1.21,60.86,0.5
2055,Mississippi,51.09,0.89,112.18,1.49
2055,Missouri,105.37,0.97,187.53,1.3
2055,Montana,16.52,0.93,13.22,0.58
2055,Nebraska,60.44,1.65,58.33,1.06
2055,Nevada,72.41,1.22,91.63,0.98
2055,New Hampshire,32.61,2.03,36.91,1.68
2055,New Jersey,152.64,1.29,391.08,2.52
2055,New Mexico,39.09,1.28,27.9,0.62
2055,New York,345.66,1.45,796.28,2.56
2055,North Carolina,248.39,1.39,543.89,2.23
2055,North Dakota,31.84,1.54,22.29,0.74
2055,Ohio,226.94,1.16,385.62,1.41
2055,Oklahoma,92.43,1.12,143.31,1.26
2055,Oregon,79.0,1.16,84.36,0.98
2055,Pennsylvania,223.38,1.15,555.72,2.18
2055,Rhode Island,20.72,1.72,34.64,2.15
2055,South Carolina,134.5,1.23,287.56,1.91
2055,South Dakota,27.25,1.92,23.53,1.15
2055,Tennessee,157.46,1.18,294.49,1.62
2055,Texas,620.41,1.06,983.64,1.19
2055,Utah,54.12,1.09,56.26,0.85
2055,Vermont,14.78,2.1,15.85,1.64
2055,Virginia,186.21,1.24,467.1,2.36
2055,Washington,142.87,0.99,220.06,1.24
2055,West Virginia,41.22,1.31,49.71,1.09
2055,Wisconsin,101.39,1.16,67.26,0.56
2055,Wyoming,21.67,1.06,20.54,0.79
2060,Alabama,253.48,2.22,604.62,3.76
2060,Arizona,314.04,2.29,539.58,2.42
2060,Arkansas,104.28,1.75,228.63,2.86
2060,California,905.34,1.85,1385.25,1.88
2060,Colorado,220.17,2.21,338.97,2.47
2060,Connecticut,144.97,3.06,249.44,3.81
2060,Delaware,32.75,1.97,77.27,3.32
2060,District of Columbia,46.25,2.58,118.4,4.78
2060,Florida,704.05,1.81,1315.14,2.33
2060,Georgia,472.29,2.43,1139.06,4.16
2060,Idaho,71.49,1.94,131.4,2.58
2060,Illinois,391.15,1.86,700.63,2.32
2060,Indiana,238.01,1.64,511.35,2.62
2060,Iowa,120.22,1.94,95.25,1.03
2060,Kansas,136.2,2.18,272.84,3.02
2060,Kentucky,194.79,1.98,412.35,2.95
2060,Louisiana,199.76,1.71,464.43,3.04
2060,Maine,61.43,3.56,57.18,2.31
2060,Maryland,194.64,2.09,497.41,3.89
2060,Massachusetts,292.44,3.06,496.64,3.77
2060,Michigan,224.98,1.59,377.92,1.95
2060,Minnesota,172.16,1.79,162.76,1.18
2060,Mississippi,109.5,1.83,258.28,3.2
2060,Missouri,232.63,1.92,449.24,2.63
2060,Montana,31.59,1.71,44.71,1.86
2060,Nebraska,87.63,2.18,102.13,1.63
2060,Nevada,132.25,2.16,208.55,2.11
2060,New Hampshire,55.35,3.34,66.36,2.82
2060,New Jersey,341.1,2.73,874.99,5.09
2060,New Mexico,70.08,2.1,67.02,1.32
2060,New York,654.59,2.52,1634.07,4.66
2060,North Carolina,381.3,2.11,819.21,3.14
2060,North Dakota,52.96,2.43,28.23,0.82
2060,Ohio,412.41,1.97,842.44,2.79
2060,Oklahoma,208.94,2.2,365.65,2.57
2060,Oregon,151.02,2.14,207.0,2.3
2060,Pennsylvania,450.49,2.19,1166.02,4.14
2060,Rhode Island,39.35,3.06,67.44,3.8
2060,South Carolina,234.04,2.11,479.71,3.01
2060,South Dakota,33.72,2.32,19.31,0.85
2060,Tennessee,311.49,2.23,707.56,3.58
2060,Texas,1179.04,1.84,2001.35,2.13
2060,Utah,100.57,1.88,181.29,2.54
2060,Vermont,24.54,3.48,25.08,2.48
2060,Virginia,338.92,2.13,871.84,3.99
2060,Washington,245.81,1.69,309.06,1.69
2060,West Virginia,70.45,2.13,99.37,1.97
2060,Wisconsin,167.11,1.72,181.1,1.32
2060,Wyoming,44.07,1.93,61.73,2.09
2065,Alabama,310.1,2.82,569.53,3.73
2065,Arizona,337.87,2.53,518.97,2.34
2065,Arkansas,126.11,2.14,278.51,3.62
2065,California,1094.67,2.16,1045.36,1.32
2065,Colorado,243.39,2.27,297.52,2.04
2065,Connecticut,147.4,3.09,200.79,3.09
2065,Delaware,39.72,2.46,86.07,3.91
2065,District of Columbia,48.17,2.81,112.86,4.87
2065,Florida,931.43,2.35,1773.29,3.21
2065,Georgia,513.82,2.79,896.14,3.49
2065,Idaho,108.01,2.72,162.59,3.0
2065,Illinois,481.11,2.26,635.59,2.11
2065,Indiana,280.65,2.01,367.85,1.94
2065,Iowa,150.97,2.29,94.28,1.01
2065,Kansas,154.12,2.42,268.33,2.95
2065,Kentucky,223.13,2.37,338.33,2.56
2065,Louisiana,259.97,2.2,607.93,4.01
2065,Maine,66.92,3.62,57.15,2.21
2065,Maryland,225.03,2.55,508.34,4.25
2065,Massachusetts,291.2,3.0,443.28,3.38
2065,Michigan,278.64,2.02,276.41,1.47
2065,Minnesota,216.4,2.1,171.51,1.22
2065,Mississippi,142.9,2.4,298.67,3.81
2065,Missouri,268.85,2.26,445.68,2.75
2065,Montana,38.86,1.97,61.32,2.48
2065,Nebraska,106.09,2.58,87.03,1.39
2065,Nevada,153.47,2.5,199.11,1.97
2065,New Hampshire,56.07,3.31,60.61,2.59
2065,New Jersey,353.03,2.95,845.19,5.24
2065,New Mexico,82.71,2.25,71.11,1.29
2065,New York,648.45,2.54,1368.58,4.0
2065,North Carolina,483.49,2.76,926.51,3.8
2065,North Dakota,64.62,2.72,28.59,0.81
2065,Ohio,489.45,2.46,652.45,2.25
2065,Oklahoma,261.32,2.56,451.44,3.09
2065,Oregon,219.1,2.9,322.2,3.4
2065,Pennsylvania,502.1,2.56,1138.38,4.29
2065,Rhode Island,38.94,2.96,62.45,3.53
2065,South Carolina,287.27,2.66,498.84,3.31
2065,South Dakota,45.01,2.91,18.32,0.8
2065,Tennessee,400.61,2.94,845.4,4.52
2065,Texas,1557.4,2.3,2761.19,2.87
2065,Utah,119.69,2.12,180.57,2.39
2065,Vermont,24.9,3.5,23.19,2.34
2065,Virginia,371.65,2.48,815.88,4.0
2065,Washington,360.87,2.32,565.03,2.89
2065,West Virginia,86.23,2.67,82.27,1.7
2065,Wisconsin,215.92,2.09,174.54,1.24
2065,Wyoming,54.86,2.16,62.52,1.91
2070,Alabama,233.14,2.31,384.46,2.5
2070,Arizona,302.43,2.42,297.22,1.36
2070,Arkansas,110.04,2.04,181.81,2.4
2070,California,1059.02,2.08,1220.74,1.57
2070,Colorado,268.27,2.39,395.45,2.58
2070,Connecticut,152.77,3.12,184.66,2.65
2070,Delaware,31.46,2.13,51.13,2.35
2070,District of Columbia,31.46,2.14,48.7,2.23
2070,Florida,594.44,1.72,977.51,1.88
2070,Georgia,397.02,2.34,634.83,2.44
2070,Idaho,107.04,2.75,169.04,3.08
2070,Illinois,449.4,2.18,399.25,1.26
2070,Indiana,303.14,2.4,135.56,0.71
2070,Iowa,145.75,2.18,132.63,1.35
2070,Kansas,180.28,2.83,316.62,3.35
2070,Kentucky,213.79,2.45,204.83,1.51
2070,Louisiana,197.54,1.82,328.09,2.2
2070,Maine,62.85,3.21,67.69,2.41
2070,Maryland,167.74,2.14,263.77,2.27
2070,Massachusetts,306.11,3.12,371.1,2.66
2070,Michigan,272.44,2.06,183.84,0.95
2070,Minnesota,194.95,1.81,253.09,1.68
2070,Mississippi,106.72,1.97,172.54,2.22
2070,Missouri,291.17,2.58,366.24,2.2
2070,Montana,47.77,2.42,75.6,2.96
2070,Nebraska,123.44,2.97,140.81,2.17
2070,Nevada,144.02,2.41,185.97,1.88
2070,New Hampshire,54.64,3.09,68.54,2.73
2070,New Jersey,227.93,2.15,362.16,2.33
2070,New Mexico,84.73,2.17,115.35,2.03
2070,New York,652.08,2.71,801.96,2.28
2070,North Carolina,384.87,2.39,581.39,2.38
2070,North Dakota,59.53,2.39,65.04,1.75
2070,Ohio,465.36,2.53,348.79,1.19
2070,Oklahoma,313.97,2.99,571.98,3.69
2070,Oregon,230.0,3.03,350.71,3.57
2070,Pennsylvania,378.5,2.12,656.59,2.53
2070,Rhode Island,41.2,3.13,48.77,2.6
2070,South Carolina,226.33,2.29,348.42,2.31
2070,South Dakota,40.44,2.58,39.46,1.68
2070,Tennessee,305.74,2.4,542.27,2.88
2070,Texas,1191.07,1.85,1666.37,1.71
2070,Utah,105.32,1.86,137.9,1.79
2070,Vermont,23.17,3.07,29.92,2.8
2070,Virginia,289.14,2.15,431.69,2.15
2070,Washington,404.05,2.65,537.8,2.78
2070,West Virginia,82.93,2.68,54.73,1.1
2070,Wisconsin,199.54,1.88,188.93,1.25
2070,Wyoming,53.82,2.03,64.98,1.88
2075,Alabama,209.3,2.11,284.86,1.96
2075,Arizona,261.1,2.08,272.79,1.23
2075,Arkansas,115.73,2.18,181.55,2.43
2075,California,902.72,1.75,1144.89,1.45
2075,Colorado,275.25,2.41,443.87,2.79
2075,Connecticut,137.86,2.75,178.94,2.55
2075,Delaware,32.36,2.28,37.27,1.72
2075,District of Columbia,32.45,2.28,38.05,1.75
2075,Florida,458.04,1.35,661.68,1.29
2075,Georgia,364.97,2.16,523.17,2.11
2075,Idaho,86.43,2.21,150.38,2.76
2075,Illinois,476.46,2.25,386.55,1.18
2075,Indiana,297.84,2.37,124.38,0.64
2075,Iowa,153.94,2.27,142.72,1.43
2075,Kansas,181.63,2.83,331.82,3.55
2075,Kentucky,211.75,2.44,177.8,1.35
2075,Louisiana,215.57,2.02,322.46,2.16
2075,Maine,56.94,2.86,64.91,2.31
2075,Maryland,173.01,2.29,198.25,1.71
2075,Massachusetts,277.54,2.75,358.99,2.54
2075,Michigan,282.65,2.14,175.66,0.9
2075,Minnesota,218.32,2.0,262.96,1.7
2075,Mississippi,102.63,1.95,131.53,1.75
2075,Missouri,300.04,2.62,399.79,2.4
2075,Montana,43.53,2.2,73.03,2.89
2075,Nebraska,126.0,2.98,163.33,2.54
2075,Nevada,121.44,2.06,122.03,1.22
2075,New Hampshire,48.97,2.73,65.12,2.6
