Year,Name,Mean_Abs_Diff_MWh,Mean_Rel_Diff_%,Peak_Abs_Diff_MWh,Peak_Rel_Diff_%
2020,AEC,8.88,1.62,13.2,1.54
2020,AECI,55.33,2.19,89.43,2.32
2020,AVA,12.85,0.82,16.58,0.78
2020,AZPS,43.19,1.07,90.84,1.4
2020,BANC,22.44,0.98,60.65,1.8
2020,BPAT,53.58,0.74,83.75,0.92
2020,CHPD,3.02,1.24,5.11,1.29
2020,CISO,219.19,0.72,546.48,1.34
2020,CPLE,112.77,1.63,153.74,1.47
2020,DOPD,2.51,1.17,3.52,1.13
2020,DUK,169.59,1.37,290.48,1.64
2020,EPE,12.77,1.27,24.66,1.6
2020,ERCO,494.81,1.3,505.65,0.86
2020,FMPP,28.3,1.18,54.07,1.55
2020,FPC,92.16,1.27,194.45,1.77
2020,FPL,165.37,0.99,325.78,1.36
2020,GCPD,4.42,0.65,8.23,1.0
2020,GVL,4.73,1.78,8.41,2.11
2020,HST,1.07,1.49,1.55,1.5
2020,IID,5.94,1.18,12.0,1.34
2020,IPCO,22.86,1.06,55.96,1.84
2020,ISNE,224.67,1.31,479.09,2.1
2020,JEA,26.56,1.55,41.48,1.67
2020,LDWP,38.85,1.0,108.0,1.98
2020,LGEE,55.36,1.51,93.31,1.8
2020,MISO,688.11,0.86,1217.96,1.17
2020,NEVP,50.43,0.94,123.06,1.52
2020,NSB,1.18,2.13,2.2,2.49
2020,NWMT,7.6,0.69,10.73,0.81
2020,NYIS,267.65,1.32,703.99,2.62
2020,PACE,51.34,0.77,139.93,1.69
2020,PACW,20.93,0.78,34.95,1.05
2020,PGE,22.81,0.87,42.23,1.25
2020,PJM,1158.25,1.14,2339.02,1.64
2020,PNM,16.75,0.98,26.55,1.1
2020,PSCO,51.94,0.99,117.05,1.67
2020,PSEI,23.96,0.61,33.83,0.66
2020,SC,46.6,1.47,76.3,1.66
2020,SCEG,44.54,1.34,82.15,1.75
2020,SCL,7.65,0.59,10.94,0.65
2020,SEC,2.5,1.43,3.59,1.39
2020,SOCO,352.55,1.28,584.4,1.48
2020,SPA,0.93,1.25,1.18,1.17
2020,SRP,43.21,1.11,91.82,1.43
2020,SWPP,401.74,1.22,674.85,1.43
2020,TAL,6.11,1.69,10.14,1.88
2020,TEC,41.13,1.43,73.22,1.75
2020,TEPC,20.77,1.15,40.35,1.41
2020,TIDC,3.21,0.9,8.68,1.66
2020,TPWR,4.56,0.71,7.19,0.83
2020,TVA,262.08,1.32,371.04,1.3
2020,WACM,30.69,0.94,53.37,1.33
2020,WALC,7.22,0.66,9.21,0.59
2020,WAUW,1.23,1.36,2.12,1.8
2025,AEC,11.47,2.07,13.63,1.59
2025,AECI,61.02,2.46,105.41,2.8
2025,AVA,18.28,1.06,23.83,1.02
2025,AZPS,57.69,1.39,109.01,1.65
2025,BANC,33.44,1.36,83.17,2.22
2025,BPAT,70.47,0.89,121.56,1.2
2025,CHPD,3.68,1.39,5.34,1.26
2025,CISO,301.44,0.95,708.7,1.63
2025,CPLE,149.71,2.15,190.88,1.89
2025,DOPD,3.39,1.38,6.04,1.76
2025,DUK,221.44,1.81,325.21,1.91
2025,EPE,14.86,1.44,29.49,1.95
2025,ERCO,587.68,1.48,740.78,1.26
2025,FMPP,33.1,1.32,55.43,1.57
2025,FPC,118.55,1.55,205.85,1.85
2025,FPL,200.74,1.14,383.35,1.58
2025,GCPD,5.56,0.74,10.01,1.1
2025,GVL,5.77,2.01,10.18,2.48
2025,HST,1.15,1.56,1.49,1.39
2025,IID,7.77,1.46,16.7,1.78
2025,IPCO,34.81,1.41,78.66,2.34
2025,ISNE,268.21,1.6,522.26,2.41
2025,JEA,33.94,1.84,52.28,2.02
2025,LDWP,49.37,1.22,135.97,2.38
2025,LGEE,67.81,1.88,100.03,2.01
2025,MISO,804.0,1.01,1580.69,1.57
2025,NEVP,72.04,1.3,151.19,1.76
2025,NSB,1.44,2.44,2.29,2.53
2025,NWMT,8.73,0.76,12.07,0.85
2025,NYIS,304.32,1.54,683.59,2.66
2025,PACE,71.5,1.02,178.59,2.05
2025,PACW,29.12,1.02,50.06,1.42
2025,PGE,30.57,1.09,61.68,1.72
2025,PJM,1521.48,1.55,2538.47,1.87
2025,PNM,18.86,1.03,35.31,1.44
2025,PSCO,63.43,1.13,138.56,1.9
2025,PSEI,30.91,0.73,38.64,0.69
2025,SC,57.86,1.83,73.97,1.66
2025,SCEG,59.07,1.8,79.96,1.76
2025,SCL,9.17,0.66,11.92,0.66
2025,SEC,2.65,1.44,3.58,1.29
2025,SOCO,502.39,1.83,698.73,1.83
2025,SPA,1.03,1.4,1.33,1.32
2025,SRP,58.8,1.47,107.75,1.64
2025,SWPP,481.8,1.45,1025.4,2.28
2025,TAL,7.88,2.06,12.31,2.21
2025,TEC,46.15,1.54,70.02,1.65
2025,TEPC,27.29,1.45,52.9,1.82
2025,TIDC,4.21,1.12,10.65,1.89
2025,TPWR,5.57,0.79,8.68,0.91
2025,TVA,345.22,1.72,492.09,1.75
2025,WACM,35.03,1.02,54.06,1.29
2025,WALC,9.23,0.8,12.45,0.76
2025,WAUW,1.33,1.4,2.68,2.13
2030,AEC,13.02,2.25,24.49,2.76
2030,AECI,62.38,2.45,164.41,4.49
2030,AVA,24.02,1.41,30.84,1.33
2030,AZPS,61.94,1.38,138.14,2.02
2030,BANC,42.13,1.66,97.89,2.56
2030,BPAT,92.1,1.18,125.71,1.23
2030,CHPD,4.38,1.7,4.95,1.15
2030,CISO,323.8,0.99,721.28,1.59
2030,CPLE,132.06,1.87,253.18,2.42
2030,DOPD,4.14,1.8,6.2,1.85
2030,DUK,202.97,1.61,404.02,2.28
2030,EPE,12.86,1.2,29.19,1.87
2030,ERCO,552.99,1.32,1053.46,1.73
2030,FMPP,41.63,1.65,74.67,2.07
2030,FPC,145.88,1.92,259.19,2.27
2030,FPL,265.71,1.51,488.66,1.97
2030,GCPD,6.79,0.91,11.55,1.24
2030,GVL,6.5,2.29,12.13,2.9
2030,HST,1.59,2.1,2.17,2.0
2030,IID,8.45,1.51,17.74,1.82
2030,IPCO,37.66,1.5,95.41,2.7
2030,ISNE,291.33,1.69,576.66,2.54
2030,JEA,34.61,1.91,62.7,2.38
2030,LDWP,51.45,1.23,120.87,2.02
2030,LGEE,52.47,1.46,97.99,1.95
2030,MISO,764.92,0.93,1763.62,1.68
2030,NEVP,82.54,1.39,196.34,2.23
2030,NSB,1.48,2.53,2.93,3.19
2030,NWMT,11.4,0.97,18.61,1.29
2030,NYIS,284.72,1.41,661.14,2.49
2030,PACE,65.61,0.9,162.33,1.77
2030,PACW,37.18,1.3,58.56,1.59
2030,PGE,40.54,1.46,67.16,1.82
2030,PJM,1327.07,1.3,3027.13,2.17
2030,PNM,18.53,0.96,39.0,1.53
2030,PSCO,64.12,1.04,207.3,2.67
2030,PSEI,40.86,0.98,38.6,0.68
2030,SC,51.99,1.59,101.85,2.16
2030,SCEG,51.89,1.51,100.41,2.07
2030,SCL,11.59,0.83,12.85,0.7
2030,SEC,3.51,1.94,5.85,2.17
2030,SOCO,475.52,1.64,973.93,2.38
2030,SPA,0.88,1.2,1.61,1.64
2030,SRP,64.63,1.49,130.57,1.92
2030,SWPP,509.75,1.43,1485.04,3.15
2030,TAL,7.94,2.04,14.92,2.59
2030,TEC,60.81,2.01,98.58,2.27
2030,TEPC,29.56,1.44,70.41,2.36
2030,TIDC,5.08,1.3,12.03,2.08
2030,TPWR,7.1,1.03,7.46,0.77
2030,TVA,325.3,1.55,732.22,2.52
2030,WACM,34.15,0.93,81.62,1.86
2030,WALC,10.93,0.88,18.96,1.13
2030,WAUW,1.57,1.6,3.35,2.58
2035,AEC,9.77,1.72,12.52,1.44
2035,AECI,51.76,2.13,98.61,2.8
2035,AVA,19.67,1.17,19.25,0.87
2035,AZPS,71.27,1.6,139.32,1.97
2035,BANC,35.06,1.43,66.03,1.78
2035,BPAT,72.42,0.95,83.42,0.88
2035,CHPD,3.7,1.48,3.68,0.92
2035,CISO,320.09,0.98,535.8,1.17
2035,CPLE,124.16,1.78,197.62,1.95
2035,DOPD,3.37,1.5,3.59,1.15
2035,DUK,186.28,1.51,332.05,1.92
2035,EPE,15.59,1.4,33.84,2.09
2035,ERCO,681.14,1.6,1246.7,2.05
2035,FMPP,37.15,1.43,65.11,1.78
2035,FPC,135.11,1.73,249.69,2.17
2035,FPL,248.55,1.39,430.14,1.71
2035,GCPD,5.79,0.79,9.55,1.05
2035,GVL,6.73,2.29,12.21,2.89
2035,HST,1.44,1.89,1.66,1.5
2035,IID,9.96,1.81,17.85,1.8
2035,IPCO,30.15,1.25,74.04,2.16
2035,ISNE,233.62,1.33,437.61,1.87
2035,JEA,35.9,1.94,63.32,2.42
2035,LDWP,48.55,1.16,101.25,1.66
2035,LGEE,55.79,1.53,96.62,1.91
2035,MISO,851.6,1.02,1810.38,1.66
2035,NEVP,72.03,1.23,145.15,1.6
2035,NSB,1.49,2.46,3.0,3.24
2035,NWMT,10.55,0.91,15.15,1.08
2035,NYIS,270.59,1.3,645.27,2.32
2035,PACE,73.04,1.01,174.06,1.92
2035,PACW,30.69,1.1,42.37,1.19
2035,PGE,35.5,1.3,59.15,1.68
2035,PJM,1397.01,1.34,3053.39,2.09
2035,PNM,22.89,1.17,42.83,1.62
2035,PSCO,67.29,1.1,190.73,2.38
2035,PSEI,36.47,0.87,32.9,0.6
2035,SC,52.61,1.64,84.98,1.86
2035,SCEG,50.26,1.5,88.4,1.89
2035,SCL,10.68,0.77,12.0,0.68
2035,SEC,2.84,1.53,3.89,1.42
2035,SOCO,355.22,1.28,561.75,1.43
2035,SPA,0.88,1.2,1.23,1.23
2035,SRP,69.39,1.6,135.21,1.91
2035,SWPP,454.67,1.34,1180.03,2.61
2035,TAL,7.89,2.03,13.36,2.34
2035,TEC,56.92,1.85,86.99,1.98
2035,TEPC,32.56,1.59,63.69,2.04
2035,TIDC,4.23,1.14,6.84,1.2
2035,TPWR,6.16,0.9,5.85,0.64
2035,TVA,284.55,1.38,514.66,1.8
2035,WACM,38.74,1.06,77.52,1.72
2035,WALC,9.99,0.85,10.94,0.64
2035,WAUW,1.44,1.51,2.97,2.35
2040,AEC,9.69,1.63,17.06,1.89
2040,AECI,69.75,2.64,133.09,3.26
2040,AVA,25.87,1.46,36.12,1.58
2040,AZPS,62.32,1.36,144.69,2.0
2040,BANC,36.34,1.41,77.21,1.97
2040,BPAT,103.14,1.3,147.82,1.55
2040,CHPD,4.88,1.82,6.17,1.55
2040,CISO,330.37,0.98,647.04,1.37
2040,CPLE,113.08,1.6,205.17,2.07
2040,DOPD,4.9,2.03,6.96,2.17
2040,DUK,166.1,1.35,299.32,1.78
2040,EPE,13.91,1.23,30.51,1.82
2040,ERCO,582.39,1.35,1083.66,1.73
2040,FMPP,33.21,1.33,51.5,1.38
2040,FPC,118.83,1.57,195.29,1.65
2040,FPL,201.33,1.17,302.47,1.18
2040,GCPD,8.5,1.14,11.47,1.24
2040,GVL,5.75,1.99,10.94,2.53
2040,HST,1.42,1.91,1.51,1.35
2040,IID,9.31,1.64,16.76,1.67
2040,IPCO,35.93,1.44,83.01,2.3
2040,ISNE,250.16,1.41,412.72,1.81
2040,JEA,31.2,1.69,51.04,1.88
2040,LDWP,50.6,1.17,116.58,1.88
2040,LGEE,64.74,1.74,143.15,2.88
2040,MISO,812.68,0.98,1516.24,1.44
2040,NEVP,83.19,1.37,173.92,1.88
2040,NSB,1.36,2.35,2.47,2.59
2040,NWMT,13.56,1.13,24.04,1.66
2040,NYIS,272.66,1.32,538.54,2.0
2040,PACE,78.78,1.06,179.67,1.91
2040,PACW,38.05,1.32,55.69,1.55
2040,PGE,41.68,1.5,70.61,2.0
2040,PJM,1193.02,1.17,2410.98,1.75
2040,PNM,24.52,1.21,46.79,1.7
2040,PSCO,88.63,1.39,234.1,2.8
2040,PSEI,43.44,1.0,54.46,0.99
2040,SC,44.51,1.39,71.14,1.59
2040,SCEG,44.37,1.33,79.17,1.73
2040,SCL,12.74,0.89,16.74,0.93
2040,SEC,3.0,1.64,4.15,1.48
2040,SOCO,392.58,1.38,733.25,1.85
2040,SPA,0.98,1.31,1.5,1.49
2040,SRP,61.22,1.4,129.79,1.8
2040,SWPP,559.69,1.59,1268.54,2.59
2040,TAL,7.4,1.88,12.46,2.13
2040,TEC,46.26,1.54,63.56,1.42
2040,TEPC,33.44,1.61,75.52,2.34
2040,TIDC,4.25,1.08,8.73,1.45
2040,TPWR,7.88,1.1,9.71,1.06
2040,TVA,309.73,1.48,586.66,2.06
2040,WACM,46.25,1.21,98.01,2.11
2040,WALC,9.81,0.8,10.43,0.59
2040,WAUW,2.12,2.12,5.11,3.92
2045,AEC,9.89,1.69,21.37,2.54
2045,AECI,80.85,3.08,182.44,4.75
2045,AVA,16.22,0.92,26.5,1.14
2045,AZPS,55.09,1.19,122.46,1.69
2045,BANC,33.98,1.32,62.62,1.55
2045,BPAT,55.66,0.71,99.34,1.02
2045,CHPD,3.29,1.25,5.51,1.39
2045,CISO,288.21,0.86,446.57,0.94
2045,CPLE,120.91,1.73,238.8,2.38
2045,DOPD,2.87,1.23,4.62,1.42
2045,DUK,190.79,1.55,392.88,2.31
2045,EPE,14.98,1.3,36.08,2.14
2045,ERCO,637.94,1.43,1348.08,2.15
2045,FMPP,33.11,1.3,57.02,1.52
2045,FPC,113.79,1.46,237.77,2.0
2045,FPL,216.89,1.24,383.88,1.48
2045,GCPD,4.94,0.66,7.43,0.79
2045,GVL,5.35,1.82,12.09,2.76
2045,HST,1.45,1.96,1.51,1.33
2045,IID,8.12,1.43,15.09,1.49
2045,IPCO,30.64,1.22,75.33,2.09
2045,ISNE,323.13,1.72,543.32,2.14
2045,JEA,29.3,1.54,59.35,2.19
2045,LDWP,50.92,1.18,114.12,1.85
2045,LGEE,61.48,1.73,106.0,2.15
2045,MISO,933.85,1.12,1811.84,1.67
2045,NEVP,73.52,1.17,184.94,1.98
2045,NSB,1.32,2.27,2.24,2.35
2045,NWMT,11.8,1.01,15.77,1.09
2045,NYIS,339.53,1.53,644.0,2.14
2045,PACE,67.5,0.91,168.25,1.8
2045,PACW,23.34,0.81,35.33,0.97
2045,PGE,22.55,0.81,41.42,1.17
2045,PJM,1497.61,1.42,2827.96,1.92
2045,PNM,25.03,1.22,50.61,1.81
2045,PSCO,91.8,1.42,239.71,2.79
2045,PSEI,25.66,0.59,39.72,0.71
2045,SC,53.3,1.66,104.76,2.33
2045,SCEG,50.53,1.51,104.4,2.29
2045,SCL,8.25,0.58,12.25,0.68
2045,SEC,2.76,1.49,3.65,1.3
2045,SOCO,396.0,1.4,920.02,2.43
2045,SPA,1.04,1.39,1.75,1.75
2045,SRP,55.83,1.24,117.29,1.62
2045,SWPP,690.56,1.92,1778.19,3.72
2045,TAL,6.98,1.76,12.77,2.2
2045,TEC,48.53,1.58,78.74,1.73
2045,TEPC,31.48,1.47,70.1,2.16
2045,TIDC,4.31,1.09,8.01,1.29
2045,TPWR,4.96,0.7,7.94,0.85
2045,TVA,309.84,1.51,690.9,2.5
2045,WACM,46.69,1.22,99.55,2.11
2045,WALC,10.19,0.81,11.7,0.66
2045,WAUW,1.72,1.76,3.21,2.43
2050,AEC,10.81,1.75,21.63,2.36
2050,AECI,73.01,2.75,160.45,4.08
2050,AVA,12.51,0.73,20.27,0.91
2050,AZPS,65.57,1.39,119.58,1.6
2050,BANC,33.78,1.27,59.24,1.45
2050,BPAT,45.79,0.58,81.73,0.86
2050,CHPD,2.57,0.96,4.75,1.25
2050,CISO,358.83,1.02,576.5,1.17
2050,CPLE,112.88,1.57,241.39,2.35
2050,DOPD,2.4,1.03,3.9,1.27
2050,DUK,191.72,1.5,480.05,2.74
2050,EPE,18.41,1.62,35.4,2.08
2050,ERCO,605.18,1.36,1239.56,1.96
2050,FMPP,32.36,1.2,50.45,1.27
2050,FPC,112.64,1.37,180.71,1.43
2050,FPL,200.3,1.09,345.1,1.26
2050,GCPD,4.22,0.57,5.63,0.6
2050,GVL,5.91,1.87,12.47,2.67
2050,HST,1.27,1.6,1.78,1.5
2050,IID,10.6,1.76,18.4,1.77
2050,IPCO,26.69,1.08,59.43,1.68
2050,ISNE,337.49,1.78,521.37,1.99
2050,JEA,30.8,1.52,56.98,1.95
2050,LDWP,62.02,1.36,143.64,2.22
2050,LGEE,58.52,1.58,142.54,2.81
2050,MISO,880.57,1.05,1510.71,1.35
2050,NEVP,74.51,1.19,146.77,1.52
2050,NSB,1.34,2.13,2.09,2.06
