Year,Name,Mean_Abs_Diff_MWh,Mean_Rel_Diff_%,Peak_Abs_Diff_MWh,Peak_Rel_Diff_%
2025,Louisiana,257.22,2.44,372.4,2.63
2025,Maine,19.9,1.44,32.0,1.7
2025,Maryland,92.19,1.14,162.02,1.4
2025,Massachusetts,85.52,1.2,144.67,1.5
2025,Michigan,140.11,1.13,217.86,1.32
2025,Minnesota,106.03,1.23,163.19,1.42
2025,Mississippi,121.42,2.11,177.76,2.25
2025,Missouri,89.71,0.89,140.0,0.99
2025,Montana,45.37,2.48,60.47,2.61
2025,Nebraska,48.49,1.3,79.28,1.46
2025,Nevada,85.09,1.58,141.16,1.66
2025,New Hampshire,17.09,1.24,28.66,1.53
2025,New Jersey,111.2,1.11,194.43,1.35
2025,New Mexico,32.48,1.16,47.78,1.22
2025,New York,337.49,1.73,535.37,1.98
2025,North Carolina,303.68,1.71,539.92,2.14
2025,North Dakota,28.89,1.34,45.65,1.51
2025,Ohio,240.93,1.35,408.99,1.59
2025,Oklahoma,147.69,1.98,227.37,2.08
2025,Oregon,112.76,1.68,133.41,1.53
2025,Pennsylvania,239.13,1.36,405.86,1.6
2025,Rhode Island,10.87,1.15,18.64,1.46
2025,South Carolina,178.24,1.67,312.28,2.05
2025,South Dakota,21.75,1.38,33.51,1.54
2025,Tennessee,283.36,2.16,413.09,2.2
2025,Texas,1063.77,1.98,1740.74,2.23
2025,Utah,105.17,2.29,149.33,2.46
2025,Vermont,8.49,1.27,14.13,1.56
2025,Virginia,647.85,4.47,979.91,4.69
2025,Washington,202.45,1.47,211.18,1.16
2025,West Virginia,36.39,1.05,65.17,1.31
2025,Wisconsin,115.71,1.37,174.83,1.56
2025,Wyoming,47.54,2.58,63.57,2.72
2030,Alabama,252.26,2.38,344.74,2.12
2030,Arizona,376.53,3.07,650.7,3.34
2030,Arkansas,113.62,2.02,170.59,2.15
2030,California,1245.74,3.01,2083.25,3.48
2030,Colorado,250.72,3.13,360.56,3.33
2030,Connecticut,59.49,1.64,104.26,2.08
2030,Delaware,28.96,1.95,49.0,2.26
2030,District of Columbia,26.2,1.64,45.26,1.95
2030,Florida,1113.95,3.15,1648.63,3.13
2030,Georgia,293.33,1.66,399.68,1.47
2030,Idaho,91.27,2.53,152.42,3.02
2030,Illinois,312.18,1.83,519.69,2.14
2030,Indiana,208.26,1.67,338.85,1.97
2030,Iowa,91.58,1.54,141.27,1.7
2030,Kansas,80.67,1.62,112.21,1.48
2030,Kentucky,194.53,2.08,334.81,2.48
2030,Louisiana,340.4,3.15,504.6,3.38
2030,Maine,22.97,1.62,40.34,2.07
2030,Maryland,114.45,1.41,201.45,1.72
2030,Massachusetts,94.85,1.28,179.44,1.77
2030,Michigan,191.57,1.51,310.96,1.8
2030,Minnesota,142.17,1.62,225.03,1.88
2030,Mississippi,137.95,2.38,201.25,2.41
2030,Missouri,130.4,1.28,183.08,1.24
2030,Montana,67.95,3.64,94.05,3.89
2030,Nebraska,48.78,1.29,67.32,1.18
2030,Nevada,116.22,2.01,205.15,2.33
2030,New Hampshire,20.64,1.46,37.4,1.92
2030,New Jersey,186.66,1.82,315.62,2.12
2030,New Mexico,79.3,2.75,121.83,3.02
2030,New York,504.02,2.53,823.44,2.95
2030,North Carolina,304.05,1.71,557.88,2.13
2030,North Dakota,38.56,1.77,56.82,1.81
2030,Ohio,287.3,1.57,499.08,1.88
2030,Oklahoma,179.31,2.38,253.22,2.2
2030,Oregon,157.2,2.3,233.8,2.6
2030,Pennsylvania,307.34,1.7,529.11,2.01
2030,Rhode Island,13.66,1.4,25.06,1.87
2030,South Carolina,228.08,2.09,396.44,2.47
2030,South Dakota,28.46,1.82,41.07,1.84
2030,Tennessee,288.2,2.2,424.31,2.16
2030,Texas,1468.2,2.68,2231.33,2.72
2030,Utah,150.68,3.12,231.74,3.63
2030,Vermont,9.26,1.38,17.09,1.85
2030,Virginia,215.42,1.5,374.69,1.8
2030,Washington,278.22,1.99,327.85,1.77
2030,West Virginia,40.75,1.18,73.37,1.48
2030,Wisconsin,145.24,1.7,231.13,1.99
2030,Wyoming,63.38,3.33,92.0,3.78
2035,Alabama,334.44,3.1,594.02,3.79
2035,Arizona,446.08,3.59,811.84,4.02
2035,Arkansas,174.81,3.05,308.05,3.85
2035,California,1519.97,3.6,2763.23,4.53
2035,Colorado,309.21,3.75,515.32,4.53
2035,Connecticut,78.36,2.07,150.31,2.9
2035,Delaware,39.23,2.54,74.89,3.3
2035,District of Columbia,32.63,1.97,65.86,2.73
2035,Florida,1312.76,3.64,2003.81,3.76
2035,Georgia,471.0,2.6,878.96,3.35
2035,Idaho,107.29,2.99,199.27,4.05
2035,Illinois,469.98,2.65,865.44,3.38
2035,Indiana,333.19,2.58,597.36,3.3
2035,Iowa,143.81,2.39,264.79,3.18
2035,Kansas,146.32,2.92,278.28,3.83
2035,Kentucky,260.32,2.73,470.9,3.41
2035,Louisiana,373.65,3.45,630.24,4.2
2035,Maine,26.05,1.78,52.16,2.62
2035,Maryland,171.68,2.02,344.48,2.78
2035,Massachusetts,147.37,1.92,288.44,2.76
2035,Michigan,300.52,2.29,542.63,3.0
2035,Minnesota,181.59,2.04,337.17,2.76
2035,Mississippi,174.4,3.01,302.74,3.72
2035,Missouri,253.45,2.42,495.29,3.37
2035,Montana,84.84,4.58,127.81,5.41
2035,Nebraska,88.54,2.31,176.49,3.22
2035,Nevada,124.59,2.06,268.03,2.94
2035,New Hampshire,27.34,1.88,53.88,2.71
2035,New Jersey,265.88,2.48,502.03,3.2
2035,New Mexico,87.72,2.96,154.67,3.68
2035,New York,646.18,3.11,1097.59,3.74
2035,North Carolina,410.77,2.31,767.49,2.98
2035,North Dakota,52.29,2.42,98.87,3.26
2035,Ohio,450.74,2.37,873.48,3.12
2035,Oklahoma,260.3,3.35,491.87,4.37
2035,Oregon,191.18,2.84,265.1,3.08
2035,Pennsylvania,390.43,2.07,778.23,2.82
2035,Rhode Island,22.19,2.2,41.86,3.03
2035,South Carolina,279.7,2.58,496.91,3.18
2035,South Dakota,36.12,2.33,68.49,3.19
2035,Tennessee,394.13,2.94,681.92,3.51
2035,Texas,1652.07,2.97,2764.5,3.33
2035,Utah,178.14,3.67,287.48,4.41
2035,Vermont,12.51,1.82,24.87,2.66
2035,Virginia,356.59,2.42,686.14,3.18
2035,Washington,330.87,2.41,302.11,1.72
2035,West Virginia,58.69,1.65,123.23,2.39
2035,Wisconsin,226.33,2.58,396.28,3.29
2035,Wyoming,79.42,4.09,122.42,4.89
2040,Alabama,399.99,3.67,734.78,4.62
2040,Arizona,550.97,4.31,987.03,4.76
2040,Arkansas,235.83,4.06,391.89,4.9
2040,California,1847.93,4.26,3058.79,4.89
2040,Colorado,394.45,4.56,668.29,5.6
2040,Connecticut,95.13,2.46,167.66,3.27
2040,Delaware,47.12,3.11,87.01,4.08
2040,District of Columbia,34.68,2.16,69.94,3.14
2040,Florida,1594.97,4.36,2682.31,4.9
2040,Georgia,577.61,3.15,1104.19,4.13
2040,Idaho,134.77,3.71,233.96,4.59
2040,Illinois,685.8,3.85,1170.98,4.75
2040,Indiana,431.41,3.34,715.37,4.1
2040,Iowa,221.83,3.65,369.69,4.45
2040,Kansas,193.66,3.59,377.94,4.73
2040,Kentucky,366.41,3.83,649.14,4.84
2040,Louisiana,432.25,3.98,692.95,4.73
2040,Maine,27.55,1.85,52.41,2.68
2040,Maryland,224.39,2.72,426.62,3.69
2040,Massachusetts,173.92,2.24,313.98,3.06
2040,Michigan,373.27,2.86,617.23,3.56
2040,Minnesota,258.11,2.89,428.01,3.59
2040,Mississippi,224.96,3.83,376.96,4.63
2040,Missouri,367.51,3.37,675.57,4.39
2040,Montana,102.66,5.42,157.61,6.41
2040,Nebraska,135.81,3.41,266.12,4.54
2040,Nevada,215.56,3.6,377.65,4.07
2040,New Hampshire,29.34,1.99,54.67,2.81
2040,New Jersey,250.85,2.33,496.2,3.32
2040,New Mexico,127.36,4.14,221.15,5.05
2040,New York,745.41,3.57,1300.16,4.59
2040,North Carolina,527.95,2.98,994.71,3.95
2040,North Dakota,62.93,2.91,115.87,3.84
2040,Ohio,637.74,3.35,1159.34,4.32
2040,Oklahoma,363.85,4.41,694.35,5.64
2040,Oregon,231.41,3.38,309.26,3.55
2040,Pennsylvania,532.16,2.9,997.18,3.87
2040,Rhode Island,26.46,2.57,46.13,3.38
2040,South Carolina,376.5,3.44,738.8,4.77
2040,South Dakota,56.89,3.66,101.26,4.64
2040,Tennessee,478.15,3.54,832.29,4.3
2040,Texas,2155.74,3.75,3662.9,4.28
2040,Utah,209.92,4.19,304.39,4.51
2040,Vermont,13.76,2.0,25.59,2.83
2040,Virginia,916.93,6.35,1508.14,7.33
2040,Washington,392.56,2.8,370.59,2.09
2040,West Virginia,71.71,2.06,146.42,3.04
2040,Wisconsin,307.17,3.55,484.08,4.21
2040,Wyoming,96.24,4.85,139.22,5.41
2045,Alabama,435.67,4.07,794.98,5.23
2045,Arizona,658.28,5.05,1153.1,5.47
2045,Arkansas,258.49,4.48,440.09,5.51
2045,California,2161.44,4.9,3588.11,5.62
2045,Colorado,467.53,5.29,769.6,6.33
2045,Connecticut,112.26,2.66,237.85,4.15
2045,Delaware,53.41,3.39,101.58,4.47
2045,District of Columbia,60.78,3.68,113.75,4.76
2045,Florida,1957.22,5.31,3174.11,5.74
2045,Georgia,655.8,3.6,1223.69,4.75
2045,Idaho,158.24,4.34,282.43,5.51
2045,Illinois,835.9,4.48,1463.99,5.52
2045,Indiana,503.96,3.76,874.72,4.75
2045,Iowa,294.55,4.86,491.31,5.87
2045,Kansas,252.56,4.65,466.87,5.86
2045,Kentucky,376.08,3.86,709.62,5.15
2045,Louisiana,531.41,4.92,870.82,5.9
2045,Maine,33.74,2.1,76.92,3.56
2045,Maryland,270.85,3.14,523.21,4.22
2045,Massachusetts,218.54,2.56,468.48,4.05
2045,Michigan,462.51,3.36,800.2,4.31
2045,Minnesota,307.93,3.43,531.38,4.38
2045,Mississippi,258.91,4.52,442.39,5.59
2045,Missouri,431.86,3.9,787.49,5.05
2045,Montana,114.6,6.09,175.57,7.21
2045,Nebraska,184.29,4.71,337.56,5.91
2045,Nevada,231.28,3.84,397.11,4.21
2045,New Hampshire,35.03,2.2,78.74,3.67
2045,New Jersey,382.19,3.33,729.14,4.43
2045,New Mexico,158.78,5.08,269.59,6.08
2045,New York,935.42,4.14,1736.69,5.47
2045,North Carolina,588.67,3.3,1101.6,4.28
2045,North Dakota,72.69,3.51,132.76,4.6
2045,Ohio,705.88,3.52,1332.01,4.61
2045,Oklahoma,447.8,5.37,817.3,6.64
2045,Oregon,267.04,3.88,380.13,4.29
2045,Pennsylvania,539.78,2.79,1069.06,3.86
2045,Rhode Island,32.48,2.87,67.22,4.36
2045,South Carolina,407.19,3.74,739.85,4.74
2045,South Dakota,73.16,4.8,126.18,5.9
2045,Tennessee,549.84,4.07,990.14,5.18
2045,Texas,3008.24,5.13,5009.4,5.8
2045,Utah,233.54,4.64,344.13,5.06
2045,Vermont,15.6,2.15,35.32,3.61
2045,Virginia,450.66,3.04,875.26,4.12
2045,Washington,402.35,2.86,413.09,2.29
2045,West Virginia,73.72,2.07,154.04,3.08
2045,Wisconsin,386.59,4.29,635.96,5.22
2045,Wyoming,114.15,5.66,165.96,6.35
2050,Alabama,537.16,4.77,1160.11,7.19
2050,Arizona,790.4,5.79,1496.56,6.86
2050,Arkansas,291.15,4.95,527.39,6.49
2050,California,2589.52,5.54,4606.01,6.96
2050,Colorado,554.66,5.99,966.97,7.68
2050,Connecticut,149.66,3.42,318.99,5.31
2050,Delaware,61.19,3.8,120.25,5.19
2050,District of Columbia,62.13,3.6,123.48,4.98
2050,Florida,2232.7,5.66,3951.63,6.73
2050,Georgia,826.01,4.22,1858.06,6.67
2050,Idaho,192.45,5.21,356.03,7.0
2050,Illinois,1065.18,5.51,1903.17,6.89
2050,Indiana,529.19,3.86,977.97,5.19
2050,Iowa,418.7,6.83,707.01,8.32
2050,Kansas,322.97,5.78,635.95,7.87
2050,Kentucky,437.74,4.4,888.77,6.28
2050,Louisiana,545.76,4.95,956.12,6.33
2050,Maine,39.73,2.44,94.24,4.28
2050,Maryland,296.91,3.32,600.05,4.7
2050,Massachusetts,273.59,3.1,601.3,4.98
2050,Michigan,424.47,3.05,815.48,4.34
2050,Minnesota,417.2,4.56,733.57,5.88
2050,Mississippi,318.88,5.37,608.07,7.32
2050,Missouri,569.47,5.0,1088.45,6.83
2050,Montana,131.98,7.01,207.81,8.69
2050,Nebraska,264.58,6.64,502.48,8.73
2050,Nevada,248.41,3.86,491.42,5.05
2050,New Hampshire,38.91,2.4,92.76,4.24
2050,New Jersey,485.87,4.12,935.51,5.52
2050,New Mexico,209.52,6.43,377.51,8.24
2050,New York,1126.03,4.83,2146.06,6.51
2050,North Carolina,713.55,3.85,1498.77,5.61
2050,North Dakota,128.69,5.95,232.23,7.65
2050,Ohio,723.82,3.53,1444.17,4.92
2050,Oklahoma,516.12,5.96,1023.53,8.15
2050,Oregon,321.38,4.63,480.03,5.47
2050,Pennsylvania,613.61,3.17,1252.08,4.53
2050,Rhode Island,46.36,3.93,94.8,5.83
2050,South Carolina,474.08,4.21,969.62,6.0
2050,South Dakota,103.86,6.77,183.8,8.58
2050,Tennessee,656.8,4.59,1410.97,6.9
2050,Texas,3712.36,6.12,6537.19,7.37
2050,Utah,304.44,5.84,494.52,7.12
2050,Vermont,16.83,2.3,40.61,4.13
2050,Virginia,519.83,3.39,1053.57,4.8
2050,Washington,544.53,3.84,639.73,3.62
2050,West Virginia,75.91,2.13,162.49,3.26
2050,Wisconsin,437.65,4.78,753.61,6.05
2050,Wyoming,138.93,6.7,214.86,8.08
2055,Alabama,631.28,5.86,1179.9,7.59
2055,Arizona,919.24,6.61,1726.64,7.97
2055,Arkansas,334.03,5.9,608.49,7.95
2055,California,2984.93,6.06,5067.28,7.08
2055,Colorado,672.6,6.96,1265.06,9.82
2055,Connecticut,159.7,3.47,337.61,5.43
2055,Delaware,68.6,4.4,128.35,5.84
2055,District of Columbia,54.47,3.26,106.82,4.6
2055,Florida,2916.87,7.67,4349.77,7.87
2055,Georgia,963.87,5.24,1863.52,7.03
2055,Idaho,249.63,6.61,473.1,9.01
2055,Illinois,1319.89,6.74,2250.13,8.22
2055,Indiana,528.35,3.92,982.58,5.43
2055,Iowa,525.94,8.32,880.97,10.28
2055,Kansas,397.87,7.05,806.97,10.21
2055,Kentucky,426.52,4.47,801.0,6.01
2055,Louisiana,686.43,6.27,1178.18,8.01
2055,Maine,58.69,3.36,125.25,5.32
2055,Maryland,292.28,3.39,571.14,4.75
2055,Massachusetts,315.9,3.39,672.06,5.35
2055,Michigan,435.03,3.11,849.78,4.62
2055,Minnesota,552.45,5.82,944.92,7.45
2055,Mississippi,375.44,6.57,653.72,8.26
2055,Missouri,712.27,6.34,1380.84,9.0
2055,Montana,160.62,8.42,264.59,10.91
2055,Nebraska,317.2,7.75,624.5,10.89
2055,Nevada,362.81,5.6,687.74,7.02
2055,New Hampshire,51.25,3.01,112.89,4.94
2055,New Jersey,499.77,4.34,942.28,5.83
2055,New Mexico,244.1,7.18,457.48,9.69
2055,New York,1312.07,5.51,2447.9,7.44
2055,North Carolina,805.78,4.59,1457.95,5.73
2055,North Dakota,150.3,6.56,278.57,8.9
2055,Ohio,745.77,3.69,1439.9,5.09
2055,Oklahoma,688.19,7.87,1386.99,11.27
2055,Oregon,398.07,5.65,631.5,6.96
2055,Pennsylvania,623.57,3.29,1222.57,4.64
2055,Rhode Island,50.6,4.07,102.04,6.05
2055,South Carolina,550.55,5.09,1018.89,6.5
2055,South Dakota,123.75,7.92,223.91,10.51
2055,Tennessee,707.13,5.29,1281.15,6.73
2055,Texas,4575.62,7.51,7956.69,9.11
2055,Utah,366.33,6.9,599.22,8.53
2055,Vermont,22.44,2.99,49.53,4.91
2055,Virginia,625.05,4.27,1181.53,5.74
2055,Washington,700.48,4.86,837.36,4.66
2055,West Virginia,86.31,2.54,162.7,3.47
2055,Wisconsin,556.61,5.86,933.0,7.37
2055,Wyoming,168.65,7.78,269.55,9.75
2060,Alabama,734.24,6.49,1433.73,8.37
2060,Arizona,1087.7,7.53,2083.83,8.73
2060,Arkansas,439.06,7.33,782.66,9.17
2060,California,3926.16,7.42,7224.18,9.22
2060,Colorado,941.13,8.87,1762.54,11.83
2060,Connecticut,269.55,5.47,519.66,7.5
2060,Delaware,117.46,7.15,211.48,8.55
2060,District of Columbia,100.32,5.7,186.62,7.1
2060,Florida,3645.74,9.18,5952.05,9.9
2060,Georgia,1135.72,5.89,2248.94,7.71
2060,Idaho,326.81,8.4,623.35,11.4
2060,Illinois,1836.0,8.39,3160.22,9.8
2060,Indiana,967.62,6.63,1664.14,8.07
2060,Iowa,688.56,9.93,1158.54,11.71
2060,Kansas,556.56,8.63,1087.96,11.12
2060,Kentucky,630.43,6.3,1186.49,8.02
2060,Louisiana,831.75,7.16,1430.21,8.78
2060,Maine,100.63,5.4,194.54,7.43
2060,Maryland,520.08,5.75,966.19,7.15
2060,Massachusetts,580.41,5.85,1102.51,7.88
2060,Michigan,820.52,5.59,1432.08,7.05
2060,Minnesota,849.62,8.1,1413.35,9.64
2060,Mississippi,425.9,7.16,764.87,8.9
2060,Missouri,951.35,7.57,1816.62,9.91
2060,Montana,210.17,10.71,339.88,13.15
2060,Nebraska,409.49,9.13,789.44,11.63
2060,Nevada,475.95,7.1,938.23,8.91
2060,New Hampshire,89.86,5.08,176.24,7.11
2060,New Jersey,777.1,6.32,1419.0,7.74
2060,New Mexico,352.2,9.42,644.13,11.73
2060,New York,1850.85,7.19,3293.62,8.8
2060,North Carolina,1090.1,5.89,2171.39,7.84
2060,North Dakota,210.2,8.39,379.32,10.42
2060,Ohio,1297.28,6.1,2388.55,7.5
2060,Oklahoma,941.78,9.33,1859.91,12.05
2060,Oregon,499.66,6.9,751.29,7.98
2060,Pennsylvania,1060.23,5.3,1995.17,6.71
2060,Rhode Island,90.21,6.75,166.37,8.78
2060,South Carolina,662.09,5.89,1297.26,7.68
2060,South Dakota,177.63,10.61,314.38,12.86
2060,Tennessee,867.23,6.16,1702.53,8.1
2060,Texas,6208.55,9.31,10910.04,10.8
2060,Utah,496.96,8.9,833.29,10.89
2060,Vermont,38.02,5.0,74.84,7.03
2060,Virginia,878.03,5.67,1638.12,7.09
2060,Washington,884.44,6.06,931.48,4.96
2060,West Virginia,171.68,4.83,328.21,6.23
2060,Wisconsin,820.55,7.83,1353.59,9.3
2060,Wyoming,237.68,9.83,387.35,12.14
2065,Alabama,903.59,7.99,1587.14,9.74
2065,Arizona,1159.88,7.89,2180.57,9.23
2065,Arkansas,476.37,7.95,855.59,10.35
2065,California,4078.79,7.03,7672.39,9.03
2065,Colorado,1027.06,8.93,2012.74,12.71
2065,Connecticut,257.73,5.09,540.16,7.87
2065,Delaware,106.12,6.56,186.64,8.0
2065,District of Columbia,100.9,5.9,180.16,7.33
2065,Florida,3735.76,9.24,6044.36,10.17
2065,Georgia,1328.43,6.99,2328.46,8.56
2065,Idaho,345.35,8.33,699.26,11.93
2065,Illinois,1967.63,8.68,3283.81,10.2
2065,Indiana,1266.26,8.59,2060.06,10.15
2065,Iowa,706.94,9.74,1196.4,11.97
2065,Kansas,626.42,9.26,1282.59,13.0
2065,Kentucky,748.08,7.62,1304.0,9.3
2065,Louisiana,994.13,8.3,1670.12,10.24
2065,Maine,90.12,4.48,196.29,7.25
2065,Maryland,485.21,5.51,874.61,6.93
2065,Massachusetts,510.4,4.99,1076.27,7.76
2065,Michigan,985.34,6.7,1646.17,8.3
2065,Minnesota,741.1,6.7,1262.03,8.46
2065,Mississippi,519.25,8.57,874.61,10.37
2065,Missouri,1028.51,8.28,1977.29,11.33
2065,Montana,221.95,10.74,381.04,14.14
2065,Nebraska,433.62,9.35,882.17,13.1
2065,Nevada,564.01,8.16,1073.85,9.88
2065,New Hampshire,69.36,3.79,158.89,6.49
2065,New Jersey,806.55,6.72,1427.68,8.29
2065,New Mexico,366.75,8.88,690.3,11.74
2065,New York,1864.82,7.16,3480.67,9.54
2065,North Carolina,1204.65,6.73,2128.38,8.2
2065,North Dakota,187.7,7.02,364.32,9.8
2065,Ohio,1556.68,7.33,2697.19,8.77
2065,Oklahoma,1010.54,9.31,2107.86,13.29
2065,Oregon,531.63,6.97,836.83,8.42
2065,Pennsylvania,1161.57,5.95,2072.38,7.38
2065,Rhode Island,81.14,5.89,162.99,8.67
2065,South Carolina,786.37,7.1,1353.09,8.47
2065,South Dakota,152.45,8.74,290.03,11.88
2065,Tennessee,1007.03,7.26,1865.49,9.34
2065,Texas,7789.7,10.99,13273.29,12.75
2065,Utah,513.81,8.64,882.83,10.87
2065,Vermont,28.1,3.62,65.14,6.29
2065,Virginia,917.0,6.12,1626.7,7.54
2065,Washington,910.3,5.96,903.57,4.6
2065,West Virginia,219.33,6.21,388.75,7.64
2065,Wisconsin,804.62,7.25,1322.95,8.87
2065,Wyoming,290.73,10.73,479.35,13.47
2070,Alabama,1475.31,13.32,2637.13,15.56
2070,Arizona,1723.68,11.66,3140.47,13.23
2070,Arkansas,650.4,11.26,1120.19,13.62
2070,California,7524.5,13.01,12775.35,14.91
2070,Colorado,1209.64,10.06,2267.0,13.6
2070,Connecticut,209.42,3.83,489.08,6.71
2070,Delaware,163.15,10.28,288.17,12.26
2070,District of Columbia,222.81,13.87,380.82,15.85
2070,Florida,7042.41,18.25,11151.95,19.17
2070,Georgia,2372.34,12.68,4267.39,14.91
2070,Idaho,450.95,10.79,841.44,14.0
2070,Illinois,2026.15,8.65,3593.54,10.64
2070,Indiana,1596.58,10.93,2658.76,12.89
2070,Iowa,650.87,8.7,1154.05,10.99
2070,Kansas,782.87,11.35,1501.48,14.49
2070,Kentucky,776.5,7.87,1450.62,10.09
2070,Louisiana,1763.13,15.09,2835.08,17.18
2070,Maine,72.15,3.37,146.48,5.05
2070,Maryland,815.14,9.63,1451.84,11.61
2070,Massachusetts,557.32,5.14,1214.02,8.23
2070,Michigan,999.68,6.74,1768.69,8.68
2070,Minnesota,561.63,4.81,1076.94,6.83
2070,Mississippi,830.44,14.15,1400.39,16.34
2070,Missouri,1358.96,10.9,2503.13,13.82
2070,Montana,244.65,11.69,410.19,14.7
2070,Nebraska,478.99,10.12,933.13,13.26
2070,Nevada,818.76,11.91,1515.34,14.04
2070,New Hampshire,62.05,3.38,100.71,3.91
2070,New Jersey,1668.21,14.45,2836.15,16.49
2070,New Mexico,455.68,10.56,841.16,13.69
2070,New York,2438.47,9.23,4508.99,11.93
2070,North Carolina,1831.26,10.39,3363.96,12.76
2070,North Dakota,161.58,5.74,327.32,8.33
2070,Ohio,1840.59,8.64,3327.04,10.62
2070,Oklahoma,1031.95,9.14,2109.65,12.54
2070,Oregon,540.29,6.9,934.82,9.03
2070,Pennsylvania,1949.12,10.28,3442.95,12.26
2070,Rhode Island,94.35,6.55,192.27,9.65
2070,South Carolina,1296.2,11.86,2365.59,14.43
2070,South Dakota,149.91,8.46,284.02,11.27
2070,Tennessee,1313.51,9.66,2459.59,12.09
2070,Texas,10455.05,14.55,17720.64,16.43
2070,Utah,633.17,10.42,1057.67,12.72
2070,Vermont,27.62,3.89,19.87,1.84
2070,Virginia,1357.48,9.3,2433.24,11.3
2070,Washington,1023.44,6.63,1178.88,5.96
2070,West Virginia,167.45,4.57,338.71,6.54
2070,Wisconsin,611.14,5.22,1133.84,7.16
2070,Wyoming,325.93,11.46,529.34,14.07
2075,Alabama,1580.54,14.5,2956.3,18.24
2075,Arizona,1763.39,12.01,3113.21,12.93
2075,Arkansas,774.04,13.5,1370.33,16.61
2075,California,6220.81,10.7,11019.77,12.85
2075,Colorado,1157.11,9.46,2248.34,12.95
2075,Connecticut,317.13,5.75,745.37,9.92
2075,Delaware,220.69,13.81,402.98,16.76
2075,District of Columbia,293.49,18.06,518.67,21.0
2075,Florida,7377.1,19.13,11619.56,20.22
2075,Georgia,2493.16,13.46,4669.57,16.98
2075,Idaho,365.72,8.66,773.78,13.04
2075,Illinois,2691.68,11.09,4971.29,13.97
2075,Indiana,1980.98,13.46,3436.2,16.22
2075,Iowa,728.29,9.6,1357.08,12.64
2075,Kansas,694.91,10.01,1434.63,14.0
2075,Kentucky,1025.37,10.41,1990.16,13.82
2075,Louisiana,1922.03,16.49,3228.34,19.34
2075,Maine,95.9,4.42,212.04,7.16
2075,Maryland,1205.35,14.1,2194.84,17.04
