Year,Name,Mean_Abs_Diff_MWh,Mean_Rel_Diff_%,Peak_Abs_Diff_MWh,Peak_Rel_Diff_%
2020,AEC,11.23,2.1,17.84,2.1
2020,AECI,48.1,2.0,67.55,1.75
2020,AVA,41.14,2.72,57.83,2.77
2020,AZPS,69.89,1.7,157.33,2.4
2020,BANC,41.89,2.02,61.31,1.83
2020,BPAT,217.81,3.13,292.14,3.19
2020,CHPD,6.15,2.6,11.41,2.85
2020,CISO,558.57,1.99,780.17,1.92
2020,CPLE,27.38,0.41,27.49,0.26
2020,DOPD,4.43,2.08,8.15,2.59
2020,DUK,54.14,0.44,104.71,0.59
2020,EPE,10.93,1.18,17.27,1.12
2020,ERCO,104.86,0.28,141.61,0.24
2020,FMPP,9.05,0.38,15.92,0.46
2020,FPC,27.02,0.38,48.82,0.45
2020,FPL,48.91,0.3,98.56,0.41
2020,GCPD,16.44,2.49,20.4,2.52
2020,GVL,0.92,0.36,1.45,0.36
2020,HST,0.26,0.36,0.38,0.36
2020,IID,9.5,2.09,18.9,2.13
2020,IPCO,58.58,3.02,62.57,2.1
2020,ISNE,68.55,0.42,76.02,0.34
2020,JEA,6.48,0.39,10.37,0.42
2020,LDWP,72.26,2.06,111.22,2.06
2020,LGEE,32.48,0.91,45.96,0.9
2020,MISO,118.32,0.15,259.97,0.25
2020,NEVP,104.48,2.27,127.21,1.59
2020,NSB,0.19,0.36,0.32,0.36
2020,NWMT,19.56,1.82,24.12,1.82
2020,NYIS,184.03,1.0,164.65,0.62
2020,PACE,193.59,3.14,269.31,3.35
2020,PACW,84.87,3.34,100.68,3.06
2020,PGE,104.53,4.19,137.44,4.16
2020,PJM,297.81,0.31,479.28,0.34
2020,PNM,29.58,1.76,37.91,1.59
2020,PSCO,85.75,1.74,91.53,1.32
2020,PSEI,94.8,2.48,127.29,2.47
2020,SC,63.59,2.05,97.68,2.09
2020,SCEG,61.42,1.94,90.49,1.9
2020,SCL,31.44,2.49,41.83,2.49
2020,SEC,0.65,0.37,1.07,0.41
2020,SOCO,422.19,1.6,668.39,1.7
2020,SPA,1.41,1.93,1.92,1.91
