Year,Name,Mean_Abs_Diff_MWh,Mean_Rel_Diff_%,Peak_Abs_Diff_MWh,Peak_Rel_Diff_%
2020,Alabama,128.19,1.2,193.43,1.26
2020,Arizona,108.58,0.97,228.46,1.3
2020,Arkansas,57.55,0.98,103.18,1.31
2020,California,277.43,0.74,698.98,1.36
2020,Colorado,70.16,0.98,149.14,1.58
2020,Connecticut,49.31,1.31,106.79,2.13
2020,Delaware,17.41,1.12,33.44,1.53
2020,District of Columbia,18.45,1.12,35.47,1.53
2020,Florida,313.85,0.92,664.17,1.35
2020,Georgia,235.97,1.32,391.67,1.53
2020,Idaho,28.51,0.87,72.17,1.69
2020,Illinois,186.99,1.05,382.62,1.58
2020,Indiana,136.19,1.08,281.31,1.7
2020,Iowa,53.59,0.89,82.31,1.02
2020,Kansas,69.69,1.31,129.18,1.72
2020,Kentucky,107.43,1.14,181.48,1.36
2020,Louisiana,94.47,0.87,159.86,1.12
2020,Maine,19.94,1.4,33.03,1.71
2020,Maryland,95.48,1.12,179.36,1.49
2020,Massachusetts,96.91,1.32,215.91,2.21
2020,Michigan,110.37,0.87,200.01,1.2
2020,Minnesota,72.15,0.83,112.39,0.98
2020,Mississippi,57.01,0.97,83.44,1.04
2020,Missouri,156.04,1.41,312.51,2.09
2020,Montana,13.88,0.77,25.57,1.14
2020,Nebraska,45.65,1.19,69.39,1.25
2020,Nevada,46.79,0.89,110.3,1.41
2020,New Hampshire,19.46,1.39,33.29,1.75
2020,New Jersey,134.01,1.25,301.08,2.05
2020,New Mexico,24.56,0.93,31.55,0.82
2020,New York,272.08,1.33,709.67,2.61
2020,North Carolina,237.22,1.34,358.83,1.4
2020,North Dakota,21.07,0.99,24.0,0.8
2020,Ohio,214.28,1.14,434.47,1.66
2020,Oklahoma,97.97,1.29,144.27,1.29
2020,Oregon,49.73,0.77,83.41,1.04
2020,Pennsylvania,211.9,1.14,427.79,1.65
2020,Rhode Island,13.76,1.37,31.96,2.39
2020,South Carolina,139.25,1.3,235.86,1.54
2020,South Dakota,15.55,1.0,20.58,0.94
2020,Tennessee,166.35,1.29,234.47,1.26
2020,Texas,565.74,1.12,614.24,0.81
2020,Utah,33.45,0.77,93.74,1.73
2020,Vermont,9.72,1.42,15.56,1.67
2020,Virginia,166.75,1.12,309.63,1.46
2020,Washington,81.54,0.64,124.6,0.77
2020,West Virginia,41.02,1.13,66.49,1.27
2020,Wisconsin,76.74,0.89,141.29,1.26
2020,Wyoming,14.5,0.78,32.31,1.4
2025,Alabama,181.15,1.68,244.05,1.62
2025,Arizona,149.23,1.28,293.6,1.61
2025,Arkansas,73.11,1.22,164.61,2.15
2025,California,381.05,0.97,918.22,1.68
2025,Colorado,84.22,1.09,176.48,1.79
2025,Connecticut,58.54,1.59,116.86,2.46
2025,Delaware,23.9,1.6,31.02,1.47
2025,District of Columbia,25.43,1.58,35.43,1.57
2025,Florida,414.31,1.15,734.5,1.47
