Name,Scenario_One,Scenario_Two,Mean_Break_Year,Mean_Break_Value_%,Peak_Break_Year,Peak_Break_Value_%
SC,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
SCEG,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
SCL,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
SEC,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
SOCO,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
SPA,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
SRP,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
SWPP,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
TAL,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
TEC,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
TEPC,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
TIDC,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
TPWR,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
TVA,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
WACM,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
WALC,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
WAUW,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
