Name,Scenario_One,Scenario_Two,Mean_Break_Year,Mean_Break_Value_%,Peak_Break_Year,Peak_Break_Value_%
Wyoming,rcp85hotter_ssp5,rcp45hotter_ssp5,2055.0,1.47,2050.0,1.44
Alabama,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,7.03,2030.0,6.98
Arizona,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,5.02,2030.0,6.64
Arkansas,rcp45hotter_ssp5,rcp45hotter_ssp3,2025.0,1.82,2025.0,2.0
California,rcp45hotter_ssp5,rcp45hotter_ssp3,2020.0,2.93,2020.0,2.72
Colorado,rcp45hotter_ssp5,rcp45hotter_ssp3,2020.0,1.57,2030.0,5.01
Connecticut,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,5.47,2030.0,5.57
Delaware,rcp45hotter_ssp5,rcp45hotter_ssp3,2025.0,2.4,2025.0,2.39
District of Columbia,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,4.33,2030.0,4.31
Florida,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,4.71,2030.0,4.54
Georgia,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,5.74,2030.0,5.66
Idaho,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,5.39,2030.0,6.63
Illinois,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,4.16,2030.0,4.5
Indiana,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,5.64,2030.0,5.48
Iowa,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,5.71,2030.0,5.41
Kansas,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,5.39,2030.0,5.43
Kentucky,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,6.86,2030.0,6.96
Louisiana,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,5.93,2030.0,5.7
Maine,rcp45hotter_ssp5,rcp45hotter_ssp3,2025.0,1.55,2025.0,1.63
Maryland,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,4.62,2030.0,4.6
Massachusetts,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,4.72,2030.0,4.82
Michigan,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,4.84,2030.0,4.67
Minnesota,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,4.81,2030.0,4.48
Mississippi,rcp45hotter_ssp5,rcp45hotter_ssp3,2025.0,1.47,2025.0,1.29
Missouri,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,5.58,2030.0,5.39
Montana,rcp45hotter_ssp5,rcp45hotter_ssp3,2025.0,1.76,2025.0,1.95
Nebraska,rcp45hotter_ssp5,rcp45hotter_ssp3,2025.0,1.3,2025.0,1.48
Nevada,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,5.26,2030.0,6.32
New Hampshire,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,6.26,2030.0,6.36
New Jersey,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,4.16,2030.0,4.16
New Mexico,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,5.84,2030.0,5.74
New York,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,4.11,2030.0,4.52
North Carolina,rcp45hotter_ssp5,rcp45hotter_ssp3,2025.0,1.43,2025.0,1.63
North Dakota,rcp45hotter_ssp5,rcp45hotter_ssp3,2025.0,1.28,2025.0,1.35
Ohio,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,5.24,2030.0,5.22
Oklahoma,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,6.35,2030.0,6.55
Oregon,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,3.99,2030.0,4.0
Pennsylvania,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,5.26,2030.0,5.25
Rhode Island,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,5.47,2025.0,1.29
South Carolina,rcp45hotter_ssp5,rcp45hotter_ssp3,2025.0,1.81,2025.0,1.84
South Dakota,rcp45hotter_ssp5,rcp45hotter_ssp3,2025.0,1.76,2025.0,1.69
Tennessee,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,6.1,2030.0,6.43
Texas,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,5.61,2030.0,5.52
Utah,rcp45hotter_ssp5,rcp45hotter_ssp3,2020.0,1.5,2020.0,1.63
Vermont,rcp45hotter_ssp5,rcp45hotter_ssp3,2025.0,1.8,2025.0,1.88
Virginia,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,5.73,2025.0,1.27
Washington,rcp45hotter_ssp5,rcp45hotter_ssp3,2020.0,2.27,2020.0,2.33
West Virginia,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,6.45,2030.0,6.43
Wisconsin,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,4.98,2030.0,4.86
Wyoming,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,7.43,2025.0,1.36
Alabama,rcp85cooler_ssp3,rcp45cooler_ssp3,2020.0,1.5,2020.0,1.29
Arizona,rcp85cooler_ssp3,rcp45cooler_ssp3,2025.0,2.18,2025.0,2.21
Arkansas,rcp85cooler_ssp3,rcp45cooler_ssp3,2020.0,1.32,2025.0,1.83
California,rcp85cooler_ssp3,rcp45cooler_ssp3,2020.0,1.57,2020.0,1.39
Colorado,rcp85cooler_ssp3,rcp45cooler_ssp3,2020.0,1.48,2020.0,1.27
Connecticut,rcp85cooler_ssp3,rcp45cooler_ssp3,2025.0,1.44,2025.0,1.53
Delaware,rcp85cooler_ssp3,rcp45cooler_ssp3,2025.0,1.29,2025.0,1.29
District of Columbia,rcp85cooler_ssp3,rcp45cooler_ssp3,2030.0,2.09,2030.0,2.29
Florida,rcp85cooler_ssp3,rcp45cooler_ssp3,2020.0,1.3,2020.0,1.46
Georgia,rcp85cooler_ssp3,rcp45cooler_ssp3,2020.0,1.38,2025.0,1.73
Idaho,rcp85cooler_ssp3,rcp45cooler_ssp3,2025.0,1.57,2025.0,1.88
Illinois,rcp85cooler_ssp3,rcp45cooler_ssp3,2025.0,1.5,2025.0,1.45
Indiana,rcp85cooler_ssp3,rcp45cooler_ssp3,2025.0,1.48,2025.0,1.4
Iowa,rcp85cooler_ssp3,rcp45cooler_ssp3,2030.0,1.65,2030.0,1.94
Kansas,rcp85cooler_ssp3,rcp45cooler_ssp3,2030.0,2.14,2030.0,2.61
Kentucky,rcp85cooler_ssp3,rcp45cooler_ssp3,2025.0,1.59,2025.0,1.65
Louisiana,rcp85cooler_ssp3,rcp45cooler_ssp3,2020.0,1.73,2020.0,1.52
Maine,rcp85cooler_ssp3,rcp45cooler_ssp3,2025.0,1.52,2025.0,1.59
Maryland,rcp85cooler_ssp3,rcp45cooler_ssp3,2030.0,1.68,2030.0,1.88
Massachusetts,rcp85cooler_ssp3,rcp45cooler_ssp3,2025.0,1.26,2025.0,1.4
Michigan,rcp85cooler_ssp3,rcp45cooler_ssp3,2030.0,1.72,2030.0,1.91
Minnesota,rcp85cooler_ssp3,rcp45cooler_ssp3,2030.0,1.47,2030.0,1.69
Mississippi,rcp85cooler_ssp3,rcp45cooler_ssp3,2020.0,1.47,2025.0,2.23
Missouri,rcp85cooler_ssp3,rcp45cooler_ssp3,2030.0,2.03,2030.0,2.45
Montana,rcp85cooler_ssp3,rcp45cooler_ssp3,2020.0,1.37,2025.0,2.53
Nebraska,rcp85cooler_ssp3,rcp45cooler_ssp3,2035.0,2.29,2030.0,1.53
Nevada,rcp85cooler_ssp3,rcp45cooler_ssp3,2025.0,1.37,2025.0,1.67
New Hampshire,rcp85cooler_ssp3,rcp45cooler_ssp3,2025.0,1.27,2025.0,1.41
New Jersey,rcp85cooler_ssp3,rcp45cooler_ssp3,2030.0,1.83,2030.0,2.0
New Mexico,rcp85cooler_ssp3,rcp45cooler_ssp3,2030.0,2.98,2030.0,3.44
New York,rcp85cooler_ssp3,rcp45cooler_ssp3,2020.0,1.29,2020.0,1.37
North Carolina,rcp85cooler_ssp3,rcp45cooler_ssp3,2025.0,1.36,2025.0,1.38
North Dakota,rcp85cooler_ssp3,rcp45cooler_ssp3,2025.0,1.28,2030.0,1.99
Ohio,rcp85cooler_ssp3,rcp45cooler_ssp3,2025.0,1.43,2025.0,1.41
Oklahoma,rcp85cooler_ssp3,rcp45cooler_ssp3,2025.0,2.21,2025.0,1.8
Oregon,rcp85cooler_ssp3,rcp45cooler_ssp3,2025.0,1.89,2025.0,1.8
Pennsylvania,rcp85cooler_ssp3,rcp45cooler_ssp3,2030.0,1.91,2030.0,2.11
Rhode Island,rcp85cooler_ssp3,rcp45cooler_ssp3,2025.0,1.46,2025.0,1.55
South Carolina,rcp85cooler_ssp3,rcp45cooler_ssp3,2025.0,1.6,2025.0,1.55
South Dakota,rcp85cooler_ssp3,rcp45cooler_ssp3,2030.0,1.56,2030.0,1.92
Tennessee,rcp85cooler_ssp3,rcp45cooler_ssp3,2020.0,1.35,2020.0,1.32
Texas,rcp85cooler_ssp3,rcp45cooler_ssp3,2020.0,1.45,2025.0,2.36
Utah,rcp85cooler_ssp3,rcp45cooler_ssp3,2025.0,2.16,2025.0,2.37
Vermont,rcp85cooler_ssp3,rcp45cooler_ssp3,2025.0,1.25,2025.0,1.4
Virginia,rcp85cooler_ssp3,rcp45cooler_ssp3,2025.0,6.32,2025.0,6.25
Washington,rcp85cooler_ssp3,rcp45cooler_ssp3,2025.0,1.66,2025.0,1.38
West Virginia,rcp85cooler_ssp3,rcp45cooler_ssp3,2035.0,1.62,2030.0,1.4
Wisconsin,rcp85cooler_ssp3,rcp45cooler_ssp3,2025.0,1.31,2025.0,1.26
Wyoming,rcp85cooler_ssp3,rcp45cooler_ssp3,2020.0,1.43,2025.0,2.69
Alabama,rcp45hotter_ssp3,rcp45cooler_ssp3,2025.0,1.66,2025.0,1.57
Arizona,rcp45hotter_ssp3,rcp45cooler_ssp3,2025.0,1.25,2020.0,1.29
Arkansas,rcp45hotter_ssp3,rcp45cooler_ssp3,2045.0,1.44,2020.0,1.29
California,rcp45hotter_ssp3,rcp45cooler_ssp3,2060.0,1.85,2020.0,1.37
Colorado,rcp45hotter_ssp3,rcp45cooler_ssp3,2040.0,1.32,2020.0,1.55
Connecticut,rcp45hotter_ssp3,rcp45cooler_ssp3,2020.0,1.31,2020.0,2.14
Delaware,rcp45hotter_ssp3,rcp45cooler_ssp3,2025.0,1.59,2020.0,1.52
District of Columbia,rcp45hotter_ssp3,rcp45cooler_ssp3,2025.0,1.57,2020.0,1.52
Florida,rcp45hotter_ssp3,rcp45cooler_ssp3,2030.0,1.49,2020.0,1.36
Georgia,rcp45hotter_ssp3,rcp45cooler_ssp3,2020.0,1.28,2020.0,1.48
Idaho,rcp45hotter_ssp3,rcp45cooler_ssp3,2060.0,1.94,2020.0,1.67
Illinois,rcp45hotter_ssp3,rcp45cooler_ssp3,2060.0,1.86,2020.0,1.59
Indiana,rcp45hotter_ssp3,rcp45cooler_ssp3,2060.0,1.64,2020.0,1.7
Iowa,rcp45hotter_ssp3,rcp45cooler_ssp3,2045.0,1.3,2025.0,1.4
Kansas,rcp45hotter_ssp3,rcp45cooler_ssp3,2020.0,1.3,2020.0,1.72
Kentucky,rcp45hotter_ssp3,rcp45cooler_ssp3,2040.0,1.26,2020.0,1.33
Louisiana,rcp45hotter_ssp3,rcp45cooler_ssp3,2060.0,1.71,2025.0,2.03
Maine,rcp45hotter_ssp3,rcp45cooler_ssp3,2020.0,1.41,2020.0,1.71
Maryland,rcp45hotter_ssp3,rcp45cooler_ssp3,2025.0,1.59,2020.0,1.48
Massachusetts,rcp45hotter_ssp3,rcp45cooler_ssp3,2020.0,1.32,2020.0,2.22
Michigan,rcp45hotter_ssp3,rcp45cooler_ssp3,2060.0,1.59,2020.0,1.25
Minnesota,rcp45hotter_ssp3,rcp45cooler_ssp3,2060.0,1.79,2070.0,1.68
Mississippi,rcp45hotter_ssp3,rcp45cooler_ssp3,2025.0,1.38,2025.0,1.8
Missouri,rcp45hotter_ssp3,rcp45cooler_ssp3,2020.0,1.41,2020.0,2.09
Montana,rcp45hotter_ssp3,rcp45cooler_ssp3,2060.0,1.71,2030.0,1.91
Nebraska,rcp45hotter_ssp3,rcp45cooler_ssp3,2025.0,1.4,2025.0,2.07
Nevada,rcp45hotter_ssp3,rcp45cooler_ssp3,2060.0,2.16,2020.0,1.41
New Hampshire,rcp45hotter_ssp3,rcp45cooler_ssp3,2020.0,1.39,2020.0,1.75
New Jersey,rcp45hotter_ssp3,rcp45cooler_ssp3,2025.0,1.53,2020.0,2.04
New Mexico,rcp45hotter_ssp3,rcp45cooler_ssp3,2045.0,1.28,2025.0,1.37
New York,rcp45hotter_ssp3,rcp45cooler_ssp3,2020.0,1.3,2020.0,2.58
North Carolina,rcp45hotter_ssp3,rcp45cooler_ssp3,2020.0,1.31,2020.0,1.36
North Dakota,rcp45hotter_ssp3,rcp45cooler_ssp3,2025.0,1.27,2070.0,1.75
Ohio,rcp45hotter_ssp3,rcp45cooler_ssp3,2025.0,1.55,2020.0,1.65
Oklahoma,rcp45hotter_ssp3,rcp45cooler_ssp3,2020.0,1.27,2020.0,1.27
Oregon,rcp45hotter_ssp3,rcp45cooler_ssp3,2060.0,2.14,2025.0,1.41
Pennsylvania,rcp45hotter_ssp3,rcp45cooler_ssp3,2025.0,1.55,2020.0,1.63
Rhode Island,rcp45hotter_ssp3,rcp45cooler_ssp3,2020.0,1.36,2020.0,2.39
South Carolina,rcp45hotter_ssp3,rcp45cooler_ssp3,2020.0,1.29,2020.0,1.53
South Dakota,rcp45hotter_ssp3,rcp45cooler_ssp3,2025.0,1.28,2030.0,1.88
Tennessee,rcp45hotter_ssp3,rcp45cooler_ssp3,2020.0,1.28,2020.0,1.27
Texas,rcp45hotter_ssp3,rcp45cooler_ssp3,2060.0,1.84,2025.0,1.31
Utah,rcp45hotter_ssp3,rcp45cooler_ssp3,2060.0,1.88,2020.0,1.68
Vermont,rcp45hotter_ssp3,rcp45cooler_ssp3,2020.0,1.42,2020.0,1.68
Virginia,rcp45hotter_ssp3,rcp45cooler_ssp3,2025.0,1.54,2020.0,1.45
Washington,rcp45hotter_ssp3,rcp45cooler_ssp3,2060.0,1.69,2060.0,1.69
West Virginia,rcp45hotter_ssp3,rcp45cooler_ssp3,2025.0,1.6,2020.0,1.25
Wisconsin,rcp45hotter_ssp3,rcp45cooler_ssp3,2060.0,1.72,2080.0,1.45
Wyoming,rcp45hotter_ssp3,rcp45cooler_ssp3,2060.0,1.93,2020.0,1.37
Alabama,rcp85cooler_ssp5,rcp85cooler_ssp3,2030.0,5.03,2030.0,4.93
Arizona,rcp85cooler_ssp5,rcp85cooler_ssp3,2020.0,2.48,2020.0,1.48
Arkansas,rcp85cooler_ssp5,rcp85cooler_ssp3,2030.0,5.34,2030.0,5.53
California,rcp85cooler_ssp5,rcp85cooler_ssp3,2020.0,4.46,2020.0,4.22
Colorado,rcp85cooler_ssp5,rcp85cooler_ssp3,2020.0,2.97,2020.0,2.72
Connecticut,rcp85cooler_ssp5,rcp85cooler_ssp3,2030.0,3.7,2030.0,3.82
Delaware,rcp85cooler_ssp5,rcp85cooler_ssp3,2030.0,4.17,2030.0,4.16
District of Columbia,rcp85cooler_ssp5,rcp85cooler_ssp3,2020.0,1.38,2020.0,1.41
Florida,rcp85cooler_ssp5,rcp85cooler_ssp3,2020.0,1.79,2020.0,1.87
Georgia,rcp85cooler_ssp5,rcp85cooler_ssp3,2030.0,4.28,2030.0,4.15
Idaho,rcp85cooler_ssp5,rcp85cooler_ssp3,2020.0,1.93,2030.0,4.01
Illinois,rcp85cooler_ssp5,rcp85cooler_ssp3,2020.0,1.64,2020.0,1.4
Indiana,rcp85cooler_ssp5,rcp85cooler_ssp3,2030.0,3.89,2030.0,3.75
Iowa,rcp85cooler_ssp5,rcp85cooler_ssp3,2030.0,3.99,2030.0,3.71
Kansas,rcp85cooler_ssp5,rcp85cooler_ssp3,2030.0,3.7,2030.0,3.68
Kentucky,rcp85cooler_ssp5,rcp85cooler_ssp3,2030.0,4.7,2030.0,4.77
Louisiana,rcp85cooler_ssp5,rcp85cooler_ssp3,2030.0,3.66,2030.0,3.45
Maine,rcp85cooler_ssp5,rcp85cooler_ssp3,2030.0,5.42,2030.0,5.55
Maryland,rcp85cooler_ssp5,rcp85cooler_ssp3,2030.0,3.1,2030.0,3.09
Massachusetts,rcp85cooler_ssp5,rcp85cooler_ssp3,2030.0,3.16,2030.0,3.29
Michigan,rcp85cooler_ssp5,rcp85cooler_ssp3,2020.0,1.63,2020.0,1.84
Minnesota,rcp85cooler_ssp5,rcp85cooler_ssp3,2030.0,3.22,2030.0,2.91
Mississippi,rcp85cooler_ssp5,rcp85cooler_ssp3,2030.0,5.42,2030.0,5.13
Missouri,rcp85cooler_ssp5,rcp85cooler_ssp3,2030.0,3.99,2030.0,3.81
Montana,rcp85cooler_ssp5,rcp85cooler_ssp3,2030.0,3.99,2030.0,4.35
Nebraska,rcp85cooler_ssp5,rcp85cooler_ssp3,2030.0,4.02,2030.0,4.24
Nevada,rcp85cooler_ssp5,rcp85cooler_ssp3,2020.0,1.54,2030.0,3.69
New Hampshire,rcp85cooler_ssp5,rcp85cooler_ssp3,2030.0,4.7,2030.0,4.83
New Jersey,rcp85cooler_ssp5,rcp85cooler_ssp3,2020.0,1.46,2020.0,1.47
New Mexico,rcp85cooler_ssp5,rcp85cooler_ssp3,2020.0,2.08,2020.0,2.07
New York,rcp85cooler_ssp5,rcp85cooler_ssp3,2020.0,2.44,2020.0,2.1
North Carolina,rcp85cooler_ssp5,rcp85cooler_ssp3,2030.0,4.82,2030.0,5.01
North Dakota,rcp85cooler_ssp5,rcp85cooler_ssp3,2030.0,4.06,2030.0,4.13
Ohio,rcp85cooler_ssp5,rcp85cooler_ssp3,2030.0,3.43,2030.0,3.42
Oklahoma,rcp85cooler_ssp5,rcp85cooler_ssp3,2030.0,3.88,2030.0,4.04
Oregon,rcp85cooler_ssp5,rcp85cooler_ssp3,2020.0,2.5,2020.0,2.34
Pennsylvania,rcp85cooler_ssp5,rcp85cooler_ssp3,2030.0,3.49,2030.0,3.48
Rhode Island,rcp85cooler_ssp5,rcp85cooler_ssp3,2030.0,3.72,2030.0,3.84
South Carolina,rcp85cooler_ssp5,rcp85cooler_ssp3,2030.0,4.86,2030.0,4.92
South Dakota,rcp85cooler_ssp5,rcp85cooler_ssp3,2030.0,4.86,2030.0,4.75
Tennessee,rcp85cooler_ssp5,rcp85cooler_ssp3,2030.0,4.03,2030.0,4.35
Texas,rcp85cooler_ssp5,rcp85cooler_ssp3,2020.0,1.33,2020.0,1.39
Utah,rcp85cooler_ssp5,rcp85cooler_ssp3,2020.0,2.68,2020.0,2.85
Vermont,rcp85cooler_ssp5,rcp85cooler_ssp3,2030.0,5.98,2030.0,6.11
Virginia,rcp85cooler_ssp5,rcp85cooler_ssp3,2030.0,4.66,2030.0,4.68
Washington,rcp85cooler_ssp5,rcp85cooler_ssp3,2020.0,3.22,2020.0,3.28
West Virginia,rcp85cooler_ssp5,rcp85cooler_ssp3,2030.0,5.11,2030.0,5.1
Wisconsin,rcp85cooler_ssp5,rcp85cooler_ssp3,2030.0,3.07,2030.0,2.96
Wyoming,rcp85cooler_ssp5,rcp85cooler_ssp3,2025.0,1.32,2025.0,1.25
Alabama,rcp85hotter_ssp5,rcp85cooler_ssp5,2025.0,1.65,2025.0,1.98
Arizona,rcp85hotter_ssp5,rcp85cooler_ssp5,2030.0,1.5,2020.0,1.65
Arkansas,rcp85hotter_ssp5,rcp85cooler_ssp5,2040.0,1.34,2025.0,2.37
California,rcp85hotter_ssp5,rcp85cooler_ssp5,2030.0,1.34,2020.0,1.43
Colorado,rcp85hotter_ssp5,rcp85cooler_ssp5,2035.0,1.31,2020.0,1.65
Connecticut,rcp85hotter_ssp5,rcp85cooler_ssp5,2020.0,1.47,2020.0,2.8
Delaware,rcp85hotter_ssp5,rcp85cooler_ssp5,2025.0,1.51,2020.0,2.3
District of Columbia,rcp85hotter_ssp5,rcp85cooler_ssp5,2020.0,1.25,2020.0,2.58
Florida,rcp85hotter_ssp5,rcp85cooler_ssp5,2025.0,1.37,2025.0,1.5
Georgia,rcp85hotter_ssp5,rcp85cooler_ssp5,2025.0,1.78,2025.0,2.12
Idaho,rcp85hotter_ssp5,rcp85cooler_ssp5,2025.0,1.41,2020.0,2.12
Illinois,rcp85hotter_ssp5,rcp85cooler_ssp5,2025.0,1.31,2020.0,1.93
Indiana,rcp85hotter_ssp5,rcp85cooler_ssp5,2040.0,1.45,2020.0,1.75
Iowa,rcp85hotter_ssp5,rcp85cooler_ssp5,2040.0,1.29,2020.0,1.63
Kansas,rcp85hotter_ssp5,rcp85cooler_ssp5,2025.0,1.5,2020.0,1.85
Kentucky,rcp85hotter_ssp5,rcp85cooler_ssp5,2025.0,1.4,2020.0,1.56
Louisiana,rcp85hotter_ssp5,rcp85cooler_ssp5,2045.0,1.53,2020.0,1.29
Maine,rcp85hotter_ssp5,rcp85cooler_ssp5,2020.0,1.59,2020.0,2.36
Maryland,rcp85hotter_ssp5,rcp85cooler_ssp5,2025.0,1.5,2020.0,2.25
Massachusetts,rcp85hotter_ssp5,rcp85cooler_ssp5,2020.0,1.47,2020.0,2.77
Michigan,rcp85hotter_ssp5,rcp85cooler_ssp5,2045.0,1.52,2020.0,1.29
Minnesota,rcp85hotter_ssp5,rcp85cooler_ssp5,2045.0,1.47,2025.0,1.64
Mississippi,rcp85hotter_ssp5,rcp85cooler_ssp5,2040.0,1.34,2025.0,2.0
Missouri,rcp85hotter_ssp5,rcp85cooler_ssp5,2025.0,1.3,2020.0,2.02
Montana,rcp85hotter_ssp5,rcp85cooler_ssp5,2030.0,1.26,2020.0,1.25
Nebraska,rcp85hotter_ssp5,rcp85cooler_ssp5,2025.0,1.48,2020.0,1.73
Nevada,rcp85hotter_ssp5,rcp85cooler_ssp5,2030.0,1.51,2020.0,1.79
New Hampshire,rcp85hotter_ssp5,rcp85cooler_ssp5,2020.0,1.55,2020.0,2.44
New Jersey,rcp85hotter_ssp5,rcp85cooler_ssp5,2025.0,1.48,2020.0,2.59
New Mexico,rcp85hotter_ssp5,rcp85cooler_ssp5,2035.0,1.28,2025.0,1.48
New York,rcp85hotter_ssp5,rcp85cooler_ssp5,2020.0,1.34,2020.0,2.73
North Carolina,rcp85hotter_ssp5,rcp85cooler_ssp5,2025.0,1.93,2020.0,1.59
North Dakota,rcp85hotter_ssp5,rcp85cooler_ssp5,2025.0,1.31,2025.0,1.66
Ohio,rcp85hotter_ssp5,rcp85cooler_ssp5,2025.0,1.48,2020.0,1.77
Oklahoma,rcp85hotter_ssp5,rcp85cooler_ssp5,2025.0,1.53,2020.0,1.49
Oregon,rcp85hotter_ssp5,rcp85cooler_ssp5,2020.0,1.25,2020.0,1.36
Pennsylvania,rcp85hotter_ssp5,rcp85cooler_ssp5,2025.0,1.48,2020.0,2.27
Rhode Island,rcp85hotter_ssp5,rcp85cooler_ssp5,2020.0,1.56,2020.0,3.21
South Carolina,rcp85hotter_ssp5,rcp85cooler_ssp5,2025.0,1.81,2020.0,1.56
South Dakota,rcp85hotter_ssp5,rcp85cooler_ssp5,2035.0,1.34,2025.0,1.78
Tennessee,rcp85hotter_ssp5,rcp85cooler_ssp5,2025.0,1.67,2020.0,1.48
Texas,rcp85hotter_ssp5,rcp85cooler_ssp5,2030.0,1.26,2030.0,1.36
Utah,rcp85hotter_ssp5,rcp85cooler_ssp5,2055.0,1.48,2020.0,2.02
Vermont,rcp85hotter_ssp5,rcp85cooler_ssp5,2020.0,1.62,2020.0,2.31
Virginia,rcp85hotter_ssp5,rcp85cooler_ssp5,2025.0,2.02,2030.0,1.34
Washington,rcp85hotter_ssp5,rcp85cooler_ssp5,2030.0,1.49,2035.0,1.46
West Virginia,rcp85hotter_ssp5,rcp85cooler_ssp5,2025.0,1.53,2020.0,1.64
Wisconsin,rcp85hotter_ssp5,rcp85cooler_ssp5,2045.0,1.46,2020.0,1.29
Wyoming,rcp85hotter_ssp5,rcp85cooler_ssp5,2050.0,1.27,2020.0,1.48
