Name,Scenario_One,Scenario_Two,Mean_Break_Year,Mean_Break_Value_%,Peak_Break_Year,Peak_Break_Value_%
LDWP,rcp85hotter_ssp3,rcp85cooler_ssp3,2065.0,3.42,2060.0,3.43
LGEE,rcp85hotter_ssp3,rcp85cooler_ssp3,2060.0,3.42,2040.0,2.91
MISO,rcp85hotter_ssp3,rcp85cooler_ssp3,2065.0,2.55,2055.0,2.56
NEVP,rcp85hotter_ssp3,rcp85cooler_ssp3,2060.0,2.69,2060.0,3.71
NSB,rcp85hotter_ssp3,rcp85cooler_ssp3,2025.0,2.5,2020.0,2.52
NWMT,rcp85hotter_ssp3,rcp85cooler_ssp3,2065.0,2.66,2060.0,2.88
NYIS,rcp85hotter_ssp3,rcp85cooler_ssp3,2060.0,3.31,2020.0,2.73
PACE,rcp85hotter_ssp3,rcp85cooler_ssp3,2065.0,2.6,2060.0,4.16
PACW,rcp85hotter_ssp3,rcp85cooler_ssp3,2060.0,2.66,2060.0,3.32
PGE,rcp85hotter_ssp3,rcp85cooler_ssp3,2060.0,3.17,2030.0,2.5
PJM,rcp85hotter_ssp3,rcp85cooler_ssp3,2060.0,3.11,2045.0,2.83
PNM,rcp85hotter_ssp3,rcp85cooler_ssp3,2065.0,2.76,,
PSCO,rcp85hotter_ssp3,rcp85cooler_ssp3,2060.0,2.94,2040.0,2.65
PSEI,rcp85hotter_ssp3,rcp85cooler_ssp3,2065.0,2.73,2065.0,3.37
SC,rcp85hotter_ssp3,rcp85cooler_ssp3,2060.0,3.21,2040.0,2.68
SCEG,rcp85hotter_ssp3,rcp85cooler_ssp3,2060.0,3.05,2045.0,3.04
SCL,rcp85hotter_ssp3,rcp85cooler_ssp3,2070.0,2.57,2065.0,3.21
SEC,rcp85hotter_ssp3,rcp85cooler_ssp3,2070.0,2.81,2070.0,2.87
SOCO,rcp85hotter_ssp3,rcp85cooler_ssp3,2060.0,3.42,2045.0,2.98
SPA,rcp85hotter_ssp3,rcp85cooler_ssp3,2065.0,2.65,2070.0,2.73
SRP,rcp85hotter_ssp3,rcp85cooler_ssp3,2060.0,2.86,,
SWPP,rcp85hotter_ssp3,rcp85cooler_ssp3,2060.0,3.47,2035.0,2.51
TAL,rcp85hotter_ssp3,rcp85cooler_ssp3,2055.0,2.79,2045.0,2.66
TEC,rcp85hotter_ssp3,rcp85cooler_ssp3,2060.0,3.46,2055.0,2.6
TEPC,rcp85hotter_ssp3,rcp85cooler_ssp3,2060.0,2.83,2060.0,3.05
TIDC,rcp85hotter_ssp3,rcp85cooler_ssp3,2065.0,3.11,,
TPWR,rcp85hotter_ssp3,rcp85cooler_ssp3,2065.0,2.84,2065.0,3.92
TVA,rcp85hotter_ssp3,rcp85cooler_ssp3,2060.0,3.3,2045.0,2.7
WACM,rcp85hotter_ssp3,rcp85cooler_ssp3,2060.0,2.65,,
WALC,rcp85hotter_ssp3,rcp85cooler_ssp3,2070.0,2.64,,
WAUW,rcp85hotter_ssp3,rcp85cooler_ssp3,2060.0,3.87,2030.0,3.04
AEC,rcp85hotter_ssp5,rcp85cooler_ssp5,2055.0,3.1,2045.0,3.19
AECI,rcp85hotter_ssp5,rcp85cooler_ssp5,2040.0,2.52,2025.0,2.7
AVA,rcp85hotter_ssp5,rcp85cooler_ssp5,2060.0,2.83,2060.0,2.9
AZPS,rcp85hotter_ssp5,rcp85cooler_ssp5,2060.0,2.9,2060.0,3.35
BANC,rcp85hotter_ssp5,rcp85cooler_ssp5,2060.0,2.81,2060.0,3.54
BPAT,rcp85hotter_ssp5,rcp85cooler_ssp5,2060.0,2.61,2060.0,3.2
CHPD,rcp85hotter_ssp5,rcp85cooler_ssp5,2060.0,3.65,2060.0,3.46
CISO,rcp85hotter_ssp5,rcp85cooler_ssp5,2065.0,2.58,2060.0,3.05
CPLE,rcp85hotter_ssp5,rcp85cooler_ssp5,2055.0,2.8,2040.0,2.99
DOPD,rcp85hotter_ssp5,rcp85cooler_ssp5,2060.0,3.98,2035.0,2.98
DUK,rcp85hotter_ssp5,rcp85cooler_ssp5,2060.0,3.4,2040.0,2.62
EPE,rcp85hotter_ssp5,rcp85cooler_ssp5,2060.0,2.92,2045.0,2.73
ERCO,rcp85hotter_ssp5,rcp85cooler_ssp5,2060.0,3.23,2060.0,3.57
FMPP,rcp85hotter_ssp5,rcp85cooler_ssp5,2060.0,3.36,2060.0,3.71
FPC,rcp85hotter_ssp5,rcp85cooler_ssp5,2055.0,2.57,2055.0,2.99
FPL,rcp85hotter_ssp5,rcp85cooler_ssp5,2060.0,3.47,2060.0,3.77
GCPD,rcp85hotter_ssp5,rcp85cooler_ssp5,2070.0,2.52,2060.0,2.89
GVL,rcp85hotter_ssp5,rcp85cooler_ssp5,2055.0,3.12,2025.0,3.07
HST,rcp85hotter_ssp5,rcp85cooler_ssp5,2060.0,3.91,2060.0,3.37
IID,rcp85hotter_ssp5,rcp85cooler_ssp5,2060.0,3.08,2060.0,2.57
IPCO,rcp85hotter_ssp5,rcp85cooler_ssp5,2060.0,2.99,2050.0,2.67
ISNE,rcp85hotter_ssp5,rcp85cooler_ssp5,2060.0,3.75,2020.0,2.72
JEA,rcp85hotter_ssp5,rcp85cooler_ssp5,2055.0,2.73,2025.0,2.51
LDWP,rcp85hotter_ssp5,rcp85cooler_ssp5,2065.0,3.45,2060.0,3.75
LGEE,rcp85hotter_ssp5,rcp85cooler_ssp5,2060.0,3.56,2040.0,3.18
MISO,rcp85hotter_ssp5,rcp85cooler_ssp5,2065.0,2.64,2055.0,2.62
NEVP,rcp85hotter_ssp5,rcp85cooler_ssp5,2060.0,2.77,2060.0,3.88
NSB,rcp85hotter_ssp5,rcp85cooler_ssp5,2025.0,2.5,2020.0,2.52
NWMT,rcp85hotter_ssp5,rcp85cooler_ssp5,2070.0,2.83,2060.0,3.09
NYIS,rcp85hotter_ssp5,rcp85cooler_ssp5,2060.0,3.37,2020.0,2.75
PACE,rcp85hotter_ssp5,rcp85cooler_ssp5,2065.0,2.66,2060.0,4.68
PACW,rcp85hotter_ssp5,rcp85cooler_ssp5,2060.0,2.61,2060.0,3.51
PGE,rcp85hotter_ssp5,rcp85cooler_ssp5,2060.0,3.12,2030.0,2.53
PJM,rcp85hotter_ssp5,rcp85cooler_ssp5,2060.0,3.2,2040.0,2.55
PNM,rcp85hotter_ssp5,rcp85cooler_ssp5,2060.0,2.51,2070.0,2.93
PSCO,rcp85hotter_ssp5,rcp85cooler_ssp5,2060.0,2.93,2035.0,2.53
PSEI,rcp85hotter_ssp5,rcp85cooler_ssp5,2065.0,2.64,2065.0,2.93
SC,rcp85hotter_ssp5,rcp85cooler_ssp5,2060.0,3.22,2040.0,2.67
SCEG,rcp85hotter_ssp5,rcp85cooler_ssp5,2060.0,3.07,2040.0,2.51
SCL,rcp85hotter_ssp5,rcp85cooler_ssp5,,,2065.0,2.73
SEC,rcp85hotter_ssp5,rcp85cooler_ssp5,2070.0,2.9,2070.0,3.0
SOCO,rcp85hotter_ssp5,rcp85cooler_ssp5,2055.0,2.51,2045.0,3.09
SPA,rcp85hotter_ssp5,rcp85cooler_ssp5,2065.0,2.65,2070.0,2.95
SRP,rcp85hotter_ssp5,rcp85cooler_ssp5,2060.0,2.9,2060.0,3.09
SWPP,rcp85hotter_ssp5,rcp85cooler_ssp5,2060.0,3.55,2035.0,2.62
TAL,rcp85hotter_ssp5,rcp85cooler_ssp5,2055.0,2.82,2045.0,2.66
TEC,rcp85hotter_ssp5,rcp85cooler_ssp5,2060.0,3.51,2055.0,2.66
TEPC,rcp85hotter_ssp5,rcp85cooler_ssp5,2060.0,2.88,2060.0,3.15
TIDC,rcp85hotter_ssp5,rcp85cooler_ssp5,2065.0,3.01,2060.0,2.7
TPWR,rcp85hotter_ssp5,rcp85cooler_ssp5,2065.0,2.71,2065.0,3.43
TVA,rcp85hotter_ssp5,rcp85cooler_ssp5,2060.0,3.31,2045.0,2.77
WACM,rcp85hotter_ssp5,rcp85cooler_ssp5,2060.0,2.66,2060.0,4.2
WALC,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
WAUW,rcp85hotter_ssp5,rcp85cooler_ssp5,2060.0,3.84,2030.0,3.04
AEC,rcp85cooler_ssp5,rcp85cooler_ssp3,2020.0,2.99,2020.0,2.99
AECI,rcp85cooler_ssp5,rcp85cooler_ssp3,2020.0,2.72,2035.0,6.69
AVA,rcp85cooler_ssp5,rcp85cooler_ssp3,2020.0,3.67,2020.0,3.72
AZPS,rcp85cooler_ssp5,rcp85cooler_ssp3,2030.0,7.52,2030.0,8.78
BANC,rcp85cooler_ssp5,rcp85cooler_ssp3,2020.0,3.55,2020.0,3.35
BPAT,rcp85cooler_ssp5,rcp85cooler_ssp3,2020.0,4.09,2020.0,4.15
CHPD,rcp85cooler_ssp5,rcp85cooler_ssp3,2020.0,3.54,2020.0,3.79
CISO,rcp85cooler_ssp5,rcp85cooler_ssp3,2020.0,3.51,2020.0,3.44
CPLE,rcp85cooler_ssp5,rcp85cooler_ssp3,2030.0,5.08,2030.0,5.01
DOPD,rcp85cooler_ssp5,rcp85cooler_ssp3,2020.0,2.8,2020.0,3.48
DUK,rcp85cooler_ssp5,rcp85cooler_ssp3,2030.0,5.72,2030.0,5.93
EPE,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,7.82,2035.0,8.11
ERCO,rcp85cooler_ssp5,rcp85cooler_ssp3,2030.0,3.01,2030.0,3.1
FMPP,rcp85cooler_ssp5,rcp85cooler_ssp3,2030.0,2.81,2030.0,2.74
FPC,rcp85cooler_ssp5,rcp85cooler_ssp3,2030.0,2.83,2030.0,2.69
FPL,rcp85cooler_ssp5,rcp85cooler_ssp3,2030.0,3.01,2030.0,2.8
GCPD,rcp85cooler_ssp5,rcp85cooler_ssp3,2020.0,3.44,2020.0,3.46
GVL,rcp85cooler_ssp5,rcp85cooler_ssp3,2030.0,2.84,2030.0,2.84
HST,rcp85cooler_ssp5,rcp85cooler_ssp3,2030.0,2.84,2030.0,2.84
IID,rcp85cooler_ssp5,rcp85cooler_ssp3,2020.0,3.62,2020.0,3.66
IPCO,rcp85cooler_ssp5,rcp85cooler_ssp3,2020.0,3.99,2020.0,3.1
ISNE,rcp85cooler_ssp5,rcp85cooler_ssp3,2030.0,3.44,2030.0,3.57
JEA,rcp85cooler_ssp5,rcp85cooler_ssp3,2030.0,2.79,2030.0,2.72
LDWP,rcp85cooler_ssp5,rcp85cooler_ssp3,2020.0,3.59,2020.0,3.59
LGEE,rcp85cooler_ssp5,rcp85cooler_ssp3,2030.0,3.38,2030.0,3.41
MISO,rcp85cooler_ssp5,rcp85cooler_ssp3,2030.0,4.41,2030.0,4.3
NEVP,rcp85cooler_ssp5,rcp85cooler_ssp3,2020.0,3.36,2020.0,2.68
NSB,rcp85cooler_ssp5,rcp85cooler_ssp3,2030.0,2.84,2030.0,2.84
NWMT,rcp85cooler_ssp5,rcp85cooler_ssp3,2020.0,3.15,2020.0,3.15
NYIS,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,8.17,2030.0,2.65
PACE,rcp85cooler_ssp5,rcp85cooler_ssp3,2020.0,4.33,2020.0,4.54
PACW,rcp85cooler_ssp5,rcp85cooler_ssp3,2020.0,4.41,2020.0,4.13
PGE,rcp85cooler_ssp5,rcp85cooler_ssp3,2020.0,5.15,2020.0,5.12
PJM,rcp85cooler_ssp5,rcp85cooler_ssp3,2030.0,4.0,2030.0,3.99
PNM,rcp85cooler_ssp5,rcp85cooler_ssp3,2020.0,3.06,2020.0,2.88
PSCO,rcp85cooler_ssp5,rcp85cooler_ssp3,2020.0,3.14,2020.0,2.73
PSEI,rcp85cooler_ssp5,rcp85cooler_ssp3,2020.0,3.43,2020.0,3.41
SC,rcp85cooler_ssp5,rcp85cooler_ssp3,2025.0,3.34,2025.0,3.42
SCEG,rcp85cooler_ssp5,rcp85cooler_ssp3,2025.0,3.28,2025.0,3.28
SCL,rcp85cooler_ssp5,rcp85cooler_ssp3,2020.0,3.44,2020.0,3.44
SEC,rcp85cooler_ssp5,rcp85cooler_ssp3,2030.0,2.85,2030.0,2.84
SOCO,rcp85cooler_ssp5,rcp85cooler_ssp3,2030.0,2.58,2035.0,8.75
SPA,rcp85cooler_ssp5,rcp85cooler_ssp3,2020.0,2.63,2020.0,2.61
SRP,rcp85cooler_ssp5,rcp85cooler_ssp3,2030.0,6.64,2030.0,6.78
SWPP,rcp85cooler_ssp5,rcp85cooler_ssp3,2020.0,2.78,2020.0,2.69
TAL,rcp85cooler_ssp5,rcp85cooler_ssp3,2030.0,2.84,2030.0,2.84
TEC,rcp85cooler_ssp5,rcp85cooler_ssp3,2030.0,2.82,2030.0,2.73
TEPC,rcp85cooler_ssp5,rcp85cooler_ssp3,2030.0,7.0,2030.0,7.37
TIDC,rcp85cooler_ssp5,rcp85cooler_ssp3,2020.0,3.51,2020.0,3.3
TPWR,rcp85cooler_ssp5,rcp85cooler_ssp3,2020.0,3.42,2020.0,3.4
TVA,rcp85cooler_ssp5,rcp85cooler_ssp3,2030.0,3.6,2030.0,3.9
WACM,rcp85cooler_ssp5,rcp85cooler_ssp3,2020.0,3.4,2020.0,3.29
WALC,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,9.09,2025.0,2.63
WAUW,rcp85cooler_ssp5,rcp85cooler_ssp3,2020.0,3.57,2020.0,3.53
AEC,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,3.58,2030.0,3.53
AECI,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,2.57,2030.0,2.95
AVA,rcp45hotter_ssp5,rcp45hotter_ssp3,2020.0,2.71,2020.0,2.76
AZPS,rcp45hotter_ssp5,rcp45hotter_ssp3,2025.0,3.38,2025.0,4.36
BANC,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,3.61,2030.0,3.92
BPAT,rcp45hotter_ssp5,rcp45hotter_ssp3,2020.0,3.12,2020.0,3.19
CHPD,rcp45hotter_ssp5,rcp45hotter_ssp3,2020.0,2.6,2020.0,2.85
CISO,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,3.46,2030.0,3.21
CPLE,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,6.55,2030.0,6.5
DOPD,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,3.57,2030.0,2.6
DUK,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,7.2,2030.0,7.4
EPE,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,4.4,2030.0,4.59
ERCO,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,5.54,2030.0,5.65
FMPP,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,5.47,2030.0,5.42
FPC,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,5.48,2030.0,5.34
FPL,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,5.68,2030.0,5.45
GCPD,rcp45hotter_ssp5,rcp45hotter_ssp3,2025.0,2.61,2020.0,2.52
GVL,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,5.5,2030.0,5.5
HST,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,5.5,2030.0,5.5
IID,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,3.41,2030.0,3.32
IPCO,rcp45hotter_ssp5,rcp45hotter_ssp3,2020.0,3.01,2030.0,3.77
ISNE,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,5.15,2030.0,5.26
JEA,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,5.45,2030.0,5.38
LDWP,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,3.51,2030.0,3.5
LGEE,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,5.52,2030.0,5.61
MISO,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,6.34,2030.0,6.22
NEVP,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,3.21,2030.0,4.16
NSB,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,5.5,2030.0,5.5
NWMT,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,3.07,2030.0,3.15
NYIS,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,4.61,2030.0,5.05
PACE,rcp45hotter_ssp5,rcp45hotter_ssp3,2020.0,3.13,2020.0,3.3
PACW,rcp45hotter_ssp5,rcp45hotter_ssp3,2020.0,3.3,2020.0,3.04
PGE,rcp45hotter_ssp5,rcp45hotter_ssp3,2020.0,4.18,2020.0,4.15
PJM,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,5.7,2030.0,5.68
PNM,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,3.66,2030.0,3.82
PSCO,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,3.92,2030.0,4.66
PSEI,rcp45hotter_ssp5,rcp45hotter_ssp3,2025.0,2.54,2025.0,2.51
SC,rcp45hotter_ssp5,rcp45hotter_ssp3,2025.0,4.45,2025.0,4.52
SCEG,rcp45hotter_ssp5,rcp45hotter_ssp3,2025.0,4.41,2025.0,4.4
SCL,rcp45hotter_ssp5,rcp45hotter_ssp3,2025.0,2.56,2025.0,2.56
SEC,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,5.51,2030.0,5.5
SOCO,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,4.29,2030.0,4.16
SPA,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,2.76,2030.0,2.78
SRP,rcp45hotter_ssp5,rcp45hotter_ssp3,2025.0,2.69,2025.0,2.79
SWPP,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,2.57,2030.0,2.6
TAL,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,5.5,2030.0,5.5
TEC,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,5.48,2030.0,5.37
TEPC,rcp45hotter_ssp5,rcp45hotter_ssp3,2025.0,2.96,2025.0,3.23
TIDC,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,3.66,2030.0,3.94
TPWR,rcp45hotter_ssp5,rcp45hotter_ssp3,2025.0,2.53,2030.0,2.61
TVA,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,5.61,2030.0,5.92
WACM,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,3.48,2030.0,3.72
WALC,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,5.33,2030.0,5.7
WAUW,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,2.81,2030.0,2.97
AEC,rcp85hotter_ssp5,rcp45hotter_ssp5,2055.0,3.74,2050.0,3.41
AECI,rcp85hotter_ssp5,rcp45hotter_ssp5,2050.0,2.61,2050.0,3.3
AVA,rcp85hotter_ssp5,rcp45hotter_ssp5,2065.0,3.08,2065.0,3.32
AZPS,rcp85hotter_ssp5,rcp45hotter_ssp5,2065.0,2.95,2065.0,2.73
BANC,rcp85hotter_ssp5,rcp45hotter_ssp5,2060.0,2.53,2060.0,3.99
BPAT,rcp85hotter_ssp5,rcp45hotter_ssp5,2065.0,2.67,2065.0,3.22
CHPD,rcp85hotter_ssp5,rcp45hotter_ssp5,2060.0,2.68,2065.0,3.57
CISO,rcp85hotter_ssp5,rcp45hotter_ssp5,2070.0,7.34,2060.0,2.79
CPLE,rcp85hotter_ssp5,rcp45hotter_ssp5,2055.0,3.24,2050.0,2.71
DOPD,rcp85hotter_ssp5,rcp45hotter_ssp5,2060.0,3.21,2055.0,2.61
DUK,rcp85hotter_ssp5,rcp45hotter_ssp5,2055.0,2.6,2050.0,2.98
EPE,rcp85hotter_ssp5,rcp45hotter_ssp5,2060.0,2.5,2050.0,2.64
ERCO,rcp85hotter_ssp5,rcp45hotter_ssp5,2060.0,2.96,2055.0,3.28
FMPP,rcp85hotter_ssp5,rcp45hotter_ssp5,2060.0,3.39,2060.0,3.7
FPC,rcp85hotter_ssp5,rcp45hotter_ssp5,2055.0,3.0,2055.0,2.84
FPL,rcp85hotter_ssp5,rcp45hotter_ssp5,2060.0,3.44,2060.0,3.52
GCPD,rcp85hotter_ssp5,rcp45hotter_ssp5,2080.0,2.99,2080.0,2.94
GVL,rcp85hotter_ssp5,rcp45hotter_ssp5,2055.0,3.77,2040.0,2.81
HST,rcp85hotter_ssp5,rcp45hotter_ssp5,2055.0,2.79,2060.0,2.81
IID,rcp85hotter_ssp5,rcp45hotter_ssp5,2060.0,2.52,2070.0,8.18
IPCO,rcp85hotter_ssp5,rcp45hotter_ssp5,2060.0,2.56,2055.0,3.1
ISNE,rcp85hotter_ssp5,rcp45hotter_ssp5,2065.0,2.82,2060.0,3.38
JEA,rcp85hotter_ssp5,rcp45hotter_ssp5,2055.0,3.35,2050.0,2.57
LDWP,rcp85hotter_ssp5,rcp45hotter_ssp5,2065.0,3.04,2060.0,3.26
LGEE,rcp85hotter_ssp5,rcp45hotter_ssp5,2060.0,2.62,2045.0,2.54
MISO,rcp85hotter_ssp5,rcp45hotter_ssp5,2070.0,3.42,2060.0,2.69
NEVP,rcp85hotter_ssp5,rcp45hotter_ssp5,2065.0,2.91,2065.0,2.69
NSB,rcp85hotter_ssp5,rcp45hotter_ssp5,2050.0,2.61,2035.0,2.51
NWMT,rcp85hotter_ssp5,rcp45hotter_ssp5,2070.0,2.5,2060.0,2.9
NYIS,rcp85hotter_ssp5,rcp45hotter_ssp5,2065.0,2.71,2050.0,2.58
PACE,rcp85hotter_ssp5,rcp45hotter_ssp5,2070.0,2.96,2060.0,3.31
PACW,rcp85hotter_ssp5,rcp45hotter_ssp5,2065.0,2.85,2060.0,2.73
PGE,rcp85hotter_ssp5,rcp45hotter_ssp5,2065.0,3.26,2055.0,2.62
PJM,rcp85hotter_ssp5,rcp45hotter_ssp5,2065.0,2.82,2060.0,3.14
PNM,rcp85hotter_ssp5,rcp45hotter_ssp5,2070.0,3.02,2070.0,4.49
PSCO,rcp85hotter_ssp5,rcp45hotter_ssp5,2065.0,2.79,2055.0,3.65
PSEI,rcp85hotter_ssp5,rcp45hotter_ssp5,2070.0,2.51,2075.0,3.86
SC,rcp85hotter_ssp5,rcp45hotter_ssp5,2055.0,3.05,2050.0,2.9
SCEG,rcp85hotter_ssp5,rcp45hotter_ssp5,2055.0,2.96,2050.0,2.88
SCL,rcp85hotter_ssp5,rcp45hotter_ssp5,2075.0,2.64,2075.0,3.65
SEC,rcp85hotter_ssp5,rcp45hotter_ssp5,2055.0,2.61,2070.0,10.73
SOCO,rcp85hotter_ssp5,rcp45hotter_ssp5,2055.0,2.99,2050.0,3.6
SPA,rcp85hotter_ssp5,rcp45hotter_ssp5,2070.0,4.2,2070.0,5.42
SRP,rcp85hotter_ssp5,rcp45hotter_ssp5,2065.0,2.9,2065.0,2.5
SWPP,rcp85hotter_ssp5,rcp45hotter_ssp5,2055.0,2.58,2050.0,3.27
TAL,rcp85hotter_ssp5,rcp45hotter_ssp5,2055.0,3.32,2045.0,2.62
TEC,rcp85hotter_ssp5,rcp45hotter_ssp5,2055.0,2.71,2055.0,2.59
TEPC,rcp85hotter_ssp5,rcp45hotter_ssp5,2065.0,3.11,2065.0,3.03
TIDC,rcp85hotter_ssp5,rcp45hotter_ssp5,2065.0,2.54,2070.0,9.04
TPWR,rcp85hotter_ssp5,rcp45hotter_ssp5,2075.0,3.24,2075.0,4.62
TVA,rcp85hotter_ssp5,rcp45hotter_ssp5,2055.0,2.54,2050.0,3.18
WACM,rcp85hotter_ssp5,rcp45hotter_ssp5,2065.0,2.51,2055.0,2.93
WALC,rcp85hotter_ssp5,rcp45hotter_ssp5,2070.0,4.98,2070.0,6.14
WAUW,rcp85hotter_ssp5,rcp45hotter_ssp5,2060.0,3.23,2055.0,3.37
AEC,rcp85cooler_ssp3,rcp45cooler_ssp3,2030.0,2.89,2030.0,3.3
AECI,rcp85cooler_ssp3,rcp45cooler_ssp3,2035.0,3.04,2030.0,2.96
AVA,rcp85cooler_ssp3,rcp45cooler_ssp3,2035.0,2.64,2045.0,3.11
AZPS,rcp85cooler_ssp3,rcp45cooler_ssp3,2030.0,2.87,2030.0,3.59
BANC,rcp85cooler_ssp3,rcp45cooler_ssp3,2030.0,3.18,2025.0,2.68
BPAT,rcp85cooler_ssp3,rcp45cooler_ssp3,2035.0,2.75,2035.0,2.79
CHPD,rcp85cooler_ssp3,rcp45cooler_ssp3,2035.0,2.58,2050.0,4.16
CISO,rcp85cooler_ssp3,rcp45cooler_ssp3,2030.0,3.12,2025.0,2.64
CPLE,rcp85cooler_ssp3,rcp45cooler_ssp3,2040.0,2.65,2035.0,2.6
DOPD,rcp85cooler_ssp3,rcp45cooler_ssp3,2035.0,2.57,2050.0,3.63
DUK,rcp85cooler_ssp3,rcp45cooler_ssp3,2040.0,2.74,2035.0,2.77
EPE,rcp85cooler_ssp3,rcp45cooler_ssp3,2030.0,2.92,2030.0,3.41
ERCO,rcp85cooler_ssp3,rcp45cooler_ssp3,2030.0,2.87,2025.0,2.51
FMPP,rcp85cooler_ssp3,rcp45cooler_ssp3,2030.0,3.18,2025.0,2.69
FPC,rcp85cooler_ssp3,rcp45cooler_ssp3,2030.0,3.16,2025.0,2.94
FPL,rcp85cooler_ssp3,rcp45cooler_ssp3,2030.0,3.06,2030.0,3.2
GCPD,rcp85cooler_ssp3,rcp45cooler_ssp3,2040.0,2.68,2030.0,2.52
GVL,rcp85cooler_ssp3,rcp45cooler_ssp3,2025.0,2.53,2025.0,2.67
HST,rcp85cooler_ssp3,rcp45cooler_ssp3,2030.0,3.03,2030.0,3.14
IID,rcp85cooler_ssp3,rcp45cooler_ssp3,2030.0,3.11,2025.0,2.65
IPCO,rcp85cooler_ssp3,rcp45cooler_ssp3,2030.0,2.59,2030.0,3.26
ISNE,rcp85cooler_ssp3,rcp45cooler_ssp3,2045.0,2.68,2045.0,3.32
JEA,rcp85cooler_ssp3,rcp45cooler_ssp3,2025.0,2.51,2025.0,2.64
LDWP,rcp85cooler_ssp3,rcp45cooler_ssp3,2030.0,3.11,2025.0,2.73
LGEE,rcp85cooler_ssp3,rcp45cooler_ssp3,2035.0,3.03,2035.0,3.54
MISO,rcp85cooler_ssp3,rcp45cooler_ssp3,2035.0,2.75,2035.0,3.28
NEVP,rcp85cooler_ssp3,rcp45cooler_ssp3,2040.0,3.54,2040.0,4.08
NSB,rcp85cooler_ssp3,rcp45cooler_ssp3,2025.0,3.0,2025.0,3.52
NWMT,rcp85cooler_ssp3,rcp45cooler_ssp3,2025.0,2.67,2025.0,2.66
NYIS,rcp85cooler_ssp3,rcp45cooler_ssp3,2035.0,2.85,2030.0,2.52
PACE,rcp85cooler_ssp3,rcp45cooler_ssp3,2030.0,3.09,2030.0,3.63
PACW,rcp85cooler_ssp3,rcp45cooler_ssp3,2030.0,2.55,2030.0,2.51
PGE,rcp85cooler_ssp3,rcp45cooler_ssp3,2030.0,2.58,2030.0,2.53
PJM,rcp85cooler_ssp3,rcp45cooler_ssp3,2040.0,3.45,2035.0,3.02
PNM,rcp85cooler_ssp3,rcp45cooler_ssp3,2030.0,2.97,2030.0,3.4
PSCO,rcp85cooler_ssp3,rcp45cooler_ssp3,2025.0,2.55,2030.0,3.6
PSEI,rcp85cooler_ssp3,rcp45cooler_ssp3,2035.0,2.53,2045.0,2.75
SC,rcp85cooler_ssp3,rcp45cooler_ssp3,2035.0,2.71,2030.0,2.56
SCEG,rcp85cooler_ssp3,rcp45cooler_ssp3,2035.0,2.71,2030.0,2.57
SCL,rcp85cooler_ssp3,rcp45cooler_ssp3,2035.0,2.52,2035.0,2.5
SEC,rcp85cooler_ssp3,rcp45cooler_ssp3,2025.0,2.55,2025.0,2.76
SOCO,rcp85cooler_ssp3,rcp45cooler_ssp3,2035.0,3.03,2030.0,2.67
