Name,Scenario_One,Scenario_Two,Mean_Break_Year,Mean_Break_Value_%,Peak_Break_Year,Peak_Break_Value_%
CPLE,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
DOPD,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
DUK,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
EPE,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
ERCO,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
FMPP,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
FPC,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
FPL,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
GCPD,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
GVL,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
HST,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
IID,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
IPCO,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
ISNE,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
JEA,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
LDWP,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
LGEE,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
MISO,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
NEVP,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
NSB,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
NWMT,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
NYIS,rcp85hotter_ssp5,rcp85cooler_ssp5,,,2085.0,7.72
PACE,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
PACW,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
PGE,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
PJM,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
PNM,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
PSCO,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
PSEI,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
SC,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
SCEG,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
SCL,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
SEC,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
SOCO,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
SPA,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
SRP,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
SWPP,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
TAL,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
TEC,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
TEPC,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
TIDC,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
TPWR,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
TVA,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
WACM,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
WALC,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
WAUW,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
AEC,rcp85cooler_ssp5,rcp85cooler_ssp3,2040.0,12.87,2035.0,7.51
AECI,rcp85cooler_ssp5,rcp85cooler_ssp3,2040.0,11.43,2040.0,11.52
AVA,rcp85cooler_ssp5,rcp85cooler_ssp3,2040.0,11.34,2040.0,11.28
AZPS,rcp85cooler_ssp5,rcp85cooler_ssp3,2030.0,7.52,2030.0,8.78
BANC,rcp85cooler_ssp5,rcp85cooler_ssp3,2040.0,11.72,2040.0,12.05
BPAT,rcp85cooler_ssp5,rcp85cooler_ssp3,2040.0,10.37,2040.0,10.21
CHPD,rcp85cooler_ssp5,rcp85cooler_ssp3,2040.0,11.06,2040.0,10.67
CISO,rcp85cooler_ssp5,rcp85cooler_ssp3,2040.0,11.53,2040.0,11.09
CPLE,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,11.43,2035.0,11.5
DOPD,rcp85cooler_ssp5,rcp85cooler_ssp3,2040.0,12.32,2040.0,11.43
DUK,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,12.11,2035.0,12.3
EPE,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,7.82,2035.0,8.11
ERCO,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,9.03,2035.0,9.15
FMPP,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,8.8,2035.0,8.75
FPC,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,8.81,2035.0,8.71
FPL,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,9.06,2035.0,8.88
GCPD,rcp85cooler_ssp5,rcp85cooler_ssp3,2040.0,11.21,2040.0,11.0
GVL,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,8.82,2035.0,8.82
HST,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,8.82,2035.0,8.82
IID,rcp85cooler_ssp5,rcp85cooler_ssp3,2040.0,11.54,2040.0,11.44
IPCO,rcp85cooler_ssp5,rcp85cooler_ssp3,2040.0,12.03,2035.0,8.26
ISNE,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,9.37,2035.0,9.52
JEA,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,8.8,2035.0,8.75
LDWP,rcp85cooler_ssp5,rcp85cooler_ssp3,2040.0,11.64,2040.0,11.63
LGEE,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,10.02,2035.0,10.21
MISO,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,10.76,2035.0,10.74
NEVP,rcp85cooler_ssp5,rcp85cooler_ssp3,2040.0,11.49,2035.0,7.9
NSB,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,8.82,2035.0,8.82
NWMT,rcp85cooler_ssp5,rcp85cooler_ssp3,2040.0,10.1,2040.0,10.28
NYIS,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,8.17,2035.0,8.53
PACE,rcp85cooler_ssp5,rcp85cooler_ssp3,2040.0,11.1,2040.0,10.67
PACW,rcp85cooler_ssp5,rcp85cooler_ssp3,2040.0,9.05,2040.0,9.27
PGE,rcp85cooler_ssp5,rcp85cooler_ssp3,2040.0,9.45,2040.0,9.58
PJM,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,10.01,2035.0,10.03
PNM,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,7.69,2035.0,7.77
PSCO,rcp85cooler_ssp5,rcp85cooler_ssp3,2040.0,12.71,2035.0,8.39
PSEI,rcp85cooler_ssp5,rcp85cooler_ssp3,2040.0,11.3,2040.0,11.36
SC,rcp85cooler_ssp5,rcp85cooler_ssp3,2030.0,7.97,2030.0,8.04
SCEG,rcp85cooler_ssp5,rcp85cooler_ssp3,2030.0,7.9,2030.0,7.93
SCL,rcp85cooler_ssp5,rcp85cooler_ssp3,2040.0,11.24,2040.0,11.24
SEC,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,8.81,2035.0,8.81
SOCO,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,8.85,2035.0,8.75
SPA,rcp85cooler_ssp5,rcp85cooler_ssp3,2040.0,11.78,2040.0,11.83
SRP,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,14.09,2035.0,14.25
SWPP,rcp85cooler_ssp5,rcp85cooler_ssp3,2040.0,11.46,2040.0,11.48
TAL,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,8.82,2035.0,8.82
TEC,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,8.8,2035.0,8.67
TEPC,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,14.55,2035.0,14.89
TIDC,rcp85cooler_ssp5,rcp85cooler_ssp3,2040.0,11.79,2040.0,12.13
TPWR,rcp85cooler_ssp5,rcp85cooler_ssp3,2040.0,11.3,2040.0,11.37
TVA,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,9.95,2035.0,10.28
WACM,rcp85cooler_ssp5,rcp85cooler_ssp3,2040.0,12.88,2035.0,7.69
WALC,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,9.09,2035.0,9.55
WAUW,rcp85cooler_ssp5,rcp85cooler_ssp3,2040.0,9.39,2040.0,9.57
AEC,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,10.25,2035.0,10.3
AECI,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,8.87,2035.0,9.14
AVA,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,8.83,2035.0,8.77
AZPS,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,10.47,2030.0,11.66
BANC,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,10.4,2035.0,10.74
BPAT,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,8.16,2035.0,8.06
CHPD,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,8.65,2035.0,8.23
CISO,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,10.25,2035.0,10.01
CPLE,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,13.34,2035.0,13.42
DOPD,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,9.6,2035.0,8.42
DUK,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,14.03,2035.0,14.23
EPE,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,11.31,2035.0,11.59
ERCO,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,12.23,2035.0,12.36
FMPP,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,12.08,2035.0,12.03
FPC,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,12.08,2035.0,12.0
FPL,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,12.33,2035.0,12.13
GCPD,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,8.77,2035.0,8.62
GVL,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,12.1,2035.0,12.1
HST,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,12.1,2035.0,12.1
IID,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,10.19,2035.0,10.11
IPCO,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,9.49,2035.0,11.29
ISNE,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,11.38,2035.0,11.51
JEA,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,12.07,2035.0,12.02
LDWP,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,10.29,2035.0,10.29
LGEE,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,12.82,2035.0,12.95
MISO,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,13.35,2035.0,13.3
NEVP,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,9.89,2035.0,11.24
NSB,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,12.1,2035.0,12.1
NWMT,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,9.7,2035.0,9.81
NYIS,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,11.13,2035.0,11.48
PACE,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,9.19,2035.0,8.79
PACW,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,7.56,2035.0,7.79
PGE,rcp45hotter_ssp5,rcp45hotter_ssp3,2040.0,12.9,2040.0,13.04
PJM,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,12.14,2035.0,12.16
PNM,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,11.8,2035.0,11.94
PSCO,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,11.28,2035.0,12.23
PSEI,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,8.83,2035.0,8.88
SC,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,9.5,2030.0,9.54
SCEG,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,9.44,2030.0,9.46
SCL,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,8.8,2035.0,8.8
SEC,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,12.08,2035.0,12.08
SOCO,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,11.03,2035.0,10.88
SPA,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,9.18,2035.0,9.15
SRP,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,9.56,2030.0,9.69
SWPP,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,9.0,2035.0,8.67
TAL,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,12.1,2035.0,12.1
TEC,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,12.07,2035.0,11.94
TEPC,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,9.92,2030.0,10.28
TIDC,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,10.46,2035.0,10.77
TPWR,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,8.83,2035.0,8.89
TVA,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,12.56,2035.0,12.88
WACM,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,11.1,2035.0,11.39
WALC,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,12.57,2035.0,13.02
WAUW,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,9.18,2035.0,9.37
AEC,rcp85hotter_ssp5,rcp45hotter_ssp5,2070.0,8.33,2070.0,10.4
AECI,rcp85hotter_ssp5,rcp45hotter_ssp5,2080.0,10.54,2065.0,7.67
AVA,rcp85hotter_ssp5,rcp45hotter_ssp5,,,2090.0,8.08
AZPS,rcp85hotter_ssp5,rcp45hotter_ssp5,2090.0,7.83,2080.0,7.94
BANC,rcp85hotter_ssp5,rcp45hotter_ssp5,2090.0,7.72,2070.0,10.78
BPAT,rcp85hotter_ssp5,rcp45hotter_ssp5,,,,
CHPD,rcp85hotter_ssp5,rcp45hotter_ssp5,,,2085.0,7.82
CISO,rcp85hotter_ssp5,rcp45hotter_ssp5,,,2070.0,9.19
CPLE,rcp85hotter_ssp5,rcp45hotter_ssp5,2075.0,7.63,2070.0,8.55
DOPD,rcp85hotter_ssp5,rcp45hotter_ssp5,,,,
DUK,rcp85hotter_ssp5,rcp45hotter_ssp5,2080.0,8.1,2070.0,8.6
EPE,rcp85hotter_ssp5,rcp45hotter_ssp5,2085.0,7.61,2080.0,9.75
ERCO,rcp85hotter_ssp5,rcp45hotter_ssp5,2075.0,7.63,2070.0,8.46
FMPP,rcp85hotter_ssp5,rcp45hotter_ssp5,2070.0,11.72,2070.0,12.3
FPC,rcp85hotter_ssp5,rcp45hotter_ssp5,2070.0,12.0,2070.0,13.55
FPL,rcp85hotter_ssp5,rcp45hotter_ssp5,2070.0,11.98,2070.0,12.31
GCPD,rcp85hotter_ssp5,rcp45hotter_ssp5,,,,
GVL,rcp85hotter_ssp5,rcp45hotter_ssp5,2070.0,12.2,2070.0,14.4
HST,rcp85hotter_ssp5,rcp45hotter_ssp5,2070.0,12.44,2070.0,11.41
IID,rcp85hotter_ssp5,rcp45hotter_ssp5,2070.0,8.85,,
IPCO,rcp85hotter_ssp5,rcp45hotter_ssp5,,,2090.0,8.31
ISNE,rcp85hotter_ssp5,rcp45hotter_ssp5,,,2085.0,9.57
JEA,rcp85hotter_ssp5,rcp45hotter_ssp5,2070.0,10.89,2070.0,12.58
LDWP,rcp85hotter_ssp5,rcp45hotter_ssp5,,,2070.0,9.67
LGEE,rcp85hotter_ssp5,rcp45hotter_ssp5,,,2080.0,9.24
MISO,rcp85hotter_ssp5,rcp45hotter_ssp5,,,2080.0,8.52
NEVP,rcp85hotter_ssp5,rcp45hotter_ssp5,,,2090.0,8.16
NSB,rcp85hotter_ssp5,rcp45hotter_ssp5,2070.0,12.04,2070.0,12.93
NWMT,rcp85hotter_ssp5,rcp45hotter_ssp5,,,,
NYIS,rcp85hotter_ssp5,rcp45hotter_ssp5,2085.0,11.52,2070.0,9.58
PACE,rcp85hotter_ssp5,rcp45hotter_ssp5,,,,
PACW,rcp85hotter_ssp5,rcp45hotter_ssp5,,,,
PGE,rcp85hotter_ssp5,rcp45hotter_ssp5,,,,
PJM,rcp85hotter_ssp5,rcp45hotter_ssp5,2085.0,8.63,2075.0,10.97
PNM,rcp85hotter_ssp5,rcp45hotter_ssp5,,,2090.0,8.06
PSCO,rcp85hotter_ssp5,rcp45hotter_ssp5,,,2080.0,8.5
PSEI,rcp85hotter_ssp5,rcp45hotter_ssp5,,,,
SC,rcp85hotter_ssp5,rcp45hotter_ssp5,2080.0,7.77,2070.0,9.17
SCEG,rcp85hotter_ssp5,rcp45hotter_ssp5,2080.0,7.82,2070.0,9.06
SCL,rcp85hotter_ssp5,rcp45hotter_ssp5,,,,
SEC,rcp85hotter_ssp5,rcp45hotter_ssp5,2070.0,10.02,2070.0,10.73
SOCO,rcp85hotter_ssp5,rcp45hotter_ssp5,2075.0,7.74,2070.0,9.76
SPA,rcp85hotter_ssp5,rcp45hotter_ssp5,2080.0,8.12,2080.0,10.62
SRP,rcp85hotter_ssp5,rcp45hotter_ssp5,2090.0,7.54,2085.0,7.54
SWPP,rcp85hotter_ssp5,rcp45hotter_ssp5,2080.0,8.99,2070.0,8.76
TAL,rcp85hotter_ssp5,rcp45hotter_ssp5,2070.0,11.25,2070.0,13.28
TEC,rcp85hotter_ssp5,rcp45hotter_ssp5,2070.0,11.68,2070.0,12.31
TEPC,rcp85hotter_ssp5,rcp45hotter_ssp5,2090.0,7.84,2080.0,8.22
TIDC,rcp85hotter_ssp5,rcp45hotter_ssp5,,,2090.0,8.48
TPWR,rcp85hotter_ssp5,rcp45hotter_ssp5,,,,
TVA,rcp85hotter_ssp5,rcp45hotter_ssp5,2080.0,8.97,2070.0,7.66
WACM,rcp85hotter_ssp5,rcp45hotter_ssp5,,,2090.0,8.05
WALC,rcp85hotter_ssp5,rcp45hotter_ssp5,,,,
WAUW,rcp85hotter_ssp5,rcp45hotter_ssp5,2090.0,7.73,2080.0,9.53
AEC,rcp85cooler_ssp3,rcp45cooler_ssp3,2065.0,7.97,2060.0,8.03
AECI,rcp85cooler_ssp3,rcp45cooler_ssp3,2065.0,7.85,2060.0,8.68
AVA,rcp85cooler_ssp3,rcp45cooler_ssp3,2080.0,8.06,2090.0,7.62
AZPS,rcp85cooler_ssp3,rcp45cooler_ssp3,2065.0,7.84,2055.0,8.13
BANC,rcp85cooler_ssp3,rcp45cooler_ssp3,2070.0,12.91,2055.0,7.66
BPAT,rcp85cooler_ssp3,rcp45cooler_ssp3,,,,
CHPD,rcp85cooler_ssp3,rcp45cooler_ssp3,,,,
CISO,rcp85cooler_ssp3,rcp45cooler_ssp3,2070.0,12.55,2060.0,8.17
CPLE,rcp85cooler_ssp3,rcp45cooler_ssp3,2070.0,8.06,2070.0,10.0
DOPD,rcp85cooler_ssp3,rcp45cooler_ssp3,,,,
DUK,rcp85cooler_ssp3,rcp45cooler_ssp3,2070.0,8.28,2070.0,10.59
EPE,rcp85cooler_ssp3,rcp45cooler_ssp3,2060.0,8.67,2055.0,8.11
ERCO,rcp85cooler_ssp3,rcp45cooler_ssp3,2060.0,8.42,2055.0,7.99
FMPP,rcp85cooler_ssp3,rcp45cooler_ssp3,2065.0,8.56,2060.0,8.15
FPC,rcp85cooler_ssp3,rcp45cooler_ssp3,2065.0,8.86,2055.0,7.67
FPL,rcp85cooler_ssp3,rcp45cooler_ssp3,2060.0,7.55,2060.0,8.12
GCPD,rcp85cooler_ssp3,rcp45cooler_ssp3,,,2065.0,7.52
GVL,rcp85cooler_ssp3,rcp45cooler_ssp3,2060.0,7.51,2055.0,8.18
HST,rcp85cooler_ssp3,rcp45cooler_ssp3,2055.0,7.63,2060.0,7.6
IID,rcp85cooler_ssp3,rcp45cooler_ssp3,2065.0,7.85,2070.0,12.63
IPCO,rcp85cooler_ssp3,rcp45cooler_ssp3,2065.0,7.92,2060.0,9.07
ISNE,rcp85cooler_ssp3,rcp45cooler_ssp3,,,2075.0,8.25
JEA,rcp85cooler_ssp3,rcp45cooler_ssp3,2065.0,8.62,2060.0,8.1
LDWP,rcp85cooler_ssp3,rcp45cooler_ssp3,2070.0,13.01,2060.0,8.77
LGEE,rcp85cooler_ssp3,rcp45cooler_ssp3,2075.0,8.45,2065.0,8.26
MISO,rcp85cooler_ssp3,rcp45cooler_ssp3,2070.0,7.77,2065.0,8.67
NEVP,rcp85cooler_ssp3,rcp45cooler_ssp3,2065.0,7.63,2060.0,7.55
NSB,rcp85cooler_ssp3,rcp45cooler_ssp3,2060.0,7.53,2060.0,8.9
NWMT,rcp85cooler_ssp3,rcp45cooler_ssp3,2055.0,7.61,2055.0,8.1
NYIS,rcp85cooler_ssp3,rcp45cooler_ssp3,2075.0,10.31,2065.0,8.81
PACE,rcp85cooler_ssp3,rcp45cooler_ssp3,2060.0,7.64,2055.0,7.83
PACW,rcp85cooler_ssp3,rcp45cooler_ssp3,,,2070.0,9.5
PGE,rcp85cooler_ssp3,rcp45cooler_ssp3,2080.0,8.03,2060.0,7.67
PJM,rcp85cooler_ssp3,rcp45cooler_ssp3,2070.0,7.52,2065.0,7.83
PNM,rcp85cooler_ssp3,rcp45cooler_ssp3,2060.0,7.96,2050.0,7.53
PSCO,rcp85cooler_ssp3,rcp45cooler_ssp3,2060.0,8.04,2050.0,7.59
PSEI,rcp85cooler_ssp3,rcp45cooler_ssp3,,,,
SC,rcp85cooler_ssp3,rcp45cooler_ssp3,2070.0,9.98,2065.0,7.6
SCEG,rcp85cooler_ssp3,rcp45cooler_ssp3,2070.0,9.99,2065.0,7.78
SCL,rcp85cooler_ssp3,rcp45cooler_ssp3,,,,
SEC,rcp85cooler_ssp3,rcp45cooler_ssp3,2065.0,7.79,2065.0,8.07
SOCO,rcp85cooler_ssp3,rcp45cooler_ssp3,2070.0,10.48,2065.0,7.67
SPA,rcp85cooler_ssp3,rcp45cooler_ssp3,2075.0,8.44,2070.0,8.23
SRP,rcp85cooler_ssp3,rcp45cooler_ssp3,2065.0,7.66,2055.0,7.89
SWPP,rcp85cooler_ssp3,rcp45cooler_ssp3,2065.0,8.56,2055.0,7.71
TAL,rcp85cooler_ssp3,rcp45cooler_ssp3,2065.0,8.43,2055.0,8.42
TEC,rcp85cooler_ssp3,rcp45cooler_ssp3,2065.0,8.73,2060.0,7.87
TEPC,rcp85cooler_ssp3,rcp45cooler_ssp3,2065.0,7.96,2050.0,7.59
TIDC,rcp85cooler_ssp3,rcp45cooler_ssp3,2070.0,12.47,2060.0,8.14
TPWR,rcp85cooler_ssp3,rcp45cooler_ssp3,,,,
TVA,rcp85cooler_ssp3,rcp45cooler_ssp3,2070.0,8.01,2065.0,8.16
WACM,rcp85cooler_ssp3,rcp45cooler_ssp3,2060.0,7.93,2055.0,7.94
WALC,rcp85cooler_ssp3,rcp45cooler_ssp3,2070.0,10.95,2070.0,12.23
WAUW,rcp85cooler_ssp3,rcp45cooler_ssp3,2055.0,8.01,2050.0,7.76
AEC,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
AECI,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
AVA,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
AZPS,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
BANC,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
BPAT,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
CHPD,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
CISO,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
CPLE,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
DOPD,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
DUK,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
EPE,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
ERCO,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
FMPP,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
FPC,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
FPL,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
GCPD,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
GVL,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
HST,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
IID,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
IPCO,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
ISNE,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
JEA,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
LDWP,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
LGEE,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
MISO,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
NEVP,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
NSB,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
NWMT,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
NYIS,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
PACE,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
PACW,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
PGE,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
PJM,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
PNM,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
PSCO,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
PSEI,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
SC,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
SCEG,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
SCL,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
SEC,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
SOCO,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
SPA,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
SRP,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
SWPP,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
TAL,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
TEC,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
TEPC,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
TIDC,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
TPWR,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
TVA,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
WACM,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
WALC,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
WAUW,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
