Year,Name,Mean_Abs_Diff_MWh,Mean_Rel_Diff_%,Peak_Abs_Diff_MWh,Peak_Rel_Diff_%
2020,AEC,11.34,2.11,18.08,2.11
2020,AECI,49.23,2.03,70.69,1.8
2020,AVA,41.14,2.71,57.71,2.76
2020,AZPS,70.52,1.71,157.75,2.38
2020,BANC,42.03,2.03,62.73,1.86
2020,BPAT,217.37,3.12,292.02,3.19
2020,CHPD,6.13,2.6,11.42,2.85
2020,CISO,559.23,1.99,794.15,1.94
2020,CPLE,27.01,0.4,25.56,0.24
2020,DOPD,4.42,2.08,8.07,2.56
2020,DUK,54.72,0.44,105.13,0.59
2020,EPE,10.81,1.16,17.19,1.11
2020,ERCO,105.4,0.28,143.39,0.24
2020,FMPP,9.16,0.39,16.11,0.46
2020,FPC,27.96,0.4,50.99,0.46
2020,FPL,49.63,0.3,99.68,0.41
2020,GCPD,16.46,2.49,20.57,2.52
2020,GVL,0.94,0.37,1.49,0.37
2020,HST,0.26,0.37,0.39,0.37
2020,IID,9.57,2.1,19.08,2.14
2020,IPCO,58.54,3.01,64.4,2.12
2020,ISNE,67.84,0.42,77.76,0.34
2020,JEA,6.71,0.4,10.68,0.43
2020,LDWP,72.55,2.06,112.83,2.06
2020,LGEE,32.6,0.92,45.71,0.88
2020,MISO,122.03,0.15,271.52,0.26
2020,NEVP,104.14,2.25,131.23,1.62
2020,NSB,0.2,0.37,0.33,0.37
2020,NWMT,19.51,1.82,24.1,1.81
2020,NYIS,182.66,0.99,164.05,0.6
2020,PACE,193.47,3.13,269.8,3.3
2020,PACW,83.89,3.3,100.4,3.04
2020,PGE,104.36,4.18,137.93,4.15
2020,PJM,303.0,0.31,486.08,0.34
2020,PNM,29.68,1.77,38.61,1.61
2020,PSCO,85.41,1.73,93.43,1.33
2020,PSEI,94.76,2.48,127.03,2.46
2020,SC,63.79,2.05,97.91,2.08
2020,SCEG,62.0,1.94,91.82,1.91
2020,SCL,31.41,2.49,41.77,2.49
2020,SEC,0.66,0.37,1.09,0.42
2020,SOCO,423.27,1.59,671.73,1.69
2020,SPA,1.4,1.9,1.91,1.88
2020,SRP,45.33,1.23,84.03,1.29
2020,SWPP,620.54,1.97,899.56,1.87
2020,TAL,1.31,0.37,2.02,0.37
2020,TEC,10.78,0.38,18.7,0.44
2020,TEPC,25.62,1.42,47.42,1.61
2020,TIDC,6.35,1.98,9.32,1.79
2020,TPWR,15.5,2.47,21.35,2.45
2020,TVA,175.82,0.9,225.41,0.78
2020,WACM,66.53,2.11,79.98,2.01
2020,WALC,10.96,1.05,9.77,0.63
2020,WAUW,1.91,2.23,2.55,2.18
2025,AEC,7.7,1.41,11.42,1.33
2025,AECI,40.63,1.71,62.56,1.65
2025,AVA,46.19,2.77,63.73,2.77
2025,AZPS,144.02,3.38,298.78,4.36
2025,BANC,48.26,2.17,71.97,1.92
2025,BPAT,235.11,3.11,323.84,3.29
2025,CHPD,7.0,2.69,12.34,2.97
2025,CISO,661.87,2.23,1017.19,2.34
2025,CPLE,116.76,1.66,185.39,1.78
2025,DOPD,4.49,1.98,6.85,2.01
2025,DUK,275.7,2.26,422.6,2.42
2025,EPE,8.65,0.92,11.84,0.77
2025,ERCO,144.78,0.36,227.53,0.38
2025,FMPP,14.51,0.6,19.2,0.53
2025,FPC,43.8,0.61,57.81,0.51
2025,FPL,121.68,0.73,148.21,0.6
2025,GCPD,18.74,2.61,23.86,2.64
2025,GVL,1.75,0.64,2.67,0.64
2025,HST,0.48,0.64,0.69,0.64
2025,IID,11.12,2.3,22.22,2.36
2025,IPCO,61.65,2.88,60.93,1.8
2025,ISNE,101.4,0.62,154.66,0.7
2025,JEA,11.1,0.62,16.67,0.63
2025,LDWP,82.81,2.23,128.97,2.24
2025,LGEE,9.79,0.27,15.24,0.3
2025,MISO,926.18,1.2,1156.38,1.13
2025,NEVP,93.12,1.95,99.59,1.14
2025,NSB,0.37,0.64,0.6,0.64
2025,NWMT,19.37,1.73,23.93,1.72
2025,NYIS,111.64,0.61,93.98,0.36
2025,PACE,214.96,3.27,307.46,3.55
2025,PACW,82.4,3.06,99.77,2.87
2025,PGE,99.16,3.76,129.94,3.72
2025,PJM,911.63,0.95,1309.12,0.95
2025,PNM,33.22,1.89,41.88,1.71
2025,PSCO,102.68,1.97,101.23,1.39
2025,PSEI,105.36,2.54,138.61,2.51
2025,SC,141.02,4.45,209.54,4.52
2025,SCEG,144.33,4.41,208.05,4.4
2025,SCL,34.91,2.56,45.48,2.56
2025,SEC,1.15,0.63,1.61,0.58
2025,SOCO,201.09,0.75,241.21,0.63
2025,SPA,1.09,1.49,1.45,1.45
2025,SRP,104.73,2.69,188.6,2.79
2025,SWPP,536.08,1.71,781.0,1.73
2025,TAL,2.41,0.64,3.65,0.64
2025,TEC,17.9,0.63,22.37,0.52
2025,TEPC,55.28,2.96,97.08,3.23
2025,TIDC,7.24,2.13,10.65,1.88
2025,TPWR,17.23,2.53,23.18,2.48
2025,TVA,40.76,0.19,91.95,0.32
2025,WACM,72.47,2.17,84.98,2.05
2025,WALC,7.63,0.7,6.25,0.38
2025,WAUW,1.91,2.12,2.54,2.05
2030,AEC,20.21,3.58,32.49,3.53
2030,AECI,61.75,2.57,112.4,2.95
2030,AVA,40.54,2.36,56.99,2.41
2030,AZPS,469.28,10.47,862.55,11.66
2030,BANC,88.01,3.61,155.99,3.92
2030,BPAT,143.27,1.86,169.87,1.68
2030,CHPD,6.31,2.44,9.21,2.14
2030,CISO,1097.11,3.46,1492.15,3.21
2030,CPLE,460.04,6.55,707.32,6.5
2030,DOPD,7.99,3.57,8.57,2.6
2030,DUK,901.23,7.2,1369.58,7.4
2030,EPE,44.9,4.4,74.48,4.59
2030,ERCO,2276.44,5.54,3582.78,5.65
2030,FMPP,136.73,5.47,202.52,5.42
2030,FPC,409.87,5.48,633.63,5.34
2030,FPL,985.86,5.68,1407.52,5.45
2030,GCPD,18.47,2.5,23.01,2.41
2030,GVL,15.21,5.5,23.95,5.5
2030,HST,4.31,5.5,6.2,5.5
2030,IID,17.39,3.41,33.15,3.32
2030,IPCO,60.12,2.4,138.41,3.77
2030,ISNE,874.82,5.15,1241.21,5.26
2030,JEA,96.98,5.45,146.81,5.38
2030,LDWP,139.73,3.51,216.81,3.5
2030,LGEE,196.23,5.52,292.3,5.61
2030,MISO,5088.89,6.34,6822.29,6.22
2030,NEVP,190.87,3.21,380.98,4.16
2030,NSB,3.17,5.5,5.29,5.5
2030,NWMT,35.97,3.07,46.48,3.15
2030,NYIS,907.61,4.61,1397.12,5.05
2030,PACE,140.28,2.04,160.24,1.72
2030,PACW,39.59,1.41,58.4,1.56
2030,PGE,27.83,1.02,40.97,1.09
2030,PJM,5580.1,5.7,8267.83,5.68
2030,PNM,69.01,3.66,99.57,3.82
2030,PSCO,227.22,3.92,374.24,4.66
2030,PSEI,110.72,2.57,148.86,2.59
2030,SC,311.29,9.5,476.43,9.54
2030,SCEG,322.01,9.44,483.8,9.46
2030,SCL,36.08,2.55,47.38,2.55
2030,SEC,10.2,5.51,15.42,5.5
2030,SOCO,1179.83,4.29,1772.34,4.16
2030,SPA,2.01,2.76,2.79,2.78
2030,SRP,404.37,9.56,706.64,9.69
2030,SWPP,828.96,2.57,1266.08,2.6
2030,TAL,20.98,5.5,32.88,5.5
2030,TEC,164.65,5.48,242.81,5.37
2030,TEPC,199.69,9.92,330.89,10.28
2030,TIDC,13.71,3.66,23.66,3.94
2030,TPWR,18.22,2.58,25.37,2.61
2030,TVA,1144.38,5.61,1804.07,5.92
2030,WACM,124.74,3.48,167.79,3.72
2030,WALC,67.75,5.33,98.55,5.7
2030,WAUW,2.63,2.81,3.95,2.97
2035,AEC,60.82,10.25,95.51,10.3
2035,AECI,217.15,8.87,339.94,9.14
2035,AVA,154.77,8.83,203.14,8.77
2035,AZPS,882.36,18.86,1605.85,20.12
2035,BANC,258.83,10.4,431.93,10.74
2035,BPAT,642.46,8.16,795.24,8.06
2035,CHPD,22.78,8.65,34.4,8.23
2035,CISO,3416.58,10.25,4887.59,10.01
2035,CPLE,974.98,13.34,1471.53,13.42
2035,DOPD,22.39,9.6,27.37,8.42
2035,DUK,1804.55,14.03,2663.28,14.23
2035,EPE,121.39,11.31,202.86,11.59
2035,ERCO,5229.19,12.23,8115.06,12.36
2035,FMPP,319.76,12.08,472.61,12.03
2035,FPC,957.5,12.08,1489.83,12.0
2035,FPL,2256.05,12.33,3284.88,12.13
2035,GCPD,66.44,8.77,82.61,8.62
2035,GVL,35.56,12.1,55.18,12.1
2035,HST,9.9,12.1,14.42,12.1
2035,IID,55.1,10.19,107.71,10.11
2035,IPCO,232.53,9.49,417.42,11.29
2035,ISNE,2038.77,11.38,2871.8,11.51
2035,JEA,230.48,12.07,339.37,12.02
2035,LDWP,430.2,10.29,675.5,10.29
2035,LGEE,481.07,12.82,705.8,12.95
2035,MISO,11300.9,13.35,15662.89,13.3
2035,NEVP,596.29,9.89,1097.23,11.24
2035,NSB,7.41,12.1,12.16,12.1
2035,NWMT,116.98,9.7,145.08,9.81
2035,NYIS,2328.0,11.13,3448.23,11.48
2035,PACE,659.71,9.19,852.56,8.79
2035,PACW,217.03,7.56,287.32,7.79
2035,PGE,204.99,7.38,275.73,7.49
2035,PJM,12642.65,12.14,19127.01,12.16
2035,PNM,238.07,11.8,341.29,11.94
2035,PSCO,685.61,11.28,1063.13,12.23
2035,PSEI,390.14,8.83,508.86,8.88
2035,SC,570.09,16.78,843.01,16.85
2035,SCEG,585.2,16.71,852.3,16.72
2035,SCL,127.73,8.8,163.14,8.8
2035,SEC,24.16,12.08,35.79,12.08
2035,SOCO,3120.7,11.03,4546.01,10.88
2035,SPA,6.97,9.18,9.58,9.15
2035,SRP,784.46,17.67,1404.45,17.82
2035,SWPP,2929.33,9.0,4161.82,8.67
2035,TAL,48.8,12.1,74.18,12.1
2035,TEC,381.75,12.07,567.17,11.94
2035,TEPC,388.32,18.14,647.72,18.44
2035,TIDC,40.06,10.46,66.15,10.77
2035,TPWR,63.61,8.83,85.2,8.89
2035,TVA,2661.92,12.56,3966.51,12.88
2035,WACM,418.71,11.1,548.62,11.39
2035,WALC,165.82,12.57,238.98,13.02
2035,WAUW,8.79,9.18,12.47,9.37
2040,AEC,100.81,16.21,160.6,16.19
2040,AECI,391.34,14.47,642.36,14.49
2040,AVA,263.23,14.31,348.9,14.27
2040,AZPS,1285.33,25.8,2313.29,27.37
2040,BANC,422.4,15.84,705.43,16.16
2040,BPAT,1106.93,13.44,1358.15,13.31
2040,CHPD,38.11,13.8,57.28,13.4
2040,CISO,5540.59,15.63,7794.67,15.17
2040,CPLE,1458.57,19.6,2186.71,19.76
2040,DOPD,37.2,15.08,48.65,14.22
2040,DUK,2672.86,20.34,3904.62,20.63
2040,EPE,195.59,17.2,324.0,17.49
2040,ERCO,8085.43,17.95,12600.08,18.03
2040,FMPP,484.82,17.79,734.9,17.78
2040,FPC,1458.81,17.81,2316.76,17.72
2040,FPL,3422.69,18.11,5071.79,17.84
2040,GCPD,110.37,13.93,137.67,13.72
2040,GVL,54.06,17.83,85.52,17.83
2040,HST,15.04,17.83,22.13,17.83
2040,IID,89.81,15.65,171.55,15.55
2040,IPCO,406.08,15.66,704.17,17.55
2040,ISNE,3102.44,16.59,4201.97,16.72
2040,JEA,350.91,17.77,527.65,17.7
2040,LDWP,699.11,15.75,1074.23,15.75
2040,LGEE,760.65,19.63,1098.44,19.81
2040,MISO,17080.04,19.55,22918.2,19.55
2040,NEVP,979.09,15.46,1726.64,16.85
2040,NSB,11.25,17.83,18.94,17.83
2040,NWMT,190.85,15.14,240.42,15.35
2040,NYIS,3567.08,16.5,5041.83,16.91
2040,PACE,1150.37,15.16,1519.27,14.82
2040,PACW,376.16,12.52,489.22,12.76
2040,PGE,371.97,12.9,491.91,13.04
2040,PJM,18937.72,17.87,27350.97,17.93
2040,PNM,390.88,18.13,559.24,18.26
2040,PSCO,1119.69,17.14,1699.97,18.15
2040,PSEI,644.52,14.02,837.59,14.09
2040,SC,817.7,23.42,1199.85,23.42
2040,SCEG,837.82,23.31,1218.05,23.28
2040,SCL,211.42,13.97,270.01,13.97
2040,SEC,36.33,17.85,54.67,17.77
2040,SOCO,5017.83,17.12,7390.71,16.88
2040,SPA,11.86,14.83,16.19,14.87
2040,SRP,1163.64,24.65,2057.61,24.81
