Year,Name,Mean_Abs_Diff_MWh,Mean_Rel_Diff_%,Peak_Abs_Diff_MWh,Peak_Rel_Diff_%
2020,Alabama,105.58,0.95,193.64,1.24
2020,Arizona,124.76,1.04,293.24,1.65
2020,Arkansas,48.65,0.81,95.19,1.2
2020,California,392.7,1.05,710.02,1.33
2020,Colorado,67.21,0.9,155.32,1.62
2020,Connecticut,56.68,1.47,140.69,2.8
2020,Delaware,17.97,1.1,50.31,2.29
2020,District of Columbia,21.9,1.25,60.76,2.58
2020,Florida,343.9,1.01,611.37,1.22
2020,Georgia,182.97,1.0,313.89,1.21
2020,Idaho,36.02,1.09,88.64,2.06
2020,Illinois,174.52,0.92,484.6,1.96
2020,Indiana,107.94,0.82,296.91,1.76
2020,Iowa,54.35,0.86,133.38,1.63
2020,Kansas,65.36,1.2,138.95,1.83
2020,Kentucky,91.9,0.93,206.63,1.52
2020,Louisiana,84.3,0.74,194.68,1.33
2020,Maine,23.54,1.6,45.78,2.34
2020,Maryland,99.06,1.09,276.52,2.26
2020,Massachusetts,111.03,1.47,273.98,2.78
2020,Michigan,93.88,0.71,219.42,1.3
2020,Minnesota,64.68,0.72,136.49,1.18
2020,Mississippi,46.79,0.76,99.36,1.22
2020,Missouri,129.96,1.15,309.3,2.05
2020,Montana,16.72,0.93,27.8,1.24
2020,Nebraska,45.85,1.14,94.48,1.69
2020,Nevada,58.13,1.09,138.85,1.8
2020,New Hampshire,22.62,1.56,46.81,2.43
2020,New Jersey,136.86,1.23,386.89,2.6
2020,New Mexico,24.49,0.87,46.33,1.19
2020,New York,278.69,1.32,754.0,2.71
2020,North Carolina,215.03,1.17,405.44,1.58
2020,North Dakota,22.12,1.04,24.68,0.81
2020,Ohio,200.31,1.04,467.13,1.76
2020,Oklahoma,92.56,1.17,165.46,1.47
2020,Oregon,80.94,1.25,112.14,1.37
2020,Pennsylvania,213.53,1.08,595.54,2.25
2020,Rhode Island,16.02,1.56,43.07,3.21
2020,South Carolina,132.24,1.2,240.54,1.56
2020,South Dakota,16.35,1.06,18.45,0.84
2020,Tennessee,138.92,1.02,281.24,1.47
2020,Texas,430.24,0.81,618.79,0.8
2020,Utah,39.95,0.9,108.44,1.96
2020,Vermont,11.39,1.62,21.55,2.3
2020,Virginia,160.06,1.02,373.84,1.73
2020,Washington,135.41,1.06,140.87,0.85
2020,West Virginia,40.78,1.07,86.36,1.62
2020,Wisconsin,62.65,0.7,148.28,1.3
2020,Wyoming,17.07,0.91,33.4,1.45
2025,Alabama,177.81,1.6,283.41,1.88
2025,Arizona,141.06,1.15,320.77,1.72
2025,Arkansas,67.11,1.1,176.25,2.3
2025,California,412.01,1.03,753.06,1.32
2025,Colorado,85.91,1.06,205.93,2.01
2025,Connecticut,59.07,1.6,121.55,2.56
2025,Delaware,23.24,1.51,42.14,2.01
2025,District of Columbia,25.31,1.48,55.46,2.43
2025,Florida,496.56,1.38,782.43,1.51
2025,Georgia,318.24,1.73,508.96,2.03
2025,Idaho,49.74,1.37,103.93,2.2
2025,Illinois,234.29,1.3,522.33,2.23
2025,Indiana,142.16,1.1,333.45,2.05
2025,Iowa,66.92,1.07,164.1,2.08
2025,Kansas,79.36,1.47,218.86,3.08
2025,Kentucky,136.19,1.38,256.86,1.97
