Year,Name,Mean_Abs_Diff_MWh,Mean_Rel_Diff_%,Peak_Abs_Diff_MWh,Peak_Rel_Diff_%
2030,TEC,85.8,2.81,123.6,2.69
2030,TEPC,143.37,6.99,240.23,7.35
2030,TIDC,2.72,0.68,5.84,0.96
2030,TPWR,4.0,0.56,5.79,0.59
2030,TVA,740.57,3.59,1193.74,3.88
2030,WACM,17.0,0.46,30.76,0.67
2030,WALC,31.09,2.39,47.99,2.74
2030,WAUW,0.67,0.7,0.73,0.54
2035,AEC,44.69,7.42,70.67,7.47
2035,AECI,158.83,6.39,256.56,6.72
2035,AVA,110.25,6.21,144.31,6.17
2035,AZPS,730.29,15.29,1342.38,16.5
2035,BANC,169.44,6.67,289.61,7.0
2035,BPAT,436.19,5.48,537.78,5.42
2035,CHPD,16.59,6.25,24.3,5.84
2035,CISO,2213.39,6.53,3142.54,6.28
2035,CPLE,844.52,11.43,1281.34,11.5
2035,DOPD,17.11,7.26,20.2,6.21
2035,DUK,1578.53,12.11,2351.19,12.31
2035,EPE,86.17,7.9,145.62,8.18
2035,ERCO,3945.13,9.11,6172.77,9.26
2035,FMPP,237.05,8.79,349.49,8.74
2035,FPC,711.0,8.8,1102.68,8.72
2035,FPL,1689.06,9.05,2449.19,8.86
2035,GCPD,48.78,6.36,60.74,6.21
2035,GVL,26.31,8.81,40.91,8.81
2035,HST,7.37,8.81,10.73,8.81
2035,IID,35.68,6.46,69.67,6.38
2035,IPCO,159.57,6.36,305.95,8.09
2035,ISNE,1726.74,9.54,2455.9,9.67
2035,JEA,170.67,8.8,252.18,8.76
2035,LDWP,279.71,6.56,442.82,6.55
2035,LGEE,381.3,10.03,567.22,10.22
2035,MISO,9289.97,10.83,12939.14,10.77
2035,NEVP,399.54,6.49,769.8,7.79
2035,NSB,5.49,8.81,8.97,8.81
2035,NWMT,65.86,5.34,83.04,5.47
2035,NYIS,1761.4,8.28,2642.71,8.61
2035,PACE,412.86,5.65,527.01,5.29
2035,PACW,132.85,4.56,183.08,4.88
2035,PGE,123.69,4.38,169.8,4.51
2035,PJM,10552.82,10.01,16075.83,10.03
2035,PNM,156.89,7.71,226.33,7.8
2035,PSCO,465.32,7.5,751.52,8.43
2035,PSEI,286.74,6.41,372.17,6.47
2035,SC,507.23,14.73,755.55,14.81
2035,SCEG,521.48,14.67,763.84,14.68
2035,SCL,93.77,6.39,119.11,6.39
2035,SEC,17.88,8.8,26.53,8.81
2035,SOCO,2529.52,8.8,3711.67,8.67
2035,SPA,5.19,6.76,7.14,6.72
2035,SRP,635.5,14.07,1141.6,14.21
2035,SWPP,2099.66,6.35,3019.62,6.13
2035,TAL,36.11,8.81,55.16,8.81
2035,TEC,283.73,8.78,420.48,8.66
2035,TEPC,317.32,14.54,531.25,14.8
2035,TIDC,26.28,6.73,44.2,7.03
2035,TPWR,46.71,6.43,62.31,6.49
2035,TVA,2140.49,9.94,3238.96,10.3
2035,WACM,285.33,7.43,380.3,7.71
2035,WALC,119.44,8.94,174.51,9.38
2035,WAUW,4.77,4.86,6.99,5.06
2040,AEC,81.83,12.89,131.75,12.89
2040,AECI,315.49,11.4,524.37,11.46
2040,AVA,211.59,11.34,279.06,11.3
2040,AZPS,1105.53,21.67,2007.19,23.19
2040,BANC,319.93,11.73,540.97,12.04
2040,BPAT,865.45,10.37,1057.19,10.28
2040,CHPD,30.95,11.09,45.74,10.71
2040,CISO,4172.52,11.53,5839.95,11.07
2040,CPLE,1311.47,17.33,1977.2,17.48
2040,DOPD,30.91,12.38,40.05,11.68
2040,DUK,2421.22,18.08,3577.27,18.37
2040,EPE,154.09,13.26,257.5,13.55
2040,ERCO,6602.55,14.4,10334.25,14.46
2040,FMPP,388.92,13.94,591.64,13.93
2040,FPC,1170.66,13.97,1862.7,13.85
2040,FPL,2764.58,14.28,4091.25,13.98
2040,GCPD,90.15,11.22,112.77,11.01
2040,GVL,43.41,13.99,69.1,13.99
2040,HST,12.11,13.99,17.85,13.99
2040,IID,67.95,11.54,129.37,11.44
2040,IPCO,319.59,12.05,572.27,13.89
2040,ISNE,2738.75,14.47,3741.37,14.59
2040,JEA,280.5,13.93,422.78,13.84
2040,LDWP,528.52,11.63,815.16,11.63
2040,LGEE,645.9,16.3,943.4,16.49
2040,MISO,14760.23,16.58,19905.25,16.57
2040,NEVP,746.43,11.51,1339.71,12.83
2040,NSB,9.04,13.99,15.26,13.99
2040,NWMT,131.06,10.13,167.46,10.36
2040,NYIS,2936.81,13.33,4211.69,13.74
2040,PACE,861.94,11.14,1130.38,10.77
2040,PACW,276.46,9.07,365.71,9.37
2040,PGE,276.01,9.41,368.68,9.55
2040,PJM,16745.83,15.44,24423.82,15.5
2040,PNM,293.59,13.39,426.25,13.58
2040,PSCO,854.55,12.76,1332.08,13.76
2040,PSEI,526.85,11.31,680.63,11.37
2040,SC,748.81,21.01,1111.99,21.03
2040,SCEG,766.62,20.88,1132.51,20.87
2040,SCL,172.66,11.26,219.32,11.26
2040,SEC,29.01,14.0,43.61,13.93
2040,SOCO,4317.33,14.45,6403.15,14.2
2040,SPA,9.65,11.86,13.2,11.9
2040,SRP,987.39,20.48,1751.55,20.63
2040,SWPP,4160.31,11.52,6417.29,11.54
2040,TAL,60.09,13.99,93.0,13.99
2040,TEC,468.99,13.99,704.16,13.82
2040,TEPC,484.62,20.97,823.76,21.4
2040,TIDC,49.52,11.79,82.22,12.11
2040,TPWR,86.27,11.31,113.8,11.38
2040,TVA,3577.33,15.95,5393.99,16.47
2040,WACM,531.19,12.9,705.09,13.29
2040,WALC,206.7,14.35,296.96,14.74
2040,WAUW,9.77,9.44,14.22,9.65
2045,AEC,127.53,20.03,198.85,19.88
2045,AECI,484.92,17.08,798.05,17.47
2045,AVA,333.44,17.26,451.63,17.3
2045,AZPS,1485.78,27.6,2646.52,28.99
2045,BANC,482.03,16.75,817.87,17.07
2045,BPAT,1382.53,16.07,1716.45,15.82
2045,CHPD,48.32,16.89,73.21,16.34
2045,CISO,6323.37,16.58,8940.39,16.13
2045,CPLE,1878.64,24.0,2896.61,24.04
2045,DOPD,46.84,18.25,64.02,17.49
2045,DUK,3424.7,24.78,5154.25,25.17
2045,EPE,240.91,19.74,402.83,19.98
2045,ERCO,10056.11,20.89,15761.37,21.02
2045,FMPP,593.76,20.23,901.32,20.17
2045,FPC,1775.37,20.22,2851.74,20.14
2045,FPL,4181.89,20.53,6257.76,20.28
2045,GCPD,141.28,16.95,180.85,16.8
2045,GVL,65.66,20.22,105.01,20.22
2045,HST,18.5,20.22,27.42,20.22
2045,IID,101.65,16.47,193.66,16.35
2045,IPCO,498.31,18.31,849.84,19.9
2045,ISNE,4195.9,20.13,6042.59,20.28
2045,JEA,426.61,20.21,651.66,20.17
2045,LDWP,788.81,16.62,1205.31,16.62
2045,LGEE,928.41,22.91,1393.42,23.28
2045,MISO,21340.31,22.71,29530.78,22.69
2045,NEVP,1253.98,18.68,2168.3,19.66
2045,NSB,13.67,20.22,23.2,20.22
2045,NWMT,205.39,15.41,263.53,15.67
2045,NYIS,4504.32,18.49,6684.02,18.75
2045,PACE,1241.89,15.62,1656.13,15.35
2045,PACW,464.55,14.68,613.05,14.89
2045,PGE,457.19,15.05,614.77,15.14
2045,PJM,24724.47,21.42,37594.68,21.49
2045,PNM,445.65,19.3,644.09,19.53
2045,PSCO,1288.43,18.23,1980.74,19.36
2045,PSEI,819.54,17.05,1066.5,17.1
2045,SC,969.27,26.57,1452.93,26.55
2045,SCEG,996.93,26.48,1478.76,26.49
2045,SCL,268.78,17.04,343.83,17.04
2045,SEC,44.15,20.22,66.38,20.21
2045,SOCO,6496.81,21.39,9482.45,21.06
2045,SPA,14.88,17.77,20.57,17.82
2045,SRP,1337.65,26.25,2361.48,26.34
2045,SWPP,6486.54,17.45,9939.02,17.47
2045,TAL,90.53,20.22,140.68,20.22
2045,TEC,709.41,20.22,1086.71,20.17
2045,TEPC,661.46,26.78,1104.36,27.16
2045,TIDC,74.27,16.78,124.04,17.04
2045,TPWR,133.39,17.07,178.16,17.12
2045,TVA,5172.55,22.69,7734.94,23.23
2045,WACM,807.18,18.69,1069.65,19.16
2045,WALC,300.33,19.93,427.89,20.38
2045,WAUW,14.7,13.81,21.45,13.96
2050,AEC,190.04,26.74,307.32,26.97
2050,AECI,655.0,21.73,1068.1,22.11
2050,AVA,439.32,22.04,578.96,22.0
2050,AZPS,1844.13,32.28,3303.15,33.72
2050,BANC,624.77,20.3,1032.37,20.65
2050,BPAT,1841.65,20.65,2248.22,20.5
2050,CHPD,64.11,21.59,93.55,21.23
2050,CISO,8272.34,20.18,11727.6,19.8
2050,CPLE,2574.89,30.56,3966.06,30.73
2050,DOPD,60.01,22.8,82.05,22.7
2050,DUK,4621.53,31.17,7034.16,31.57
2050,EPE,325.7,24.97,540.04,25.13
2050,ERCO,13418.01,26.26,20893.6,26.38
2050,FMPP,822.59,25.57,1246.42,25.52
2050,FPC,2494.42,25.57,3992.76,25.55
2050,FPL,5696.89,25.76,8613.79,25.54
2050,GCPD,185.76,21.69,240.67,21.54
2050,GVL,92.39,25.6,147.25,25.6
2050,HST,24.89,25.6,37.38,25.6
2050,IID,131.99,19.98,250.71,19.81
2050,IPCO,651.49,23.1,1071.7,24.55
2050,ISNE,5546.15,25.17,8083.12,25.3
2050,JEA,604.46,25.57,916.3,25.56
2050,LDWP,1031.53,20.19,1574.23,20.19
2050,LGEE,1237.9,28.96,1869.33,29.14
2050,MISO,27579.52,27.82,38496.26,27.78
2050,NEVP,1749.44,24.4,3017.82,25.42
2050,NSB,19.42,25.6,32.42,25.6
2050,NWMT,273.22,19.79,343.52,20.13
2050,NYIS,5918.81,22.9,8846.34,23.19
2050,PACE,1579.97,19.08,2071.03,18.45
2050,PACW,615.36,18.65,799.37,18.85
2050,PGE,612.9,19.5,813.87,19.55
2050,PJM,33059.02,27.12,50465.65,27.25
2050,PNM,592.75,23.85,859.18,24.11
2050,PSCO,1686.42,22.31,2553.85,23.39
2050,PSEI,1082.14,21.77,1372.9,21.79
2050,SC,1257.52,32.23,1899.09,32.26
2050,SCEG,1282.01,32.04,1930.0,32.13
2050,SCL,356.79,21.76,446.17,21.76
2050,SEC,62.12,25.56,92.31,25.49
2050,SOCO,9366.76,28.12,14283.27,28.05
2050,SPA,20.69,23.06,28.92,23.09
2050,SRP,1681.2,31.09,2985.63,31.14
2050,SWPP,8598.74,21.98,12960.42,21.8
2050,TAL,127.5,25.6,198.19,25.6
2050,TEC,983.42,25.61,1514.43,25.62
2050,TEPC,825.93,31.5,1381.66,31.85
2050,TIDC,96.31,20.32,156.79,20.55
2050,TPWR,176.73,21.76,228.97,21.78
2050,TVA,7224.12,29.17,11031.97,29.66
2050,WACM,1049.07,22.88,1366.79,23.24
2050,WALC,391.64,24.19,552.57,24.67
2050,WAUW,19.18,17.24,26.91,17.4
2055,AEC,239.04,33.61,387.94,33.88
2055,AECI,773.57,25.62,1211.88,25.94
2055,AVA,571.73,27.12,762.88,27.16
2055,AZPS,2304.36,38.03,3965.9,39.12
2055,BANC,825.15,24.69,1382.5,24.94
2055,BPAT,2364.78,25.44,2919.35,25.35
2055,CHPD,81.22,26.34,117.45,26.01
2055,CISO,10955.02,24.65,16046.32,24.43
2055,CPLE,3121.55,37.19,4851.49,37.51
2055,DOPD,78.51,27.83,108.49,28.21
2055,DUK,5633.04,38.02,8522.64,38.38
2055,EPE,413.9,29.74,686.07,29.83
2055,ERCO,16453.44,30.94,25080.84,31.06
2055,FMPP,1051.72,31.93,1531.96,31.81
2055,FPC,3156.92,31.95,4888.09,31.87
2055,FPL,7373.34,32.18,10589.64,31.86
2055,GCPD,240.12,26.38,318.63,26.27
2055,GVL,115.9,31.88,179.66,31.88
2055,HST,32.98,31.88,46.24,31.88
2055,IID,179.7,24.41,336.63,24.37
2055,IPCO,866.07,29.08,1415.34,30.26
2055,ISNE,6862.18,28.81,9785.07,28.93
2055,JEA,742.89,31.85,1115.63,31.8
2055,LDWP,1383.94,24.53,2161.21,24.53
2055,LGEE,1495.94,35.29,2187.04,35.37
2055,MISO,33342.84,32.33,45736.72,32.35
2055,NEVP,2337.45,30.7,3921.42,31.46
2055,NSB,24.31,31.88,39.61,31.88
2055,NWMT,354.23,24.3,450.96,24.72
2055,NYIS,7076.99,26.12,10260.95,26.34
2055,PACE,1992.52,23.11,2645.58,22.69
2055,PACW,819.62,23.8,1098.66,24.19
2055,PGE,798.7,24.15,1094.52,24.17
2055,PJM,40891.27,32.85,60535.74,33.01
2055,PNM,753.36,28.48,1097.61,28.88
2055,PSCO,2089.45,26.03,3117.72,27.07
2055,PSEI,1378.15,26.46,1733.87,26.49
2055,SC,1478.79,37.91,2277.25,38.13
2055,SCEG,1530.55,37.81,2315.81,38.03
2055,SCL,452.55,26.46,561.72,26.46
2055,SEC,77.59,31.88,116.69,31.98
2055,SOCO,11585.15,34.75,17528.77,34.67
2055,SPA,25.74,28.07,35.65,27.98
2055,SRP,2110.09,36.66,3640.16,36.66
2055,SWPP,10477.83,25.99,15484.67,25.8
2055,TAL,158.72,31.88,245.59,31.88
2055,TEC,1260.04,31.9,1854.77,31.99
2055,TEPC,1004.78,37.04,1647.53,37.19
2055,TIDC,126.38,24.66,206.3,24.82
2055,TPWR,223.17,26.45,285.84,26.44
2055,TVA,8799.33,35.87,13119.87,36.22
2055,WACM,1300.21,26.7,1686.48,27.09
2055,WALC,495.54,29.17,694.08,29.54
2055,WAUW,24.37,20.85,35.35,20.98
2060,AEC,301.36,39.13,510.49,39.41
2060,AECI,983.34,27.56,1740.36,27.83
2060,AVA,665.99,30.24,885.57,30.25
2060,AZPS,2723.18,41.89,4949.27,42.77
2060,BANC,965.3,26.7,1679.25,26.92
2060,BPAT,2748.18,28.14,3489.26,28.03
2060,CHPD,95.12,29.23,151.67,28.88
2060,CISO,12886.96,26.74,19582.79,26.57
2060,CPLE,3933.69,43.32,6356.43,43.54
2060,DOPD,91.15,30.92,124.71,30.23
2060,DUK,7057.56,43.93,11223.25,44.38
2060,EPE,484.64,31.54,831.71,31.61
2060,ERCO,19926.51,33.49,32220.9,33.71
2060,FMPP,1330.6,37.39,2029.83,37.24
2060,FPC,4015.51,37.39,6582.64,37.38
2060,FPL,9313.69,37.6,14012.15,37.27
2060,GCPD,276.8,29.29,356.83,29.15
2060,GVL,146.79,37.3,239.65,37.3
2060,HST,41.53,37.3,60.4,37.3
2060,IID,213.34,26.52,419.05,26.58
2060,IPCO,1008.42,32.46,1675.46,33.39
2060,ISNE,8406.02,32.12,12513.25,32.22
2060,JEA,942.59,37.27,1466.01,37.21
2060,LDWP,1617.76,26.54,2627.45,26.54
2060,LGEE,1846.75,40.07,2894.82,40.21
2060,MISO,39944.38,35.03,57005.43,34.99
2060,NEVP,2859.0,35.03,5001.5,35.73
2060,NSB,30.85,37.3,52.78,37.3
2060,NWMT,392.06,25.55,507.85,26.12
2060,NYIS,8846.22,29.31,13495.35,29.43
2060,PACE,2258.41,24.59,3111.42,24.2
2060,PACW,952.12,26.16,1269.65,26.25
2060,PGE,927.81,26.64,1272.34,26.61
2060,PJM,51576.5,37.38,81254.08,37.61
2060,PNM,850.23,29.38,1295.39,29.57
2060,PSCO,2358.15,26.39,3685.48,27.31
2060,PSEI,1596.62,29.38,2067.88,29.38
2060,SC,1800.12,43.15,2872.62,43.28
2060,SCEG,1850.78,43.0,2938.76,43.26
2060,SCL,524.2,29.38,672.58,29.38
2060,SEC,96.54,37.32,146.24,37.37
2060,SOCO,14669.69,40.6,23470.85,40.62
2060,SPA,31.74,31.35,44.76,31.44
2060,SRP,2498.85,40.58,4554.5,40.55
2060,SWPP,12815.2,27.9,20749.48,28.03
2060,TAL,200.83,37.3,322.49,37.3
2060,TEC,1596.49,37.34,2475.96,37.53
2060,TEPC,1219.77,40.9,2105.96,41.03
2060,TIDC,147.67,26.63,249.35,26.74
2060,TPWR,258.3,29.36,344.17,29.32
2060,TVA,11016.01,41.35,17387.31,41.81
2060,WACM,1456.97,27.29,1990.87,27.61
2060,WALC,586.64,32.04,851.46,32.51
2060,WAUW,26.11,20.62,37.84,20.66
2065,AEC,366.3,44.68,589.64,45.09
2065,AECI,1047.0,28.74,1724.95,28.88
2065,AVA,797.76,33.45,1074.04,33.5
2065,AZPS,3158.84,46.33,5587.52,47.09
2065,BANC,1167.99,28.94,2057.59,29.13
2065,BPAT,3238.04,30.87,4066.62,30.74
2065,CHPD,113.56,32.36,171.11,32.02
2065,CISO,15269.25,29.05,23427.62,29.02
2065,CPLE,4554.24,48.83,7086.13,49.18
2065,DOPD,110.59,34.3,151.4,33.83
2065,DUK,8149.97,49.72,12333.95,50.12
2065,EPE,522.65,31.7,860.76,31.76
2065,ERCO,21882.14,34.04,34267.42,34.27
2065,FMPP,1612.86,42.92,2405.8,42.82
2065,FPC,4908.19,42.96,7783.75,43.07
2065,FPL,11216.55,43.07,16648.28,42.93
2065,GCPD,328.91,32.4,431.76,32.33
2065,GVL,180.95,42.88,281.32,42.88
2065,HST,49.78,42.88,71.98,42.88
2065,IID,255.0,28.82,496.85,28.93
2065,IPCO,1200.09,35.58,2004.44,36.38
2065,ISNE,9686.52,35.69,14010.97,35.77
2065,JEA,1159.46,42.86,1758.95,42.86
2065,LDWP,1914.17,28.75,3093.77,28.75
2065,LGEE,2050.76,43.88,3050.48,43.98
2065,MISO,44604.0,37.15,61611.95,37.13
2065,NEVP,3459.61,39.58,6019.58,40.03
2065,NSB,37.89,42.88,62.47,42.88
2065,NWMT,441.21,26.67,577.28,27.17
2065,NYIS,10169.73,32.77,15006.12,32.84
2065,PACE,2520.04,25.85,3497.41,25.55
2065,PACW,1125.18,28.82,1484.11,28.81
2065,PGE,1087.11,29.09,1501.22,29.05
2065,PJM,58965.84,41.6,89339.31,41.88
2065,PNM,926.83,29.6,1365.72,29.5
2065,PSCO,2506.4,25.95,3874.41,26.86
2065,PSEI,1888.48,32.48,2417.68,32.47
2065,SC,2061.53,47.82,3133.73,48.0
2065,SCEG,2141.1,47.79,3210.63,48.06
2065,SCL,617.11,32.49,778.45,32.49
2065,SEC,119.14,42.84,181.08,42.89
2065,SOCO,17355.27,46.03,26105.59,46.11
2065,SPA,36.69,34.66,51.15,34.83
2065,SRP,2916.91,45.12,5192.66,45.04
2065,SWPP,13680.52,28.56,21291.42,28.49
2065,TAL,245.44,42.88,377.15,42.88
2065,TEC,1940.94,42.96,2935.51,43.25
2065,TEPC,1396.7,45.38,2358.52,45.49
2065,TIDC,176.28,28.83,300.52,28.92
2065,TPWR,305.76,32.44,403.32,32.37
2065,TVA,13040.98,47.01,19796.15,47.5
2065,WACM,1549.97,26.79,2076.97,27.07
2065,WALC,688.38,35.08,999.87,35.51
2065,WAUW,27.87,20.4,41.43,20.55
2070,AEC,424.09,50.43,728.4,50.78
2070,AECI,1216.94,32.8,2136.26,32.92
2070,AVA,923.64,37.8,1273.8,37.93
2070,AZPS,3668.02,50.53,6422.23,51.13
2070,BANC,1405.51,32.47,2446.01,32.62
2070,BPAT,3769.07,34.87,4870.61,34.8
2070,CHPD,131.67,36.51,199.86,36.22
2070,CISO,18308.93,32.64,27967.29,32.7
2070,CPLE,5206.15,54.61,8507.16,54.91
2070,DOPD,123.56,38.14,177.55,38.49
2070,DUK,9404.03,55.47,14841.14,55.84
2070,EPE,595.86,34.02,982.59,33.97
2070,ERCO,24178.86,36.07,38663.57,36.34
2070,FMPP,1894.61,48.52,2839.57,48.28
2070,FPC,5742.81,48.52,9267.18,48.47
2070,FPL,13295.96,48.64,19698.87,48.32
2070,GCPD,380.38,36.54,508.05,36.44
2070,GVL,211.78,48.35,343.86,48.35
2070,HST,59.65,48.35,84.86,48.35
2070,IID,305.5,32.4,587.69,32.62
2070,IPCO,1415.24,40.29,2376.18,40.97
2070,ISNE,11392.02,39.92,17027.42,39.97
2070,JEA,1328.98,48.34,2092.51,48.29
2070,LDWP,2301.46,32.23,3700.25,32.23
2070,LGEE,2294.84,48.81,3590.4,48.9
2070,MISO,50872.32,40.99,72606.05,40.92
2070,NEVP,4104.35,44.31,7042.13,44.82
2070,NSB,44.03,48.35,74.28,48.35
2070,NWMT,517.58,30.15,695.62,30.83
2070,NYIS,11839.25,36.46,17856.09,36.38
2070,PACE,2907.47,28.58,4075.11,28.43
2070,PACW,1312.19,32.38,1810.78,32.68
2070,PGE,1276.68,32.7,1845.93,32.61
2070,PJM,67261.24,46.24,105073.24,46.52
