Name,Scenario_One,Scenario_Two,Mean_Break_Year,Mean_Break_Value_%,Peak_Break_Year,Peak_Break_Value_%
SCEG,rcp85hotter_ssp3,rcp45hotter_ssp3,2025.0,1.77,2020.0,1.32
SCL,rcp85hotter_ssp3,rcp45hotter_ssp3,2025.0,1.47,2025.0,1.26
SEC,rcp85hotter_ssp3,rcp45hotter_ssp3,2020.0,1.78,2020.0,1.59
SOCO,rcp85hotter_ssp3,rcp45hotter_ssp3,2025.0,1.89,2025.0,2.06
SPA,rcp85hotter_ssp3,rcp45hotter_ssp3,2025.0,1.43,2025.0,1.33
SRP,rcp85hotter_ssp3,rcp45hotter_ssp3,2020.0,1.35,2020.0,1.27
SWPP,rcp85hotter_ssp3,rcp45hotter_ssp3,2025.0,1.53,2025.0,1.69
TAL,rcp85hotter_ssp3,rcp45hotter_ssp3,2020.0,1.9,2020.0,2.02
TEC,rcp85hotter_ssp3,rcp45hotter_ssp3,2020.0,1.77,2020.0,1.78
TEPC,rcp85hotter_ssp3,rcp45hotter_ssp3,2020.0,1.41,2020.0,1.48
TIDC,rcp85hotter_ssp3,rcp45hotter_ssp3,2020.0,1.4,2020.0,1.63
TPWR,rcp85hotter_ssp3,rcp45hotter_ssp3,2025.0,1.35,2030.0,1.68
TVA,rcp85hotter_ssp3,rcp45hotter_ssp3,2020.0,1.36,2020.0,1.36
WACM,rcp85hotter_ssp3,rcp45hotter_ssp3,2020.0,1.37,2025.0,2.43
WALC,rcp85hotter_ssp3,rcp45hotter_ssp3,2025.0,2.16,2025.0,2.16
WAUW,rcp85hotter_ssp3,rcp45hotter_ssp3,2020.0,1.45,2025.0,2.49
AEC,rcp85cooler_ssp5,rcp45cooler_ssp5,2045.0,1.28,2025.0,1.29
AECI,rcp85cooler_ssp5,rcp45cooler_ssp5,2040.0,1.67,2030.0,1.67
AVA,rcp85cooler_ssp5,rcp45cooler_ssp5,2060.0,1.33,2065.0,1.55
AZPS,rcp85cooler_ssp5,rcp45cooler_ssp5,2055.0,1.49,2045.0,1.39
BANC,rcp85cooler_ssp5,rcp45cooler_ssp5,2055.0,1.52,2030.0,1.27
BPAT,rcp85cooler_ssp5,rcp45cooler_ssp5,2065.0,1.88,2065.0,1.96
CHPD,rcp85cooler_ssp5,rcp45cooler_ssp5,2055.0,1.37,2065.0,1.62
CISO,rcp85cooler_ssp5,rcp45cooler_ssp5,2060.0,1.43,2055.0,1.49
CPLE,rcp85cooler_ssp5,rcp45cooler_ssp5,2045.0,1.27,2040.0,1.42
DOPD,rcp85cooler_ssp5,rcp45cooler_ssp5,2055.0,1.49,2055.0,1.5
DUK,rcp85cooler_ssp5,rcp45cooler_ssp5,2050.0,1.51,2030.0,1.45
EPE,rcp85cooler_ssp5,rcp45cooler_ssp5,2055.0,1.55,2025.0,1.27
ERCO,rcp85cooler_ssp5,rcp45cooler_ssp5,2050.0,1.42,2045.0,1.74
FMPP,rcp85cooler_ssp5,rcp45cooler_ssp5,2055.0,2.05,2045.0,1.38
FPC,rcp85cooler_ssp5,rcp45cooler_ssp5,2045.0,1.31,2025.0,1.43
FPL,rcp85cooler_ssp5,rcp45cooler_ssp5,2055.0,2.08,2045.0,1.27
GCPD,rcp85cooler_ssp5,rcp45cooler_ssp5,2065.0,1.42,2060.0,1.37
GVL,rcp85cooler_ssp5,rcp45cooler_ssp5,2020.0,1.56,2020.0,1.69
HST,rcp85cooler_ssp5,rcp45cooler_ssp5,2035.0,1.33,2050.0,1.37
IID,rcp85cooler_ssp5,rcp45cooler_ssp5,2045.0,1.5,2045.0,1.52
IPCO,rcp85cooler_ssp5,rcp45cooler_ssp5,2055.0,1.29,2045.0,1.68
ISNE,rcp85cooler_ssp5,rcp45cooler_ssp5,2055.0,1.6,2050.0,1.53
JEA,rcp85cooler_ssp5,rcp45cooler_ssp5,2020.0,1.39,2020.0,1.35
LDWP,rcp85cooler_ssp5,rcp45cooler_ssp5,2055.0,1.35,2045.0,1.8
LGEE,rcp85cooler_ssp5,rcp45cooler_ssp5,2050.0,1.46,2025.0,1.37
MISO,rcp85cooler_ssp5,rcp45cooler_ssp5,2065.0,1.41,2065.0,1.46
NEVP,rcp85cooler_ssp5,rcp45cooler_ssp5,2050.0,1.33,2055.0,1.51
NSB,rcp85cooler_ssp5,rcp45cooler_ssp5,2020.0,1.77,2020.0,2.09
NWMT,rcp85cooler_ssp5,rcp45cooler_ssp5,2065.0,1.43,2060.0,1.56
NYIS,rcp85cooler_ssp5,rcp45cooler_ssp5,2055.0,1.57,2045.0,1.35
PACE,rcp85cooler_ssp5,rcp45cooler_ssp5,2065.0,1.6,2045.0,1.42
PACW,rcp85cooler_ssp5,rcp45cooler_ssp5,2065.0,2.06,2060.0,1.37
PGE,rcp85cooler_ssp5,rcp45cooler_ssp5,2060.0,1.39,2055.0,1.39
PJM,rcp85cooler_ssp5,rcp45cooler_ssp5,2055.0,1.33,2055.0,1.34
PNM,rcp85cooler_ssp5,rcp45cooler_ssp5,2055.0,1.33,2050.0,1.42
PSCO,rcp85cooler_ssp5,rcp45cooler_ssp5,2060.0,1.48,2035.0,1.35
PSEI,rcp85cooler_ssp5,rcp45cooler_ssp5,2065.0,1.66,2070.0,1.27
SC,rcp85cooler_ssp5,rcp45cooler_ssp5,2050.0,1.59,2030.0,1.44
SCEG,rcp85cooler_ssp5,rcp45cooler_ssp5,2050.0,1.51,2025.0,1.27
SCL,rcp85cooler_ssp5,rcp45cooler_ssp5,2065.0,1.33,2075.0,2.66
SEC,rcp85cooler_ssp5,rcp45cooler_ssp5,2020.0,1.26,2050.0,1.26
SOCO,rcp85cooler_ssp5,rcp45cooler_ssp5,2050.0,1.43,2030.0,1.46
SPA,rcp85cooler_ssp5,rcp45cooler_ssp5,2065.0,1.63,2060.0,1.32
SRP,rcp85cooler_ssp5,rcp45cooler_ssp5,2055.0,1.47,2045.0,1.38
SWPP,rcp85cooler_ssp5,rcp45cooler_ssp5,2050.0,1.32,2035.0,1.41
TAL,rcp85cooler_ssp5,rcp45cooler_ssp5,2020.0,1.46,2020.0,1.59
TEC,rcp85cooler_ssp5,rcp45cooler_ssp5,2020.0,1.27,2025.0,1.5
TEPC,rcp85cooler_ssp5,rcp45cooler_ssp5,2050.0,1.38,2040.0,1.42
TIDC,rcp85cooler_ssp5,rcp45cooler_ssp5,2060.0,1.57,2055.0,1.63
TPWR,rcp85cooler_ssp5,rcp45cooler_ssp5,2065.0,1.7,2070.0,1.36
TVA,rcp85cooler_ssp5,rcp45cooler_ssp5,2050.0,1.4,2045.0,1.49
WACM,rcp85cooler_ssp5,rcp45cooler_ssp5,2060.0,1.32,2050.0,1.53
WALC,rcp85cooler_ssp5,rcp45cooler_ssp5,2065.0,1.29,2070.0,4.99
WAUW,rcp85cooler_ssp5,rcp45cooler_ssp5,2055.0,1.52,2040.0,1.27
AEC,rcp45hotter_ssp5,rcp45cooler_ssp5,2020.0,1.63,2020.0,1.55
AECI,rcp45hotter_ssp5,rcp45cooler_ssp5,2020.0,2.19,2020.0,2.3
AVA,rcp45hotter_ssp5,rcp45cooler_ssp5,2060.0,1.82,2060.0,1.38
AZPS,rcp45hotter_ssp5,rcp45cooler_ssp5,2025.0,1.41,2020.0,1.4
BANC,rcp45hotter_ssp5,rcp45cooler_ssp5,2025.0,1.36,2020.0,1.78
BPAT,rcp45hotter_ssp5,rcp45cooler_ssp5,2060.0,1.73,2060.0,1.67
CHPD,rcp45hotter_ssp5,rcp45cooler_ssp5,2020.0,1.25,2020.0,1.3
CISO,rcp45hotter_ssp5,rcp45cooler_ssp5,2060.0,1.71,2020.0,1.32
CPLE,rcp45hotter_ssp5,rcp45cooler_ssp5,2020.0,1.66,2020.0,1.49
DOPD,rcp45hotter_ssp5,rcp45cooler_ssp5,2025.0,1.45,2025.0,1.85
DUK,rcp45hotter_ssp5,rcp45cooler_ssp5,2020.0,1.38,2020.0,1.66
EPE,rcp45hotter_ssp5,rcp45cooler_ssp5,2020.0,1.27,2020.0,1.62
ERCO,rcp45hotter_ssp5,rcp45cooler_ssp5,2020.0,1.32,2025.0,1.29
FMPP,rcp45hotter_ssp5,rcp45cooler_ssp5,2025.0,1.31,2020.0,1.53
FPC,rcp45hotter_ssp5,rcp45cooler_ssp5,2020.0,1.28,2020.0,1.75
FPL,rcp45hotter_ssp5,rcp45cooler_ssp5,2030.0,1.53,2020.0,1.36
GCPD,rcp45hotter_ssp5,rcp45cooler_ssp5,2065.0,1.87,2060.0,1.69
GVL,rcp45hotter_ssp5,rcp45cooler_ssp5,2020.0,1.78,2020.0,2.11
HST,rcp45hotter_ssp5,rcp45cooler_ssp5,2020.0,1.49,2020.0,1.49
IID,rcp45hotter_ssp5,rcp45cooler_ssp5,2025.0,1.46,2020.0,1.34
IPCO,rcp45hotter_ssp5,rcp45cooler_ssp5,2025.0,1.48,2020.0,1.84
ISNE,rcp45hotter_ssp5,rcp45cooler_ssp5,2020.0,1.31,2020.0,2.09
JEA,rcp45hotter_ssp5,rcp45cooler_ssp5,2020.0,1.58,2020.0,1.7
LDWP,rcp45hotter_ssp5,rcp45cooler_ssp5,2050.0,1.33,2020.0,1.98
LGEE,rcp45hotter_ssp5,rcp45cooler_ssp5,2020.0,1.54,2020.0,1.84
MISO,rcp45hotter_ssp5,rcp45cooler_ssp5,2060.0,1.53,2025.0,1.55
NEVP,rcp45hotter_ssp5,rcp45cooler_ssp5,2025.0,1.31,2020.0,1.52
NSB,rcp45hotter_ssp5,rcp45cooler_ssp5,2020.0,2.13,2020.0,2.48
NWMT,rcp45hotter_ssp5,rcp45cooler_ssp5,2060.0,1.46,2060.0,1.81
NYIS,rcp45hotter_ssp5,rcp45cooler_ssp5,2020.0,1.35,2020.0,2.64
PACE,rcp45hotter_ssp5,rcp45cooler_ssp5,2060.0,1.86,2020.0,1.75
PACW,rcp45hotter_ssp5,rcp45cooler_ssp5,2060.0,1.85,2025.0,1.42
PGE,rcp45hotter_ssp5,rcp45cooler_ssp5,2030.0,1.46,2020.0,1.25
PJM,rcp45hotter_ssp5,rcp45cooler_ssp5,2025.0,1.55,2020.0,1.65
PNM,rcp45hotter_ssp5,rcp45cooler_ssp5,2050.0,1.5,2025.0,1.62
PSCO,rcp45hotter_ssp5,rcp45cooler_ssp5,2040.0,1.42,2020.0,1.7
PSEI,rcp45hotter_ssp5,rcp45cooler_ssp5,2060.0,1.53,2065.0,1.77
SC,rcp45hotter_ssp5,rcp45cooler_ssp5,2020.0,1.48,2020.0,1.67
SCEG,rcp45hotter_ssp5,rcp45cooler_ssp5,2020.0,1.35,2020.0,1.76
SCL,rcp45hotter_ssp5,rcp45cooler_ssp5,2060.0,1.28,2065.0,1.69
SEC,rcp45hotter_ssp5,rcp45cooler_ssp5,2020.0,1.44,2020.0,1.4
SOCO,rcp45hotter_ssp5,rcp45cooler_ssp5,2020.0,1.31,2020.0,1.52
SPA,rcp45hotter_ssp5,rcp45cooler_ssp5,2020.0,1.26,2025.0,1.38
SRP,rcp45hotter_ssp5,rcp45cooler_ssp5,2025.0,1.48,2020.0,1.43
SWPP,rcp45hotter_ssp5,rcp45cooler_ssp5,2025.0,1.48,2020.0,1.44
TAL,rcp45hotter_ssp5,rcp45cooler_ssp5,2020.0,1.69,2020.0,1.87
TEC,rcp45hotter_ssp5,rcp45cooler_ssp5,2020.0,1.43,2020.0,1.74
TEPC,rcp45hotter_ssp5,rcp45cooler_ssp5,2025.0,1.47,2020.0,1.41
TIDC,rcp45hotter_ssp5,rcp45cooler_ssp5,2055.0,1.28,2020.0,1.66
TPWR,rcp45hotter_ssp5,rcp45cooler_ssp5,2060.0,1.59,2060.0,1.31
TVA,rcp45hotter_ssp5,rcp45cooler_ssp5,2020.0,1.32,2020.0,1.3
WACM,rcp45hotter_ssp5,rcp45cooler_ssp5,2050.0,1.27,2020.0,1.35
WALC,rcp45hotter_ssp5,rcp45cooler_ssp5,2060.0,1.47,,
WAUW,rcp45hotter_ssp5,rcp45cooler_ssp5,2020.0,1.37,2020.0,1.81
AEC,rcp45cooler_ssp5,rcp45cooler_ssp3,2020.0,2.1,2020.0,2.1
AECI,rcp45cooler_ssp5,rcp45cooler_ssp3,2020.0,2.0,2020.0,1.75
AVA,rcp45cooler_ssp5,rcp45cooler_ssp3,2020.0,2.72,2020.0,2.77
AZPS,rcp45cooler_ssp5,rcp45cooler_ssp3,2020.0,1.7,2020.0,2.4
BANC,rcp45cooler_ssp5,rcp45cooler_ssp3,2020.0,2.02,2020.0,1.83
BPAT,rcp45cooler_ssp5,rcp45cooler_ssp3,2020.0,3.13,2020.0,3.19
CHPD,rcp45cooler_ssp5,rcp45cooler_ssp3,2020.0,2.6,2020.0,2.85
CISO,rcp45cooler_ssp5,rcp45cooler_ssp3,2020.0,1.99,2020.0,1.92
CPLE,rcp45cooler_ssp5,rcp45cooler_ssp3,2025.0,1.68,2025.0,1.82
DOPD,rcp45cooler_ssp5,rcp45cooler_ssp3,2020.0,2.08,2020.0,2.59
DUK,rcp45cooler_ssp5,rcp45cooler_ssp3,2025.0,2.26,2025.0,2.4
EPE,rcp45cooler_ssp5,rcp45cooler_ssp3,2030.0,4.41,2030.0,4.62
ERCO,rcp45cooler_ssp5,rcp45cooler_ssp3,2030.0,5.53,2030.0,5.61
FMPP,rcp45cooler_ssp5,rcp45cooler_ssp3,2030.0,5.46,2030.0,5.39
FPC,rcp45cooler_ssp5,rcp45cooler_ssp3,2030.0,5.48,2030.0,5.34
FPL,rcp45cooler_ssp5,rcp45cooler_ssp3,2030.0,5.66,2030.0,5.44
GCPD,rcp45cooler_ssp5,rcp45cooler_ssp3,2020.0,2.49,2020.0,2.52
GVL,rcp45cooler_ssp5,rcp45cooler_ssp3,2030.0,5.49,2030.0,5.49
HST,rcp45cooler_ssp5,rcp45cooler_ssp3,2030.0,5.49,2030.0,5.49
IID,rcp45cooler_ssp5,rcp45cooler_ssp3,2020.0,2.09,2020.0,2.13
IPCO,rcp45cooler_ssp5,rcp45cooler_ssp3,2020.0,3.02,2020.0,2.1
ISNE,rcp45cooler_ssp5,rcp45cooler_ssp3,2030.0,5.14,2030.0,5.26
JEA,rcp45cooler_ssp5,rcp45cooler_ssp3,2030.0,5.45,2030.0,5.39
LDWP,rcp45cooler_ssp5,rcp45cooler_ssp3,2020.0,2.06,2020.0,2.06
LGEE,rcp45cooler_ssp5,rcp45cooler_ssp3,2030.0,5.55,2030.0,5.61
MISO,rcp45cooler_ssp5,rcp45cooler_ssp3,2030.0,6.35,2030.0,6.26
NEVP,rcp45cooler_ssp5,rcp45cooler_ssp3,2020.0,2.27,2030.0,4.28
NSB,rcp45cooler_ssp5,rcp45cooler_ssp3,2030.0,5.49,2030.0,5.49
NWMT,rcp45cooler_ssp5,rcp45cooler_ssp3,2020.0,1.82,2020.0,1.82
NYIS,rcp45cooler_ssp5,rcp45cooler_ssp3,2030.0,4.59,2030.0,5.07
PACE,rcp45cooler_ssp5,rcp45cooler_ssp3,2020.0,3.14,2020.0,3.35
PACW,rcp45cooler_ssp5,rcp45cooler_ssp3,2020.0,3.34,2020.0,3.06
PGE,rcp45cooler_ssp5,rcp45cooler_ssp3,2020.0,4.19,2020.0,4.16
PJM,rcp45cooler_ssp5,rcp45cooler_ssp3,2030.0,5.69,2030.0,5.68
PNM,rcp45cooler_ssp5,rcp45cooler_ssp3,2020.0,1.76,2020.0,1.59
PSCO,rcp45cooler_ssp5,rcp45cooler_ssp3,2020.0,1.74,2020.0,1.32
PSEI,rcp45cooler_ssp5,rcp45cooler_ssp3,2020.0,2.48,2020.0,2.47
SC,rcp45cooler_ssp5,rcp45cooler_ssp3,2020.0,2.05,2020.0,2.09
SCEG,rcp45cooler_ssp5,rcp45cooler_ssp3,2020.0,1.94,2020.0,1.9
SCL,rcp45cooler_ssp5,rcp45cooler_ssp3,2020.0,2.49,2020.0,2.49
SEC,rcp45cooler_ssp5,rcp45cooler_ssp3,2030.0,5.5,2030.0,5.51
SOCO,rcp45cooler_ssp5,rcp45cooler_ssp3,2030.0,4.34,2030.0,4.18
SPA,rcp45cooler_ssp5,rcp45cooler_ssp3,2020.0,1.93,2020.0,1.91
SRP,rcp45cooler_ssp5,rcp45cooler_ssp3,2025.0,2.69,2020.0,1.29
SWPP,rcp45cooler_ssp5,rcp45cooler_ssp3,2020.0,1.97,2020.0,1.87
TAL,rcp45cooler_ssp5,rcp45cooler_ssp3,2030.0,5.49,2030.0,5.49
TEC,rcp45cooler_ssp5,rcp45cooler_ssp3,2030.0,5.48,2030.0,5.38
TEPC,rcp45cooler_ssp5,rcp45cooler_ssp3,2020.0,1.42,2020.0,1.62
TIDC,rcp45cooler_ssp5,rcp45cooler_ssp3,2020.0,1.97,2020.0,1.77
TPWR,rcp45cooler_ssp5,rcp45cooler_ssp3,2020.0,2.48,2020.0,2.45
TVA,rcp45cooler_ssp5,rcp45cooler_ssp3,2030.0,5.64,2030.0,5.96
WACM,rcp45cooler_ssp5,rcp45cooler_ssp3,2020.0,2.11,2020.0,1.99
WALC,rcp45cooler_ssp5,rcp45cooler_ssp3,2030.0,5.31,2030.0,5.69
WAUW,rcp45cooler_ssp5,rcp45cooler_ssp3,2020.0,2.23,2020.0,2.18
AEC,rcp85hotter_ssp5,rcp85hotter_ssp3,2020.0,3.01,2020.0,3.01
AECI,rcp85hotter_ssp5,rcp85hotter_ssp3,2020.0,2.76,2020.0,2.54
AVA,rcp85hotter_ssp5,rcp85hotter_ssp3,2020.0,3.67,2020.0,3.72
AZPS,rcp85hotter_ssp5,rcp85hotter_ssp3,2025.0,1.34,2025.0,2.15
BANC,rcp85hotter_ssp5,rcp85hotter_ssp3,2020.0,3.39,2020.0,3.22
BPAT,rcp85hotter_ssp5,rcp85hotter_ssp3,2020.0,4.09,2020.0,4.15
CHPD,rcp85hotter_ssp5,rcp85hotter_ssp3,2020.0,3.54,2020.0,3.79
CISO,rcp85hotter_ssp5,rcp85hotter_ssp3,2020.0,3.35,2020.0,3.3
CPLE,rcp85hotter_ssp5,rcp85hotter_ssp3,2030.0,5.05,2030.0,5.02
DOPD,rcp85hotter_ssp5,rcp85hotter_ssp3,2020.0,2.73,2020.0,3.41
DUK,rcp85hotter_ssp5,rcp85hotter_ssp3,2030.0,5.73,2025.0,1.4
EPE,rcp85hotter_ssp5,rcp85hotter_ssp3,2020.0,2.26,2020.0,2.2
ERCO,rcp85hotter_ssp5,rcp85hotter_ssp3,2020.0,1.26,2025.0,1.39
FMPP,rcp85hotter_ssp5,rcp85hotter_ssp3,2020.0,1.38,2020.0,1.45
FPC,rcp85hotter_ssp5,rcp85hotter_ssp3,2020.0,1.39,2020.0,1.46
FPL,rcp85hotter_ssp5,rcp85hotter_ssp3,2030.0,2.98,2020.0,1.41
GCPD,rcp85hotter_ssp5,rcp85hotter_ssp3,2020.0,3.44,2020.0,3.46
GVL,rcp85hotter_ssp5,rcp85hotter_ssp3,2020.0,1.37,2020.0,1.37
HST,rcp85hotter_ssp5,rcp85hotter_ssp3,2020.0,1.37,2020.0,1.37
IID,rcp85hotter_ssp5,rcp85hotter_ssp3,2020.0,3.47,2020.0,3.51
IPCO,rcp85hotter_ssp5,rcp85hotter_ssp3,2020.0,3.97,2020.0,3.07
ISNE,rcp85hotter_ssp5,rcp85hotter_ssp3,2030.0,3.66,2030.0,3.77
JEA,rcp85hotter_ssp5,rcp85hotter_ssp3,2020.0,1.39,2020.0,1.42
LDWP,rcp85hotter_ssp5,rcp85hotter_ssp3,2020.0,3.43,2020.0,3.43
LGEE,rcp85hotter_ssp5,rcp85hotter_ssp3,2020.0,1.71,2020.0,1.67
MISO,rcp85hotter_ssp5,rcp85hotter_ssp3,2030.0,4.43,2030.0,4.32
NEVP,rcp85hotter_ssp5,rcp85hotter_ssp3,2020.0,3.34,2020.0,2.7
NSB,rcp85hotter_ssp5,rcp85hotter_ssp3,2020.0,1.37,2020.0,1.37
NWMT,rcp85hotter_ssp5,rcp85hotter_ssp3,2020.0,3.14,2020.0,3.13
NYIS,rcp85hotter_ssp5,rcp85hotter_ssp3,2020.0,2.08,2020.0,1.72
PACE,rcp85hotter_ssp5,rcp85hotter_ssp3,2020.0,4.33,2020.0,4.5
PACW,rcp85hotter_ssp5,rcp85hotter_ssp3,2020.0,4.35,2020.0,4.08
PGE,rcp85hotter_ssp5,rcp85hotter_ssp3,2020.0,5.14,2020.0,5.11
PJM,rcp85hotter_ssp5,rcp85hotter_ssp3,2030.0,3.96,2030.0,3.95
PNM,rcp85hotter_ssp5,rcp85hotter_ssp3,2020.0,3.07,2020.0,2.9
PSCO,rcp85hotter_ssp5,rcp85hotter_ssp3,2020.0,3.14,2020.0,2.73
PSEI,rcp85hotter_ssp5,rcp85hotter_ssp3,2020.0,3.42,2020.0,3.41
SC,rcp85hotter_ssp5,rcp85hotter_ssp3,2020.0,1.45,2020.0,1.47
SCEG,rcp85hotter_ssp5,rcp85hotter_ssp3,2020.0,1.35,2020.0,1.32
SCL,rcp85hotter_ssp5,rcp85hotter_ssp3,2020.0,3.43,2020.0,3.43
SEC,rcp85hotter_ssp5,rcp85hotter_ssp3,2020.0,1.37,2020.0,1.41
SOCO,rcp85hotter_ssp5,rcp85hotter_ssp3,2020.0,2.28,2020.0,2.4
SPA,rcp85hotter_ssp5,rcp85hotter_ssp3,2020.0,2.64,2020.0,2.62
SRP,rcp85hotter_ssp5,rcp85hotter_ssp3,2030.0,6.62,2030.0,6.74
SWPP,rcp85hotter_ssp5,rcp85hotter_ssp3,2020.0,2.79,2020.0,2.68
TAL,rcp85hotter_ssp5,rcp85hotter_ssp3,2020.0,1.37,2020.0,1.37
TEC,rcp85hotter_ssp5,rcp85hotter_ssp3,2020.0,1.38,2020.0,1.45
TEPC,rcp85hotter_ssp5,rcp85hotter_ssp3,2030.0,6.99,2030.0,7.35
TIDC,rcp85hotter_ssp5,rcp85hotter_ssp3,2020.0,3.35,2020.0,3.15
TPWR,rcp85hotter_ssp5,rcp85hotter_ssp3,2020.0,3.42,2020.0,3.4
TVA,rcp85hotter_ssp5,rcp85hotter_ssp3,2020.0,1.76,2030.0,3.88
WACM,rcp85hotter_ssp5,rcp85hotter_ssp3,2020.0,3.41,2020.0,3.31
WALC,rcp85hotter_ssp5,rcp85hotter_ssp3,2020.0,2.33,2020.0,1.91
WAUW,rcp85hotter_ssp5,rcp85hotter_ssp3,2020.0,3.56,2020.0,3.5
AEC,rcp85hotter_ssp3,rcp85cooler_ssp3,2020.0,1.41,2020.0,1.53
AECI,rcp85hotter_ssp3,rcp85cooler_ssp3,2020.0,1.91,2020.0,2.34
AVA,rcp85hotter_ssp3,rcp85cooler_ssp3,2020.0,1.27,2030.0,1.41
AZPS,rcp85hotter_ssp3,rcp85cooler_ssp3,2025.0,1.29,2020.0,1.81
BANC,rcp85hotter_ssp3,rcp85cooler_ssp3,2020.0,1.29,2020.0,1.84
BPAT,rcp85hotter_ssp3,rcp85cooler_ssp3,2025.0,1.35,2025.0,1.39
CHPD,rcp85hotter_ssp3,rcp85cooler_ssp3,2020.0,1.83,2035.0,2.15
CISO,rcp85hotter_ssp3,rcp85cooler_ssp3,2030.0,1.3,2020.0,1.28
CPLE,rcp85hotter_ssp3,rcp85cooler_ssp3,2020.0,1.5,2020.0,1.68
DOPD,rcp85hotter_ssp3,rcp85cooler_ssp3,2020.0,1.63,2025.0,1.34
DUK,rcp85hotter_ssp3,rcp85cooler_ssp3,2025.0,1.85,2020.0,1.67
EPE,rcp85hotter_ssp3,rcp85cooler_ssp3,2030.0,1.43,2020.0,1.88
ERCO,rcp85hotter_ssp3,rcp85cooler_ssp3,2030.0,1.4,2035.0,2.16
FMPP,rcp85hotter_ssp3,rcp85cooler_ssp3,2025.0,1.49,2020.0,1.57
FPC,rcp85hotter_ssp3,rcp85cooler_ssp3,2020.0,1.37,2020.0,1.6
FPL,rcp85hotter_ssp3,rcp85cooler_ssp3,2025.0,1.35,2020.0,1.35
